"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0444182966654622,0.0133165355015757,0.941701368233195,0.0949626664838933,0.126458581201666,0.0134809856282207,-0.732625887934314
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0457118187258477,0.0120015648038305,0.971445568114218,0.161247238178068,0.156511377156455,0.0156572116468577,-1.63939324462331
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0446644206291321,0.0129253473924346,0.959547888161808,0.124377533115396,0.142379164187983,0.0143589605026865,-1.46173978402893
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0445174569068965,0.0131076880958448,0.954193932183224,0.113426913200418,0.136579045211184,0.0140162714241061,-1.29794671106474
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0680130367569213,0.0302492394241778,0.863176680547293,0.125712614517948,0.0627911213563355,0.0242765802861072,1.77783043910896
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0609901339877925,0.0334916250387505,0.991671624033314,0.336330764227049,0.156334399167162,0.030202679172354,-1.24433145816476
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0633980835199088,0.0294549495119856,0.949434860202261,0.188052000822893,0.0989451963117192,0.0240767890278161,-0.892809581248687
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0650258635677676,0.0290908755632232,0.929803688280785,0.159057500337952,0.0827346073765616,0.0235870336104106,-0.280579057108967
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0380902218932769,0.0229657107496547,0.955978584176086,0.204780204642933,0.10623996133254,0.0210767968410407,-1.41225887750197
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0427636299209432,0.0216595644560462,0.990481856038073,0.477565335322853,0.176932257584771,0.0337676053312781,-1.12333327843162
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.036238990038912,0.0202954108399887,0.980963712076145,0.306768744218857,0.161493530636526,0.0241536201650334,-1.49907922411735
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0362684775925343,0.0208396661726995,0.979179060083284,0.263530653191182,0.148480443188578,0.0223713662777111,-1.57016621341436
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.163489167481398,0.107943245011293,0.696609161213563,0.303247439037033,0.165497843545509,0.0913043014274465,1.87816529057767
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.162127182033408,0.105101963499163,0.898869720404521,0.594686011986471,0.0614526323616895,0.0861330876343836,-0.346546168603012
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.161540151829085,0.106105803592881,0.79535990481856,0.408051159835867,0.100640615704938,0.08696758659362,0.15553973636743
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.162141082534224,0.106648457545405,0.753123140987507,0.364725633359828,0.123037998215348,0.0882882998368084,0.568401450229895
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.224196851194671,0.155521904402603,0.711481261154075,0.381676447198811,0.205057629387269,0.124231927438558,2.26211370294359
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.202344922042252,0.139502415820868,0.929208804283165,0.799877855733453,0.0646501338488995,0.106647286467543,-0.202696076090107
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.208360338557795,0.141505114340784,0.836406900654372,0.494340698988583,0.0848167013682332,0.109165501930913,0.266780192194737
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.212530213857721,0.144570599852735,0.800118976799524,0.439867448094035,0.127127825698989,0.113138577621754,0.755531634326168
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0530895536558554,0.0406612698697365,0.836406900654372,0.144155982298427,0.149882138607971,0.0286528125469283,-1.54324105213872
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.085281679363113,0.0669131911959402,0.996430696014277,0.581281442823983,0.138562239738251,0.0523023374533201,-0.839776485513923
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0633350023747536,0.0482064990463411,0.971445568114218,0.252131070832499,0.0201059637120762,0.0336064269550621,-1.46832565013129
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0574639676840615,0.0440956788326757,0.938132064247472,0.197506532852061,0.038415749553837,0.030450764382848,-1.5828053573665
