"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.048356118954239,0.0110153886383839,1.06668653399535e-06,1.05,0.000163824733883179,0.00016382473388318,1.04999999999999,"root located"
"mixture","Broad plus sharp source",0.0634973863574397,0.0306117386428069,4.96666928946199e-06,1.05,0.00153838664133933,0.00153838664133935,1.04999999999999,"root located"
"dipole","Positive-negative dipole",0.0637908493772656,0.0309401286486964,7.32440331518215e-07,1.05,0.000427263153038292,0.000427263153032749,1.05000000001362,"root located"
"ring","Ring-shaped source",0.183539546677252,0.111158528845567,2.03427805694207e-06,1.05,0.00125394842546605,0.00125394842545056,1.05000000001297,"root located"
"edge","Moving-edge source",0.306457197206602,0.202132222189838,2.76292702949518e-06,1.05,0.00361503228473581,0.00361503228473583,1.05,"root located"
"sine","Sine-cosine source",0.193253259121827,0.109642378645696,1.81529522752212e-06,1.05,0.00208242582951888,0.00208242582951895,1.04999999999997,"root located"
