"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0444435144890042,0.01313740366868,0.942891136228435,0.100484741446635,0.135381841165973,0.0134845845420662,-0.948725744942697
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0454961068276367,0.0121948382857311,0.975609756097561,0.174724282162407,0.160526844140393,0.0162098310442567,-1.66172173480527
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0443273716997904,0.0130402430738748,0.964901844140393,0.139867752673622,0.146840794170137,0.0149356188173638,-1.59922800164536
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0441379674517569,0.0131957402729875,0.960142772159429,0.129336955326017,0.142899687685901,0.0145816349978687,-1.52065833351616
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0726215107550841,0.0410117753172898,0.890541344437835,0.139344042986533,0.0810986763831053,0.0311208012587629,0.538574942926918
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0724615545174314,0.0480745684919035,0.972635336109459,0.32907540891438,0.0924587299226651,0.0371869226331477,-1.13898507403144
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.071636930848169,0.0439115231394777,0.913146936347412,0.189960348959118,0.0233503123140988,0.0328601214055556,-0.822470972196957
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0716612842506134,0.0425266921001679,0.901249256395003,0.165236117203545,0.0425055770374777,0.0319811389205856,-0.455216372148823
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0380673129139759,0.0233690204660318,0.962522308149911,0.222156949744293,0.109511823319453,0.0219030790475979,-1.49670942920789
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0420561032712053,0.0217338930263014,0.991671624033314,0.496478328887203,0.179014351576443,0.0346045351819234,-1.09244724970575
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0358848667469813,0.020931170040969,0.984533016061868,0.32695212360002,0.165108938132064,0.0251039247986537,-1.46221389170363
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0360407610431781,0.0214359527312516,0.979179060083284,0.28349233232433,0.151083060678168,0.0233234459763635,-1.54630267077746
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.166924225529623,0.115605901159213,0.673408685306365,0.276880814935602,0.216434785841761,0.0957837284211743,2.80776208481564
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.164234240478263,0.110837049481797,0.89767995240928,0.574526140168444,0.0595638756692445,0.0875429660828146,-0.320667186393575
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.164319772271954,0.112711705756341,0.768590124925639,0.383116597289315,0.109653108268888,0.089953750355738,0.36576777803245
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.165148922850902,0.113593574672055,0.724568709101725,0.338867178411902,0.149435975609756,0.0918206438971596,0.936594647896608
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.204191127967868,0.136022505783613,0.727543129089827,0.3606796342524,0.17308261451517,0.110588637184761,2.36714325215253
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.182834080635729,0.118203754285957,0.918500892325996,0.728718373000172,0.073647754312909,0.0959798818641908,-0.27982514260953
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.191357044788032,0.123871842576345,0.819750148720999,0.453718562042386,0.0867352022605592,0.0994603407170947,0.331878331758787
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.19524265818361,0.126964201309031,0.787626412849494,0.406227469038054,0.110545434265318,0.102705305366349,0.893355180905696
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0649458906326474,0.0485355598446121,0.649018441403926,0.127172518026421,0.27688987209994,0.03665463944244,-0.701728868325789
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0894875647436975,0.0663756787258369,0.995240928019036,0.541338512878939,0.120120835812017,0.052086335245844,-0.878430621471518
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0728148447261577,0.0532829104950578,0.911362284354551,0.234797013189055,0.0312771415823914,0.0382352275098401,-1.31975932248268
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0676377321257188,0.0501783766178812,0.842950624628197,0.18197942090578,0.110173631766805,0.0361578005467632,-1.30678193666394
