"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.8720999405116,0.034580190601188
"spike","multistart_eb","rbf","RBF",0.6,0.891136228435455,0.043148799018069
"spike","multistart_eb","rbf","RBF",0.7,0.903628792385485,0.053136558626297
"spike","multistart_eb","rbf","RBF",0.8,0.917906008328376,0.0657034408438377
"spike","multistart_eb","rbf","RBF",0.9,0.932778108268888,0.0843294533601167
"spike","multistart_eb","rbf","RBF",0.95,0.942891136228435,0.100484741446635
"spike","multistart_eb","rbf","RBF",0.975,0.949434860202261,0.114913730730629
"spike","multistart_eb","rbf","RBF",0.99,0.957168352171327,0.132059335589535
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.921475312314099,0.0601285219312679
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.939321832242713,0.0750277387995862
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.950624628197501,0.0923945957256708
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.963117192147531,0.114246067330894
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.972040452111838,0.146633239946382
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.975609756097561,0.174724282162407
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.982153480071386,0.199813611733044
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.985127900059488,0.229626630685814
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.89708506841166,0.048133213827119
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.913741820345033,0.0600601192015625
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.930398572278406,0.0739623840682051
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.941701368233195,0.0914546077489019
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.957168352171327,0.117380718264957
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.964901844140393,0.139867752673622
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.968471148126115,0.159951899534623
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.976799524092802,0.183817385829562
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.889946460440214,0.0445092110758549
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.906008328375967,0.0555381265914393
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.92266508030934,0.0683936746045912
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.93575252825699,0.0845688894736125
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.950029744199881,0.108542994537108
