"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0487855772788858,0.0110707333053026,1.14536260929871e-06,1.05,0.000163824733883177,0.00016382473388318,1.04999999999998,"root located"
"mixture","Broad plus sharp source",0.0574386757832898,0.0262347451245671,4.49557299974327e-06,1.05,0.00153838664133928,0.00153838664133935,1.04999999999995,"root located"
"dipole","Positive-negative dipole",0.0639190191154335,0.0316975846324867,7.32447069284627e-07,1.05,0.000427263153037967,0.000427263153032749,1.05000000001282,"root located"
"ring","Ring-shaped source",0.182857419793293,0.10994360748039,1.93805147002464e-06,1.05,0.00125394842545053,0.00125394842545056,1.04999999999998,"root located"
"edge","Moving-edge source",0.305382820711049,0.202746179554857,2.90602767108228e-06,1.05,0.00361503228473544,0.00361503228473583,1.04999999999989,"root located"
"sine","Sine-cosine source",0.198976120827306,0.11427378087718,1.90523247991452e-06,1.05,0.00208242582951776,0.00208242582951895,1.0499999999994,"root located"
