"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"ring","multistart_eb","matern25","log_sigma_f",-1.53576166077696,"sigma_f",0.215291649500589
"ring","multistart_eb","matern25","log_sigma_n",-7.91074555615107,"sigma_n",0.000366781022783784
"edge","multistart_eb","rbf","log_ell",-1.47512005181282,"ell",0.228751263392869
"edge","multistart_eb","rbf","log_sigma_f",-0.610186725670354,"sigma_f",0.54324942099101
"edge","multistart_eb","rbf","log_sigma_n",-7.45241210723821,"sigma_n",0.000580040802802814
"edge","multistart_eb","matern05","log_ell",0.00446392387766545,"ell",1.00447390202757
"edge","multistart_eb","matern05","log_sigma_f",-0.441847524949216,"sigma_f",0.642847646210746
"edge","multistart_eb","matern05","log_sigma_n",-7.64456537147486,"sigma_n",0.000478638294803827
"edge","multistart_eb","matern15","log_ell",-0.934022913404965,"ell",0.392969643379692
"edge","multistart_eb","matern15","log_sigma_f",-0.567787077554341,"sigma_f",0.566778288354718
"edge","multistart_eb","matern15","log_sigma_n",-7.50041143828524,"sigma_n",0.000552856856870032
"edge","multistart_eb","matern25","log_ell",-1.14275539301045,"ell",0.318939007668169
"edge","multistart_eb","matern25","log_sigma_f",-0.591225641584659,"sigma_f",0.55364829434725
"edge","multistart_eb","matern25","log_sigma_n",-7.4760628125414,"sigma_n",0.000566483381940648
"sine","multistart_eb","rbf","log_ell",-1.19085541852785,"ell",0.303961138834689
"sine","multistart_eb","rbf","log_sigma_f",-0.637013997523717,"sigma_f",0.528869273593671
"sine","multistart_eb","rbf","log_sigma_n",-8.27554821475764,"sigma_n",0.000254668409282323
"sine","multistart_eb","matern05","log_ell",0.109843962675508,"ell",1.11610390300403
"sine","multistart_eb","matern05","log_sigma_f",-0.457866768121932,"sigma_f",0.632631757309926
"sine","multistart_eb","matern05","log_sigma_n",-12.7740922998477,"sigma_n",2.83323242111421e-06
"sine","multistart_eb","matern15","log_ell",-0.473033646460494,"ell",0.62310910540905
"sine","multistart_eb","matern15","log_sigma_f",-0.310597261375122,"sigma_f",0.733009027478617
"sine","multistart_eb","matern15","log_sigma_n",-8.40092161978137,"sigma_n",0.000224660177474615
"sine","multistart_eb","matern25","log_ell",-0.742976150568708,"ell",0.475696063586987
"sine","multistart_eb","matern25","log_sigma_f",-0.390149079527897,"sigma_f",0.676955946702276
"sine","multistart_eb","matern25","log_sigma_n",-8.31694100449518,"sigma_n",0.000244342163760784
