"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0445592922103979,0.0131866460209538,0.926829268292683,0.080119418320429,0.122071311719215,0.0129116951425154,0.174839908582541
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0458523876954583,0.0119007352737758,0.967876264128495,0.148957631104061,0.15390504164188,0.0150295533232221,-1.59931569537513
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0447523123977074,0.0127153457227511,0.956573468173706,0.111356908955413,0.138735499702558,0.0137277349432567,-1.26683612021697
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0446056308463111,0.0128842851183925,0.945270672218917,0.0999966810500899,0.133671549672814,0.0133934520307412,-0.972728991699785
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0679819569790848,0.0303136017654548,0.91076740035693,0.139882610704415,0.0549832688875669,0.0244495316023545,0.837130830075025
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0585988827033521,0.031750063110498,0.992266508030934,0.346519971131593,0.162283239143367,0.0298255459336852,-1.26609891004115
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0631497984687666,0.0302948113917592,0.956573468173706,0.203148242750645,0.107281008328376,0.024891024941701,-1.06704943794364
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0649955081694658,0.0300610259057078,0.937537180249851,0.174445883770095,0.0906911808447353,0.0243634717509309,-0.644619629672423
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0395066977540742,0.0239812503101909,0.937537180249851,0.187332402853883,0.0932937983343248,0.0211934555749883,-1.23485701114634
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.043526293020846,0.0233044663436563,0.989886972040452,0.471760078581979,0.176263013087448,0.0336832594780082,-1.13134647838323
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0376065843520643,0.021869152822505,0.979773944080904,0.295012540980318,0.156883179654967,0.0240688710262639,-1.51202817047206
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0377132790895209,0.0221800632387567,0.976204640095181,0.249696861070042,0.139854625223082,0.0223250758139257,-1.56921821907335
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.168491411358652,0.11052978238912,0.6918500892326,0.315304034002223,0.16088749256395,0.0934453423564894,1.81537663858055
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.167423155097691,0.107375748842944,0.89708506841166,0.579626576099019,0.0618690511600238,0.0883541161627326,-0.28769935819052
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.167074607451505,0.108570712342534,0.786436644854253,0.407503791671043,0.106589455681142,0.0895710314887675,0.279436987721844
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.167530721325826,0.109181878785573,0.745984533016062,0.369028525230369,0.123766731112433,0.0907883126620435,0.678812846368445
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.215526504121136,0.147639685235286,0.682926829268293,0.309061690941413,0.244989217727543,0.121277912142607,4.74216920589419
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.193191793165885,0.131503006401561,0.882212968471148,0.656338446944875,0.0698553688280785,0.101737315968407,-0.190516039901116
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.201801882152185,0.13586589530661,0.779892920880428,0.40136631376102,0.130176606186794,0.108227409980146,0.986662982393993
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.206068320625603,0.13915711141471,0.744794765020821,0.356165708834093,0.170851799524093,0.112311294241681,1.98932952054374
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0629138035628052,0.0492468352668554,0.622248661511005,0.132259611769549,0.309236689470553,0.0373400166321567,-0.617527997637916
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0881507914855331,0.0692531793807329,0.997620464009518,0.539862016218179,0.117964381320642,0.0521861545477929,-0.877558053085378
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0702843298541596,0.055873350779599,0.912552052349792,0.231897413882856,0.0668214604402142,0.0388954349214782,-1.27695186434201
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0655576283230132,0.0524442908102659,0.840571088637716,0.181100697802895,0.15768999107674,0.0372570792417392,-1.18841301549095
