"iteration","batch","batch_acceptance","gain","log_scale","scale","min_eigenvalue","max_eigenvalue","source","chain"
500,9,0.12,0.267580520586744,1.06860294083692,2.91130938608965,0.0437057051912151,0.533042199348798,"spike",3
550,10,0.2,0.251188643150958,1.06006252696979,2.88655147094204,0.0427441996199274,0.517747133877189,"spike",3
600,11,0.32,0.237227148661716,1.0804640617547,2.94604638134732,0.0479598978582573,0.574305204398745,"spike",3
650,12,0.2,0.225160006420102,1.07280862153641,2.92357920717438,0.0458584591719051,0.572855761090836,"spike",3
700,13,0.32,0.214602110453007,1.09126440303537,2.97803713223915,0.0456147573030684,0.598727234327757,"spike",3
750,14,0.1,0.205268911144867,1.06375836894196,2.89723944739335,0.0435110783665112,0.568634469040591,"spike",3
800,15,0.16,0.196945129270852,1.04918442937592,2.85532145189018,0.0416004994789724,0.54967442524583,"spike",3
850,16,0.08,0.1894645708138,1.02000688547059,2.77321385878103,0.0408392998320272,0.518428980278678,"spike",3
900,17,0.22,0.182696676564573,1.01744913199869,2.76612972500138,0.0396331337834838,0.500880945441951,"spike",3
950,18,0.3,0.176537306841469,1.02910059425023,2.79854767257635,0.0395789841306167,0.511228967032832,"spike",3
1000,19,0.18,0.170902273217667,1.01987187149647,2.77283946143188,0.0378632011234835,0.494684535983085,"spike",3
1050,20,0.32,0.165722700866999,1.03412402377103,2.8126413492282,0.0373797249661045,0.49157864193201,"spike",3
1100,21,0.2,0.160941640249306,1.02865200800256,2.79729256411024,0.0367366400575874,0.513862659037198,"spike",3
1150,22,0.36,0.156511549654616,1.04837246325904,2.85300396860472,0.0390718603376636,0.53621007957221,"spike",3
1200,23,0.18,0.152392396370317,1.04014327385504,2.82962239621957,0.0411290121789951,0.539429363046124,"spike",3
1250,24,0.08,0.1485502048305,1.01726654231114,2.76562470434637,0.0404886058266794,0.523329919332066,"spike",3
1300,25,0.3,0.144955932735539,1.02683363387169,2.7922106614756,0.0433476392155553,0.542741295568286,"spike",3
1350,26,0.32,0.14158459120565,1.03900990871538,2.82641721749929,0.0473175348069871,0.584391663185674,"spike",3
1400,27,0.14,0.138414548846169,1.02599894112384,2.78988099589873,0.046912445118391,0.586787372195742,"spike",3
1450,28,0.16,0.135426976045695,1.01597734489645,2.76206156541578,0.0463842876639202,0.586378559662132,"spike",3
1500,29,0.28,0.132605397359268,1.02207719317498,2.77896121214091,0.0464317418318379,0.580382399913587,"spike",3
1550,30,0.22,0.12993532803054,1.02025809858255,2.77391061397799,0.0471138688807705,0.575655003264571,"spike",3
1600,31,0.18,0.127403976617752,1.0133782838452,2.75489211972932,0.0464112053008015,0.577744682506502,"spike",3
1650,32,0.18,0.125,1.00662828384519,2.73635921683547,0.0465449954496921,0.569179960949536,"spike",3
1700,33,0.24,0.122713300221082,1.00736456364652,2.73837468473911,0.0460173606948295,0.563125937239238,"spike",3
1750,34,0.26,0.120534854999435,1.01049846987651,2.74696995557528,0.0461117750729598,0.561722917388143,"spike",3
1800,35,0.1,0.11845657551775,0.994625288757128,2.70371104051936,0.0453135525912544,0.541282866958389,"spike",3
1850,36,0.28,0.11647118646193,0.999982963334377,2.71823551839495,0.0456590264143352,0.539816946260331,"spike",3
1900,37,0.22,0.114572124318211,0.998378953593922,2.71387893708009,0.0451392447378629,0.560995047358234,"spike",3
1950,38,0.12,0.112753450739891,0.985525060209574,2.6792182660755,0.044803358282045,0.560770220737253,"spike",3
2000,39,0.16,0.111009778419798,0.977310336606509,2.65729938060047,0.0440346257915763,0.561133742830565,"spike",3
100,1,0.68,1,1.08158868669866,2.94936144234458,0.0194770246984132,0.224227052218515,"spike",4
150,2,0.3,0.659753955386447,1.12513244775416,3.08062484374041,0.0431463472141765,0.517853466428352,"spike",4
200,3,0.32,0.517281857971787,1.16961868753974,3.22076428679634,0.0564752184620004,0.726339339371719,"spike",4
250,4,0.32,0.435275281648062,1.20705236176147,3.34361434714623,0.0900499206044979,1.61007574902883,"spike",4
300,5,0.14,0.380730787743176,1.17126366771361,3.22606674021253,0.0860613273893225,1.4120154193699,"spike",4
350,6,0.16,0.341278751846537,1.14600904007697,3.14561380640294,0.0822263991746139,1.50258484913641,"spike",4
400,7,0.24,0.311129489211826,1.14787581701224,3.15149145012197,0.0819247577415514,1.64859016851062,"spike",4
450,8,0.12,0.287174588749259,1.11513791389482,3.0499887860109,0.0838413433952742,1.51915084893882,"spike",4
500,9,0.08,0.267580520586744,1.07393051372446,2.92686098840621,0.0753672608840282,1.32714221089882,"spike",4
550,10,0.14,0.251188643150958,1.05031878126827,2.85856222892569,0.0689278346449819,1.27528216677902,"spike",4
600,11,0.04,0.237227148661716,1.0042967144279,2.72998663731342,0.0605346604185682,1.13396269369497,"spike",4
650,12,0.02,0.225160006420102,0.956112473053999,2.60156314256826,0.0545913498517994,1.0061330473477,"spike",4
700,13,0.08,0.214602110453007,0.923063748044237,2.51699001228961,0.0525680474807297,0.912471433221137,"spike",4
750,14,0.26,0.205268911144867,0.928400739734003,2.53045907724181,0.0529847359702135,0.90827596044735,"spike",4
800,15,0.12,0.196945129270852,0.905948994997126,2.47427888753833,0.0495716105039193,0.842957041982248,"spike",4
850,16,0.1,0.1894645708138,0.880560742508077,2.41225197946837,0.0480536663399007,0.776783378479617,"spike",4
900,17,0.22,0.182696676564573,0.878002989036173,2.40608991746991,0.0468439393383693,0.771286642409578,"spike",4
950,18,0.38,0.176537306841469,0.903777435835027,2.46891167427025,0.0490105054796142,0.795531560888984,"spike",4
1000,19,0.22,0.170902273217667,0.90138480400998,2.46301153886573,0.0512055384005203,0.860881211841319,"spike",4
1050,20,0.08,0.165722700866999,0.875863508076462,2.40094763677147,0.0477819010044612,0.80626828518724,"spike",4
1100,21,0.24,0.160941640249306,0.876829157917958,2.40326723125413,0.0479315354261768,0.817593057343794,"spike",4
1150,22,0.18,0.156511549654616,0.868377534236608,2.38304131233206,0.0471400306168647,0.817329651713429,"spike",4
1200,23,0.18,0.152392396370317,0.860148344832611,2.3635112823867,0.0470866999314903,0.805001756754442,"spike",4
1250,24,0.18,0.1485502048305,0.852126633771764,2.34462771829742,0.0452138620216567,0.782100331917901,"spike",4
1300,25,0.3,0.144955932735539,0.86169372533231,2.36716663035758,0.0496611295201929,0.800902700655687,"spike",4
1350,26,0.2,0.14158459120565,0.856879849231318,2.35579876718373,0.0509428316032752,0.785014330495903,"spike",4
1400,27,0.04,0.138414548846169,0.830027426755161,2.29338163941833,0.0487997870837536,0.738943964039842,"spike",4
1450,28,0.18,0.135426976045695,0.822714370048694,2.2766711861598,0.0480470240932141,0.713075882714395,"spike",4
1500,29,0.22,0.132605397359268,0.820857894485664,2.27244852258629,0.0475199730043573,0.699338928595618,"spike",4
1550,30,0.3,0.12993532803054,0.829433626135679,2.29202023222236,0.0470880388889086,0.701942203572646,"spike",4
1600,31,0.34,0.127403976617752,0.842938447657161,2.32318351000542,0.048785075718914,0.70431833419641,"spike",4
1650,32,0.32,0.125,0.853688447657161,2.34829245149461,0.049574856557716,0.712429035810722,"spike",4
1700,33,0.26,0.122713300221082,0.856878993462909,2.35579675116643,0.0492397916064958,0.716586174814182,"spike",4
1750,34,0.18,0.120534854999435,0.85037011129294,2.34051294191234,0.0482908848046972,0.714811732627288,"spike",4
1800,35,0.16,0.11845657551775,0.841604324704626,2.32008616414128,0.0476076279174471,0.70664371337105,"spike",4
1850,36,0.12,0.11647118646193,0.828326609447966,2.28948433147791,0.0461692027550681,0.68355154093302,"spike",4
1900,37,0.18,0.114572124318211,0.822139714734783,2.27536326080376,0.0451075157252892,0.670430936031115,"spike",4
1950,38,0.24,0.112753450739891,0.822816235439222,2.27690311197169,0.0444892833026956,0.666089690825242,"spike",4
2000,39,0.18,0.111009778419798,0.816821707404553,2.26329498034795,0.0445871982966281,0.65776123535905,"spike",4
