"source","chain","retained_draws","warmup_acceptance_rate","sampling_acceptance_rate","final_scale","final_cov_11","final_cov_22","final_cov_33","final_cov_12","final_cov_13","final_cov_23","runtime_seconds","initial_log_ell","initial_log_sigma_f","initial_log_sigma_n"
"spike",1,1500,0.246623311655828,0.206833333333333,3.19890445582766,0.557829665813831,0.0486216741653007,0.355079273535082,0.0184588465548551,0.0248364753948505,-5.67476960675529e-05,41.6,-2.53854309139711,-2.92047415985644,-10.7543139007988
"spike",2,1500,0.240120060030015,0.216,2.79587789116578,0.581497623298702,0.0512486241062256,0.285906573638194,0.0630524930807223,0.0595885293342257,0.00533899228312272,31.56,-2.88854309139711,-2.67047415985644,-10.9043139007988
"spike",3,1500,0.238619309654827,0.221666666666667,2.65729938060047,0.554732135621473,0.0441954669636839,0.302232466867546,0.00883163174207082,0.0402409540272296,-0.000742546824373476,20.56,-2.18854309139711,-3.17047415985644,-10.6043139007988
"spike",4,1500,0.214107053526763,0.204666666666667,2.26329498034795,0.649994515140121,0.052807602790022,0.285874854248269,0.0685360706658787,0.00206726907126481,-0.0103202442308776,19.93,-2.73854309139711,-3.22047415985644,-10.5043139007988
