"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0540364942463208,0.0165961838206154,1.72631701945032e-05,1.05,0.0016382473388318,0.0016382473388318,1.05,"root located"
"mixture","Broad plus sharp source",0.0930972442792096,0.0543481244754739,4.32991249464535e-05,1.05,0.0153838664133935,0.0153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.10831805708748,0.0533945028778386,1.21481472910127e-05,1.05,0.00427263153030927,0.00427263153032749,1.04999999999552,"root located"
"ring","Ring-shaped source",0.22794646872153,0.150411315488455,4.58829792769672e-05,1.05,0.0125394842545056,0.0125394842545056,1.05,"root located"
"edge","Moving-edge source",0.455570919659061,0.343581382518975,5.66131095840803e-05,1.05,0.0361503228473577,0.0361503228473583,1.04999999999998,"root located"
"sine","Sine-cosine source",0.311567210402208,0.224502671737006,2.24754355786273e-05,1.05,0.020824258295189,0.0208242582951895,1.04999999999998,"root located"
