"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.521118381915527,0.0135128454752639
"spike","multistart_eb","rbf","RBF",0.6,0.572278405710886,0.0168611868077545
"spike","multistart_eb","rbf","RBF",0.7,0.618679357525283,0.0207640875692509
"spike","multistart_eb","rbf","RBF",0.8,0.669839381320642,0.0256748279254835
"spike","multistart_eb","rbf","RBF",0.9,0.719809637120761,0.0329532848852945
"spike","multistart_eb","rbf","RBF",0.95,0.747769185008923,0.0392662608326856
"spike","multistart_eb","rbf","RBF",0.975,0.775728732897085,0.0449046537729531
"spike","multistart_eb","rbf","RBF",0.99,0.804283164782867,0.0516046142130317
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.70493753718025,0.0251420557721997
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.738845925044616,0.0313719934030225
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.771564544913742,0.0386337465843588
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.814396192742415,0.0477706902536403
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.866151100535396,0.0613130171568902
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.902439024390244,0.0730589661243678
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.932778108268888,0.0835497831790944
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.962522308149911,0.0960157570825441
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.612135633551458,0.0172913919269113
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.665675193337299,0.0215760174257491
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.708506841165973,0.0265702717330609
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.737061273051755,0.032854184052369
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.775133848899465,0.0421678887155084
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.812611540749554,0.0502461385209493
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.841760856632957,0.0574611741954538
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.872694824509221,0.0660346195202208
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.572873289708507,0.0156147850752887
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.629387269482451,0.0194839649871921
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.686496133254015,0.0239939667238734
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.7180249851279,0.0296685787338669
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.752528256989887,0.0380792085538582
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.786436644854253,0.0453741756120124
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.814991076740036,0.05188962745326
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.844735276621059,0.0596317749140797
"mixture","multistart_eb","rbf","RBF",0.5,0.325401546698394,0.0793117875382314
"mixture","multistart_eb","rbf","RBF",0.6,0.443783462224866,0.098964416353835
"mixture","multistart_eb","rbf","RBF",0.7,0.504461629982153,0.121871955446563
"mixture","multistart_eb","rbf","RBF",0.8,0.574657941701368,0.150694870390859
"mixture","multistart_eb","rbf","RBF",0.9,0.676383105294468,0.193414772210162
"mixture","multistart_eb","rbf","RBF",0.95,0.749553837001785,0.230467916049481
"mixture","multistart_eb","rbf","RBF",0.975,0.803688280785247,0.263561687731706
"mixture","multistart_eb","rbf","RBF",0.99,0.839976204640095,0.30288618381292
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.618084473527662,0.166403665775325
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.752528256989887,0.207636748253283
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.886972040452112,0.255698941746073
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.93634741225461,0.316172155803305
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.957763236168947,0.405802568695807
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.971445568114218,0.483543584939968
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.983938132064248,0.552977462213245
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.990481856038073,0.635483991265148
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.419988102320048,0.106743720395862
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.524092801903629,0.133193694358751
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.613920285544319,0.164024369391675
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.734086853063653,0.202816398537714
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.857227840571089,0.260312029347198
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.898274836406901,0.310180914522247
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.930993456276026,0.354720981275742
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.942296252230815,0.407646821742746
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.392623438429506,0.0943488045578435
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.482450922070196,0.117727448423075
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.553837001784652,0.144978113120541
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.649018441403926,0.179265671795925
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.793575252825699,0.230084998816348
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.851279000594884,0.274163186118134
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.882212968471148,0.313531329157691
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.914931588340274,0.360311502827509
"dipole","multistart_eb","rbf","RBF",0.5,0.785841760856633,0.350760880264528
"dipole","multistart_eb","rbf","RBF",0.6,0.842355740630577,0.437675746223768
"dipole","multistart_eb","rbf","RBF",0.7,0.900059488399762,0.538985637555951
"dipole","multistart_eb","rbf","RBF",0.8,0.937537180249851,0.666456614209671
"dipole","multistart_eb","rbf","RBF",0.9,0.964901844140393,0.855387803785117
"dipole","multistart_eb","rbf","RBF",0.95,0.983938132064248,1.01925743468182
"dipole","multistart_eb","rbf","RBF",0.975,0.990481856038073,1.16561651757268
