"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.163927082176813,0.119929683008903,0.89738251041047,0.830679788104796,0.161223478088439,0.0992927591697893,0.915462530782992
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.165090929641414,0.121387411661515,0.814891929407099,0.595519073466582,0.183405586952211,0.0976138642846029,4.14602149352988
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.165713689281035,0.121841492623091,0.790699980170533,0.542619678456246,0.200451492167361,0.0979802348108097,6.12013088964489
"multistart_eb","Multi-start EB","rbf","RBF",0.166644815528107,0.122588447197684,0.751041046995836,0.464858481507614,0.222154843347214,0.0987693106695701,10.292596006966
