"source","hyper_method","kernel","convergence","runtime_seconds","log_marginal","log_prior","log_target","laplace_log_evidence","min_hessian_eigenvalue","regularised_hessian_eigenvalues"
"spike","multistart_eb","rbf",0,5.17,355.502166683379,NA,355.502166683379,NA,NA,NA
"spike","multistart_eb","matern05",0,5.23,354.796611316442,NA,354.796611316442,NA,NA,NA
"spike","multistart_eb","matern15",0,5.39,355.234622307179,NA,355.234622307179,NA,NA,NA
"spike","multistart_eb","matern25",0,5.27,355.339335674285,NA,355.339335674285,NA,NA,NA
"mixture","multistart_eb","rbf",0,1.67,292.364777684022,NA,292.364777684022,NA,NA,NA
"mixture","multistart_eb","matern05",0,2.14,290.9268851091,NA,290.9268851091,NA,NA,NA
"mixture","multistart_eb","matern15",0,1.75,291.940151789206,NA,291.940151789206,NA,NA,NA
"mixture","multistart_eb","matern25",0,1.67,292.180078432028,NA,292.180078432028,NA,NA,NA
"dipole","multistart_eb","rbf",0,4.01,294.862167038818,NA,294.862167038818,NA,NA,NA
"dipole","multistart_eb","matern05",0,4.12,291.70560247726,NA,291.70560247726,NA,NA,NA
"dipole","multistart_eb","matern15",0,4.53,293.782093836483,NA,293.782093836483,NA,NA,NA
"dipole","multistart_eb","matern25",0,4.83000000000001,294.294605701494,NA,294.294605701494,NA,NA,NA
"ring","multistart_eb","rbf",0,2.47,279.820160698124,NA,279.820160698124,NA,NA,NA
"ring","multistart_eb","matern05",0,4.86,278.886519048621,NA,278.886519048621,NA,NA,NA
"ring","multistart_eb","matern15",0,2.21,279.210077744289,NA,279.210077744289,NA,NA,NA
"ring","multistart_eb","matern25",0,2.12,279.34233787436,NA,279.34233787436,NA,NA,NA
"edge","multistart_eb","rbf",0,1.89,253.155987988271,NA,253.155987988271,NA,NA,NA
"edge","multistart_eb","matern05",0,2.39,256.008736897902,NA,256.008736897902,NA,NA,NA
"edge","multistart_eb","matern15",0,1.56,255.427876313092,NA,255.427876313092,NA,NA,NA
"edge","multistart_eb","matern25",0,1.52999999999999,254.863626879714,NA,254.863626879714,NA,NA,NA
"sine","multistart_eb","rbf",0,1.93000000000001,278.859657580035,NA,278.859657580035,NA,NA,NA
"sine","multistart_eb","matern05",52,4.83000000000001,269.339089052771,NA,269.339089052771,NA,NA,NA
"sine","multistart_eb","matern15",0,1.97,274.939367367997,NA,274.939367367997,NA,NA,NA
"sine","multistart_eb","matern25",0,2.03,276.274234818453,NA,276.274234818453,NA,NA,NA
