"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.838786436644854,0.0303432980291015
"spike","multistart_eb","rbf","RBF",0.6,0.863176680547293,0.0378620489199412
"spike","multistart_eb","rbf","RBF",0.7,0.882212968471148,0.0466260713607277
"spike","multistart_eb","rbf","RBF",0.8,0.905413444378346,0.0576532127903748
"spike","multistart_eb","rbf","RBF",0.9,0.921475312314099,0.0739970975130868
"spike","multistart_eb","rbf","RBF",0.95,0.933372992266508,0.0881729800814838
"spike","multistart_eb","rbf","RBF",0.975,0.942296252230815,0.100834076347619
"spike","multistart_eb","rbf","RBF",0.99,0.94824509220702,0.115878938422645
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.918500892325996,0.0540896971800618
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.932183224271267,0.0674925566341593
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.943486020226056,0.0831152262413576
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.955978584176086,0.10277211192726
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.966091612135634,0.13190657761881
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.971445568114218,0.157176381667445
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.977394408090422,0.179745940927155
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.983343248066627,0.206564780229775
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.879833432480666,0.0410042357708474
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.901249256395003,0.0511646551799234
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.917906008328376,0.0630078649100704
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.931588340273647,0.0779093270591774
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.94824509220702,0.0999955387141825
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.957168352171327,0.119152033520282
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.96192742415229,0.136261530843746
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.967281380130875,0.156592315950645
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.867340868530637,0.0370765880564713
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.889351576442594,0.0462637775706609
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.908387864366449,0.0569725689961371
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.92325996430696,0.0704466738820119
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.939916716240333,0.0904173270564056
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.951219512195122,0.107738890382228
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.956573468173706,0.123209530724374
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.96192742415229,0.14159290332241
"mixture","multistart_eb","rbf","RBF",0.5,0.644854253420583,0.0490150442392182
"mixture","multistart_eb","rbf","RBF",0.6,0.719214753123141,0.0611604579376474
"mixture","multistart_eb","rbf","RBF",0.7,0.778703152885187,0.0753174209426793
