"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0978502210311867,0.0615842443753767,0.95766408883601,0.477465159833638,0.128343124132461,0.0534492959502915,-0.894103839454112
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0950668937620011,0.0595425887176469,0.903628792385485,0.285989446004731,0.110691924449732,0.0491025771735342,-0.693310860509027
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0952792749219694,0.05970689812148,0.881915526472338,0.247129084991914,0.112590967677969,0.0492061645912756,-0.364289700882377
"multistart_eb","Multi-start EB","rbf","RBF",0.0979201421538185,0.0621564998828829,0.836208605988499,0.194310431235891,0.13938987209994,0.0515199224715104,1.03795861576653
