"source","hyper_method","kernel","label","nominal","empirical","mean_width","method","replication","eta","seed"
"dipole","multistart_eb","matern05","Matern 0.5",0.7,0.969066032123736,0.251700330576619,"Matern 0.5",12,0.001,21361387
"dipole","multistart_eb","matern05","Matern 0.5",0.8,0.977394408090422,0.31122786661293,"Matern 0.5",12,0.001,21361387
"dipole","multistart_eb","matern05","Matern 0.5",0.9,0.980963712076145,0.399456642221886,"Matern 0.5",12,0.001,21361387
"dipole","multistart_eb","matern05","Matern 0.5",0.95,0.990481856038073,0.475981947154314,"Matern 0.5",12,0.001,21361387
"dipole","multistart_eb","matern05","Matern 0.5",0.975,0.992861392028554,0.544330019866542,"Matern 0.5",12,0.001,21361387
"dipole","multistart_eb","matern05","Matern 0.5",0.99,0.997620464009518,0.625546314682953,"Matern 0.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.5,0.923854848304581,0.10399606829982,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.6,0.957763236168947,0.129765202901575,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.7,0.966686496133254,0.159802276507057,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.8,0.972635336109459,0.197595773844409,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.9,0.979773944080904,0.253611430095006,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.95,0.980963712076145,0.302196658054713,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.975,0.983938132064248,0.345590234810302,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern15","Matern 1.5",0.99,0.988102320047591,0.397153730064354,"Matern 1.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.5,0.892920880428317,0.0885955354602549,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.6,0.925639500297442,0.110548579606193,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.7,0.94883997620464,0.136137533719964,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.8,0.966091612135634,0.168334281041846,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.9,0.972635336109459,0.216054710677432,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.95,0.979773944080904,0.257445066648768,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.975,0.980963712076145,0.294412590816254,"Matern 2.5",12,0.001,21361387
"dipole","multistart_eb","matern25","Matern 2.5",0.99,0.983343248066627,0.338340169492254,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.5,0.566924449732302,0.0971325181144508,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.6,0.587150505651398,0.121200936992389,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.7,0.609161213563355,0.14925561871053,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.8,0.630577037477692,0.184554814389212,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.9,0.669839381320642,0.236873539841098,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.95,0.694824509220702,0.282252231670924,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.975,0.704342653182629,0.322781911774901,"RBF",12,0.001,21361387
"ring","multistart_eb","rbf","RBF",0.99,0.726353361094587,0.370942310708149,"RBF",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.5,0.671029149315883,0.194679408527002,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.6,0.700178465199286,0.242918923390769,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.7,0.735871505056514,0.299147969536423,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.8,0.801903628792386,0.36989694907083,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.9,0.866745984533016,0.474757594337521,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.95,0.892325996430696,0.56570856582114,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.975,0.922070196311719,0.64694082772064,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern05","Matern 0.5",0.99,0.935157644259369,0.743467080316106,"Matern 0.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.5,0.612135633551458,0.132018101132288,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.6,0.631766805472933,0.164730801463787,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.7,0.662700773349197,0.20286144895648,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.8,0.697798929208804,0.250838510351158,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.9,0.738845925044616,0.321947742582541,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.95,0.777513384889946,0.383624396740543,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.975,0.80725758477097,0.438710494688932,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern15","Matern 1.5",0.99,0.860797144556811,0.504167918632674,"Matern 1.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.5,0.596073765615705,0.117554442266622,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.6,0.617489589530042,0.146683199683388,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.7,0.638905413444378,0.180636323996068,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.8,0.672813801308745,0.22335710732404,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.9,0.70493753718025,0.286675743657036,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.95,0.741820345032719,0.341595217715749,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.975,0.771564544913742,0.390646184707604,"Matern 2.5",12,0.001,21361387
"ring","multistart_eb","matern25","Matern 2.5",0.99,0.803688280785247,0.448932214410499,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.5,0.357525282569899,0.0925422113130505,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.6,0.416418798334325,0.115473200326933,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.7,0.48780487804878,0.142202068622321,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.8,0.569303985722784,0.175833088275577,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.9,0.664485425342058,0.225679325564442,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.95,0.714455681142177,0.268913502644844,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.975,0.753123140987507,0.307527823507124,"RBF",12,0.001,21361387
"edge","multistart_eb","rbf","RBF",0.99,0.775728732897085,0.35341224925371,"RBF",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.5,0.712076145151695,0.198829954582221,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.6,0.783462224866151,0.248097931211094,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.7,0.825698988697204,0.305525775151719,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.8,0.847709696609161,0.377783116048732,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.9,0.872694824509221,0.484879380073731,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.95,0.899464604402142,0.577769417423463,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.975,0.912552052349792,0.660733543245986,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern05","Matern 0.5",0.99,0.930398572278406,0.759317726158615,"Matern 0.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.5,0.513979773944081,0.11718597536215,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.6,0.5639500297442,0.146223430545929,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.7,0.652587745389649,0.180070130955171,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.8,0.722189173111243,0.222657008711512,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.9,0.793575252825699,0.285777176815871,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.95,0.808447352766211,0.340524509284599,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.975,0.823914336704343,0.389421729147716,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern15","Matern 1.5",0.99,0.835217132659131,0.447525065006598,"Matern 1.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.5,0.459250446162998,0.10378556502619,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.6,0.51219512195122,0.129502539125333,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.7,0.565734681737061,0.15947881329457,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.8,0.667459845330161,0.19719581105803,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.9,0.753718024985128,0.253098083416254,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.95,0.784651992861392,0.301584967758719,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.975,0.797144556811422,0.344890709559479,"Matern 2.5",12,0.001,21361387
"edge","multistart_eb","matern25","Matern 2.5",0.99,0.813206424747174,0.396349832747085,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.5,0.0749553837001785,0.00937097918077339,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.6,0.10232004759072,0.0116930095017987,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.7,0.12849494348602,0.0143996194343668,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.8,0.157049375371802,0.0178051527637221,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.9,0.199881023200476,0.0228526661659437,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.95,0.229625223081499,0.0272306312866149,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.975,0.249851279000595,0.031140782035618,"RBF",12,0.001,21361387
"sine","multistart_eb","rbf","RBF",0.99,0.278405710886377,0.0357871157712413,"RBF",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.5,0.857227840571089,0.155324135404856,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.6,0.91076740035693,0.193811826503039,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.7,0.963712076145152,0.238673931043499,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.8,0.99940511600238,0.295120702482264,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.9,1,0.378783320872564,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.95,1,0.451348165387003,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.975,1,0.516158978929056,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern05","Matern 0.5",0.99,1,0.593172037689104,"Matern 0.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.5,0.305770374776918,0.0371144528515563,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.6,0.412254610350982,0.046311024864692,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.7,0.522308149910767,0.0570307527385899,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.8,0.638310529446758,0.0705186181738357,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.9,0.741225461035098,0.0905096665552806,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.95,0.796549672813801,0.107848919681601,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.975,0.839381320642475,0.123335359552699,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern15","Matern 1.5",0.99,0.874479476502082,0.141737506333389,"Matern 1.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.5,0.158239143367043,0.0183813599061162,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.6,0.186198691255205,0.0229360680342969,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.7,0.223676383105294,0.0282451366317471,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.8,0.275431290898275,0.0349251572135437,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.9,0.365258774538965,0.0448259539912743,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.95,0.441403926234384,0.05341341865074,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.975,0.50029744199881,0.0610832562224701,"Matern 2.5",12,0.001,21361387
"sine","multistart_eb","matern25","Matern 2.5",0.99,0.557406305770375,0.0701971311965655,"Matern 2.5",12,0.001,21361387
"spike","multistart_eb","rbf","RBF",0.5,0.878048780487805,0.0312436414210662,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.6,0.883402736466389,0.0389854879580649,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.7,0.894705532421178,0.0480095556214908,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.8,0.91017251635931,0.0593638933206048,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.9,0.925044616299821,0.076192732203376,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.95,0.933967876264128,0.0907892401824809,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.975,0.941106484235574,0.10382601526729,"RBF",13,0.001,21461387
"spike","multistart_eb","rbf","RBF",0.99,0.94824509220702,0.119317287028544,"RBF",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.919690660321237,0.0543513541939383,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.933372992266508,0.0678190495107786,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.941106484235574,0.083517293234515,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.956573468173706,0.103269268415808,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.965496728138013,0.132544671063769,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.969660916121356,0.157936716903601,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.976799524092802,0.180615455615004,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.983938132064248,0.207564030112559,"Matern 0.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.889351576442594,0.0414333236368714,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.903033908387864,0.051700066517174,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.917906008328376,0.0636672092384974,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.930398572278406,0.0787246073896782,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.946460440214158,0.101041939689891,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.957168352171327,0.120398897187766,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.96192742415229,0.137687436445734,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.968471148126115,0.158230972577793,"Matern 1.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.880428316478287,0.0376110922146645,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.89708506841166,0.0469307262512564,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.907792980368828,0.0577938979432614,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.925639500297442,0.0714622484560117,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.937537180249851,0.0917208029105148,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.94883997620464,0.109292077660968,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.957168352171327,0.124985746119408,"Matern 2.5",13,0.001,21461387
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.963117192147531,0.143634137415504,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.5,0.685306365258775,0.0357070814614374,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.6,0.723378941106484,0.0445549216101907,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.7,0.760261748958953,0.0548681599049501,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.8,0.803688280785247,0.0678445686307771,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.9,0.853063652587745,0.0870775611232383,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.95,0.88399762046401,0.103759313817756,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.975,0.91017251635931,0.118658511503268,"RBF",13,0.001,21461387
"mixture","multistart_eb","rbf","RBF",0.99,0.917311124330755,0.136362853172847,"RBF",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.913741820345033,0.0946921322459287,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.930398572278406,0.118155849110086,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.950624628197501,0.145505676777907,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.966091612135634,0.179918005113121,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.976799524092802,0.230922259564663,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.984533016061868,0.27516084383398,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.988102320047591,0.314672244369987,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.989886972040452,0.361622647317744,"Matern 0.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.806662700773349,0.0518433141829945,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.839976204640095,0.0646895434993868,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.8720999405116,0.0796633926989282,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.894110648423557,0.098503914158699,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.932778108268888,0.126428405090356,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.939916716240333,0.150648736483133,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.945270672218917,0.17228096614376,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.955383700178465,0.197986000271803,"Matern 1.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.767995240928019,0.0440383083720544,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.801308744794765,0.0549505391383309,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.83402736466389,0.0676700768252627,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.869125520523498,0.0836741596469557,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.907198096371208,0.107394621237051,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.928613920285544,0.127968584139645,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.933372992266508,0.146344083769301,"Matern 2.5",13,0.001,21461387
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.936942296252231,0.168179227557548,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.5,0.839976204640095,0.0669454280170253,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.6,0.866745984533016,0.0835338026906652,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.7,0.883402736466389,0.102869579338496,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.8,0.911362284354551,0.127198401541804,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.9,0.946460440214158,0.163257380930712,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.95,0.96192742415229,0.194533167931527,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.975,0.968471148126115,0.222466931357251,"RBF",13,0.001,21461387
"dipole","multistart_eb","rbf","RBF",0.99,0.976204640095181,0.255659919479498,"RBF",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.5,0.959547888161808,0.164081800186594,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.6,0.964306960142772,0.204739548732594,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.7,0.969066032123736,0.252131120261199,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.8,0.977394408090422,0.311760538755964,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.9,0.980963712076145,0.400140319515879,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.95,0.991076740035693,0.476796598896767,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.975,0.992861392028554,0.545261650576077,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern05","Matern 0.5",0.99,0.997620464009518,0.626616948555284,"Matern 0.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.5,0.926234384295062,0.104346840510178,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.6,0.956573468173706,0.130202892785371,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.7,0.966686496133254,0.160341279554643,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.8,0.972635336109459,0.198262251986151,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.9,0.979773944080904,0.254466845529078,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.95,0.980963712076145,0.303215948412913,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.975,0.985127900059488,0.346755888979008,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern15","Matern 1.5",0.99,0.988102320047591,0.39849330466582,"Matern 1.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.5,0.894705532421178,0.0889866703394188,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.6,0.924449732302201,0.111036633604641,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.7,0.949434860202261,0.13673855878883,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.8,0.966686496133254,0.1690774495134,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.9,0.972635336109459,0.217008557084191,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.95,0.979773944080904,0.258581644745078,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.975,0.980963712076145,0.295712374519067,"Matern 2.5",13,0.001,21461387
"dipole","multistart_eb","matern25","Matern 2.5",0.99,0.983343248066627,0.339833886310186,"Matern 2.5",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.5,0.560975609756098,0.0957234722230568,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.6,0.588340273646639,0.119442744312766,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.7,0.607376561570494,0.147090452807349,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.8,0.632361689470553,0.181877583241496,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.9,0.66627007733492,0.233437350863687,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.95,0.690065437239738,0.278157759962653,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.975,0.703152885187388,0.318099499175788,"RBF",13,0.001,21461387
"ring","multistart_eb","rbf","RBF",0.99,0.721594289113623,0.365561262744051,"RBF",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.5,0.668649613325402,0.193564082029576,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.6,0.698393813206425,0.241527230689245,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.7,0.735276621058893,0.297434138270961,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.8,0.800118976799524,0.367777793933996,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.9,0.864366448542534,0.472037688165494,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.95,0.893515764425937,0.562467597718477,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.975,0.920285544318858,0.643234476582206,"Matern 0.5",13,0.001,21461387
"ring","multistart_eb","matern05","Matern 0.5",0.99,0.933372992266508,0.739207726227685,"Matern 0.5",13,0.001,21461387
