"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0483784406418599,0.0110868191743517,1.08045795998404e-06,1.05,0.000163824733883178,0.00016382473388318,1.04999999999998,"root located"
"mixture","Broad plus sharp source",0.0636917798304245,0.0309234911943847,4.68966215488496e-06,1.05,0.00153838664133935,0.00153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.0636784532129199,0.0307996049922218,7.31415548842965e-07,1.05,0.000427263153025761,0.000427263153032749,1.04999999998283,"root located"
"ring","Ring-shaped source",0.185503264195795,0.110232673033551,2.1386644902231e-06,1.05,0.00125394842545055,0.00125394842545056,1.04999999999999,"root located"
"edge","Moving-edge source",0.300409161914894,0.198238273585503,2.73770117685147e-06,1.05,0.00361503228473582,0.00361503228473583,1.05,"root located"
"sine","Sine-cosine source",0.19827942914081,0.113441878564305,1.86780562856883e-06,1.05,0.00208242582951881,0.00208242582951895,1.04999999999993,"root located"
