"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0445287395737888,0.0126396571760968,0.935157644259369,0.090234784782436,0.132556142177275,0.0131048140341504,-0.532387229023575
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0455984748900133,0.0118179571518388,0.973230220107079,0.158982074300108,0.155767772159429,0.0155230346549423,-1.63758812454453
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0444989302935592,0.0125081635734902,0.958358120166568,0.122907259061126,0.142453524687686,0.0142072726665205,-1.45300312075183
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0443349839904563,0.0126308953808641,0.950624628197501,0.112400099325559,0.13762009220702,0.0138600401090746,-1.29006209460691
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0667270922881274,0.0259914017493456,0.877453896490184,0.13409413336109,0.0763990928019036,0.0224629148412723,1.32254564925366
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0625612197145818,0.0346135431225957,0.990481856038073,0.337092009343447,0.166001264128495,0.0300752499517794,-1.22751341336424
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0639714967883753,0.0288377756353684,0.954788816180845,0.193652244564241,0.111668277810827,0.0235541867089599,-0.892994874796517
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0649268020382327,0.0271974775463652,0.933967876264128,0.165949167230843,0.0941861243307555,0.0226664963465761,-0.366845436414506
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0387281687698245,0.0227717966532665,0.941106484235574,0.189855670703401,0.0957476948245092,0.0208378668401685,-1.2667123546032
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0428271484639634,0.0214946172721904,0.989292088042832,0.474246176414829,0.176932257584771,0.0335934076008112,-1.12879954813663
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0366632331402717,0.0201609585690483,0.980963712076145,0.297761741791826,0.158593471148126,0.023825017144365,-1.51172084272063
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0367777978174184,0.0206650850654305,0.977394408090422,0.252263261333782,0.142085440214158,0.022016147738041,-1.57328914407156
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.162816210766335,0.106027982563804,0.694824509220702,0.295560411666961,0.165572204045211,0.0905319257213527,2.02575642804757
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.160523944183234,0.10220136304492,0.906008328375967,0.600526999762983,0.0651706573468174,0.0852636340771622,-0.364677092647574
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.160100402389043,0.103106650949485,0.79476502082094,0.405054409515201,0.101458581201666,0.0858581544897277,0.138016741930673
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.160815781208418,0.103790916708331,0.758477096966092,0.35966543267078,0.117758402736466,0.0871789230589341,0.574406352037061
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.211453718143335,0.150858524819055,0.726948245092207,0.368121916928282,0.21814507733492,0.119145730830632,2.32138281363138
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.188624883031873,0.130006727905503,0.914931588340274,0.745890233877308,0.0776632212968471,0.0996425795334347,-0.251572851054951
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.197029481982507,0.137741940806359,0.819750148720999,0.464584351971723,0.0945579268292683,0.105138949088296,0.347323604310204
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.201293111589261,0.141550779701518,0.792385484830458,0.41612699708524,0.143040972635336,0.109413009112542,0.89226098163065
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0621977609698744,0.047257027314477,0.765615704937537,0.155922112902481,0.185054654967281,0.0345247685440646,-1.15284982292531
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0946757174616862,0.0741928679668024,0.994051160023795,0.569793705976531,0.116848973825104,0.0558481056585798,-0.810215124760827
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.087516943584527,0.0675352555671193,0.882212968471148,0.274624616135618,0.0689779149315883,0.0480399736036203,-1.0250537754565
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0766846700567789,0.0580622383981489,0.85960737656157,0.224073183839341,0.0869731558596074,0.0415643814485681,-1.16685419376676
