"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0537056388826633,0.0200867656214633,0.893515764425937,0.0876255775348595,0.0790760707911957,0.016788811264924,0.98692913414726
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0526837644582317,0.0199528832504578,0.976799524092802,0.163397432940333,0.132939098750744,0.0182964704025155,-1.40025883889277
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0528627615683383,0.0202186929586235,0.930398572278406,0.119425890370049,0.101696534800714,0.0172356533531073,-0.817434242615647
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0530549290745721,0.0201804907180076,0.917906008328376,0.107599030918551,0.0950040898274836,0.0170143622532611,-0.413210014610919
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0998299582696447,0.070318023679519,0.988697204045211,0.456728256107739,0.0788046549672814,0.0519424710710933,-0.786342841638679
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.114581098205039,0.0845030507656772,0.993456276026175,0.910002215713934,0.171875743604997,0.0737856658073311,-0.41682086731477
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.1069817336908,0.0774880359529398,0.991671624033314,0.625197458135871,0.133803167757287,0.0600502932288634,-0.675558523659195
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.104156648261741,0.0747176839068432,0.989886972040452,0.558268079090826,0.117666939321832,0.0566967991577334,-0.734117126823949
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.101230549686395,0.0600667491174887,0.912552052349792,0.320892693150329,0.0652450178465199,0.0489723215786695,-0.544101967371653
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0981101996872225,0.0610863323798837,0.973230220107079,0.630141715778458,0.145877825698989,0.056793298052449,-0.70835476158537
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0977912787577904,0.0607101965172561,0.957168352171327,0.444152484970586,0.107875892325996,0.0505792420068892,-0.824539256298569
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0985912925551563,0.0604148257232971,0.946460440214158,0.395921497905343,0.0889065288518739,0.0495545013293971,-0.795429474913463
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.237065763068106,0.177581766407642,0.387864366448543,0.205254583228618,0.497889277215943,0.155442511151774,23.532743200214
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.22944354308715,0.168904000213748,0.773944080904224,0.533336913512457,0.145866671624033,0.129342252358561,0.611481131481438
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.233604565586465,0.173060243666921,0.569303985722784,0.32233020323707,0.339203970850684,0.142682213860227,4.65107104158552
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.235485660449247,0.175096100455391,0.490779298036883,0.27010776217332,0.405236094586556,0.148100908472243,8.73698113089475
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.324897623772218,0.260836571589605,0.681142177275431,0.637142226058868,0.284623364069007,0.201065284340498,1.84834832612577
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.313391222703975,0.258536476213934,0.896490184414039,1.01908834908481,0.0784216983938132,0.18070236878727,0.322139174695255
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.313234290194854,0.253774680515133,0.762046400951814,0.716339505930748,0.223573393813206,0.189650025294195,0.980618571053256
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.31544569266965,0.254524596673834,0.724568709101725,0.667096109536226,0.254953524687686,0.193449104162457,1.34754076401807
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.222491483189755,0.176659701597664,0.878643664485425,0.640909199501569,0.109653108268888,0.122655935720026,-0.153206531008991
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.267075817462341,0.217464757768834,1,1.52676174282605,0.111420657346817,0.155398553900428,0.188772813540466
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.245933630771803,0.197462523121847,0.964306960142772,0.938200191022135,0.0253558149910767,0.134894783870783,-0.0770088357271149
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.237652269576376,0.189688883452284,0.940511600237954,0.808484975890416,0.0431502825698989,0.130053860339647,-0.129222533431704
