"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0441521189972196,0.0126069502737795,0.937537180249851,0.0967603897551248,0.133671549672814,0.0132759629213945,-0.840870444380451
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0454625338042434,0.0115286526389361,0.97441998810232,0.165710804754242,0.157626784651993,0.0157527493088293,-1.65354284607292
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0442836774845083,0.0124012611994499,0.960737656157049,0.129958629668376,0.142974048185604,0.0144419387051618,-1.53147398862925
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0440978245036925,0.0125948716020799,0.954193932183224,0.11917843121513,0.13851241820345,0.0140805038620862,-1.40817260086775
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0672597057749219,0.0301604064859107,0.898869720404521,0.129132521296611,0.0550576293872695,0.024000697953938,1.34109212599052
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0634898235848576,0.0374345882450845,0.985722784057109,0.330278150217014,0.141239217727543,0.0316133055500757,-1.21934276743514
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0647156808582865,0.0333411849045661,0.944080904223676,0.188590494359928,0.0665240184414039,0.0261335303653485,-0.841742441177203
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0656122800171762,0.0319720337607189,0.925044616299821,0.161212588760412,0.0584187239738251,0.0251181496388698,-0.313822301478305
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0398823200042953,0.0210853599331826,0.965496728138013,0.223887169929934,0.128994274241523,0.0216069277600279,-1.55179890361645
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0430897337626493,0.0215300077676447,0.991076740035693,0.48982434536287,0.177080978584176,0.0344871631144983,-1.10017729920453
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0367979288208127,0.0204820994211861,0.981558596073766,0.327219830502378,0.162237135633551,0.0253719736628934,-1.44968293764025
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0368329812968625,0.021116586432361,0.979179060083284,0.287637316705875,0.150116374182035,0.0237497930841342,-1.52073798702867
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.159568377493679,0.103797617733884,0.680547293277811,0.261863127583887,0.184385410469958,0.0893884858044632,2.98467468421154
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.157488974095814,0.100728027899563,0.896490184414039,0.566034203426807,0.0631331796549673,0.0834427990394948,-0.373950008978516
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.156916267625205,0.101789579108743,0.773349196906603,0.37105905714606,0.111274167162403,0.0845077913251108,0.298025894232224
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.157686606344585,0.102342343145716,0.734681737061273,0.325765687514721,0.134563875669244,0.0859870283085638,0.895828267430072
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.233830291159377,0.167312066978308,0.587150505651398,0.308279824413577,0.315408610945866,0.137305275997511,4.89322701116079
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.208025608987448,0.147318570277791,0.878048780487805,0.652505414099054,0.0494062314098751,0.111247276501925,-0.114788146567458
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.219360235748108,0.155436707565249,0.724568709101725,0.39602500303233,0.19226762343843,0.122525838768824,1.20963586133852
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.224241946737695,0.159214057118533,0.670434265318263,0.350992873502555,0.241642995240928,0.127778644961664,2.27507271110402
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0680045487210254,0.0514825773296183,0.593099345627603,0.11810087300978,0.345822055324212,0.0392662105735447,-0.369890169332977
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0840746034991692,0.0659008383802174,0.995835812016657,0.524530321667036,0.129936421772754,0.0496455046251382,-0.920149664726117
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0712007731242911,0.054720081955973,0.914336704342653,0.218335534714191,0.0747036734086853,0.0384026914422954,-1.30446711468453
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.068908243481261,0.0525790118162559,0.792385484830458,0.166535658668354,0.183716165972635,0.0380632399203728,-1.14742734182416
