"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0482483029901839,0.0107489845812539,1.05730186589837e-06,1.05,0.000163824733883175,0.00016382473388318,1.04999999999996,"root located"
"mixture","Broad plus sharp source",0.0632013148751881,0.0296664525718224,4.97950933657153e-06,1.05,0.00153838664133935,0.00153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.0640205566099284,0.0312723244346386,7.27929391562476e-07,1.05,0.000427263153032764,0.000427263153032749,1.05000000000004,"root located"
"ring","Ring-shaped source",0.18717015461513,0.112305444423676,2.32504141784376e-06,1.05,0.00125394842545052,0.00125394842545056,1.04999999999996,"root located"
"edge","Moving-edge source",0.317394427407063,0.212763938975951,3.23140582406572e-06,1.05,0.00361503228473585,0.00361503228473583,1.05000000000001,"root located"
"sine","Sine-cosine source",0.196450316012474,0.110837923784887,1.88820373209795e-06,1.05,0.00208242582951708,0.00208242582951895,1.04999999999906,"root located"
