"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.164653069010212,0.11436243812859,0.94427919888955,0.851324395738045,0.116289039262344,0.0948902290052711,-0.230548636218916
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.16415313439647,0.114594000443337,0.88429506246282,0.577535698159475,0.133731533809241,0.092223750430935,0.612068811554191
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.163884319804188,0.114512028350792,0.860003965893318,0.515503899401731,0.150025158635733,0.0923051869126445,1.31646756090484
"multistart_eb","Multi-start EB","rbf","RBF",0.162115652486362,0.11328954193198,0.82004759071981,0.426393052562461,0.167484384295062,0.0915482599807061,3.01319451602544
