"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0564597641400425,0.0144191977509936,2.9251470945938e-05,1.05,0.00163824733882675,0.0016382473388318,1.04999999999676,"root located"
"mixture","Broad plus sharp source",0.104852107709988,0.0664361053184845,6.39727566838414e-05,1.05,0.0153838664133934,0.0153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.106392493876212,0.0599887867802557,8.84617146365097e-06,1.05,0.00427263153032751,0.00427263153032749,1.05,"root located"
"ring","Ring-shaped source",0.222923445632806,0.140890709098224,7.37322755440393e-05,1.05,0.012539484254524,0.0125394842545056,1.05000000000154,"root located"
"edge","Moving-edge source",0.428262466022846,0.316319416224806,5.26315207316843e-05,1.05,0.0361503228473582,0.0361503228473583,1.05,"root located"
"sine","Sine-cosine source",0.313772551597816,0.233281804169174,1.89027958994957e-05,1.05,0.0208242582951892,0.0208242582951895,1.04999999999999,"root located"
