"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0550076259247242,0.0188012282871382,0.916716240333135,0.0955610393096779,0.0896352617489589,0.01615212651523,0.435037186189074
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0551213994701421,0.01879806814112,0.985127900059488,0.161907456073187,0.139334101725164,0.0180230133036432,-1.31320955584793
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0549830202472089,0.0191309868199609,0.954193932183224,0.124093337614296,0.107132287328971,0.0169413149892243,-0.80872809053623
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0549691038005941,0.0190594900675838,0.939321832242713,0.11365429535986,0.100804208804283,0.01664577374695,-0.50532198979017
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.109204742656874,0.070123233343611,0.878643664485425,0.256937511711843,0.108612061273052,0.0545176906019752,0.69530143152944
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.10867530643047,0.0743719997464355,0.963712076145152,0.436986799625134,0.0753097114812612,0.0540409795859694,-0.741384216443092
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.108733780414627,0.0720955235296419,0.914931588340274,0.30992722982294,0.0300278851873885,0.0532553241191246,-0.294993208001567
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.10882964585259,0.0712192311548342,0.903033908387864,0.285546283334672,0.0595341314693635,0.0536044052679342,0.0170075929705334
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.107266123332645,0.0796138387541727,0.988102320047591,0.750062533975565,0.137000669244497,0.0672480296541987,-0.566098482304789
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.106711689637598,0.0737809286877919,1,1.26143943540343,0.181691329565735,0.0888961757135747,-0.157772643701976
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.109032017249457,0.0797029829915988,0.998810232004759,1.00638671704885,0.166744869125521,0.0779339082782264,-0.344472617999815
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.109270002620828,0.0804657506200449,0.996430696014277,0.919751330877129,0.158937016656752,0.0743990197974895,-0.41451896299943
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.227166486259482,0.149664937908378,0.605591909577632,0.273015116425448,0.278228361094587,0.129871905415256,10.334350038956
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.221214102750573,0.142785510775383,0.824509220701963,0.554188906806637,0.0770683372992266,0.116689273942096,0.447563513684578
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.224837059199362,0.146267074479596,0.726948245092207,0.36903673882655,0.176131395002974,0.123165406613426,2.98954486844823
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.226054969568515,0.147629174639779,0.684711481261154,0.327739225894882,0.215691180844735,0.125831581688282,4.8519283177184
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.278140532099848,0.217477186866745,0.578822129684711,0.397768567952882,0.354670954788816,0.177724366870232,7.50241921872933
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.26035316492838,0.193788891985852,0.892325996430696,0.974994852493429,0.0689630428316478,0.143843286527655,0.156744742444569
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.270074953619425,0.206311435047079,0.722189173111243,0.530318015722092,0.222532346817371,0.161119421187419,2.22342559153538
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.274067975367401,0.2116367676913,0.662700773349197,0.460529046804371,0.287969586555622,0.169049073018229,4.13155348507411
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.195908404644598,0.144056826431838,0.952409280190363,0.785013545999351,0.036758997620464,0.103775440827345,-0.321842296946423
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.23584275084411,0.182649229434955,1,1.71842892402645,0.155367712671029,0.147848644958688,0.224766342550356
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.217257975648744,0.164055999792148,0.988697204045211,1.12545214992212,0.0998204193932183,0.12092712739819,-0.0923636741208555
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.210114221615198,0.15706175593121,0.9738251041047,0.985803214139473,0.0772148274836407,0.114301267956981,-0.181843077544419
