"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","rbf","log_sigma_f",-1.36773211028582,"sigma_f",0.254683900084136
"dipole","multistart_eb","rbf","log_sigma_n",-7.46760523339067,"sigma_n",0.000571294777680984
"dipole","multistart_eb","matern05","log_ell",-3.24119398489962,"ell",0.0391171619045447
"dipole","multistart_eb","matern05","log_sigma_f",-1.04633398103012,"sigma_f",0.351222981942216
"dipole","multistart_eb","matern05","log_sigma_n",-7.71423126922775,"sigma_n",0.000446428515902386
"dipole","multistart_eb","matern15","log_ell",-3.03288304598217,"ell",0.0481765425255448
"dipole","multistart_eb","matern15","log_sigma_f",-1.18688875132109,"sigma_f",0.30516924601172
"dipole","multistart_eb","matern15","log_sigma_n",-7.57108413024496,"sigma_n",0.000515133673778851
"dipole","multistart_eb","matern25","log_ell",-2.96766615130457,"ell",0.0514231843252785
"dipole","multistart_eb","matern25","log_sigma_f",-1.24181522447347,"sigma_f",0.288859397102335
"dipole","multistart_eb","matern25","log_sigma_n",-7.53364144053409,"sigma_n",0.000534787310524387
"ring","multistart_eb","rbf","log_ell",-1.33705135048398,"ell",0.262618899116941
"ring","multistart_eb","rbf","log_sigma_f",-1.69373346200409,"sigma_f",0.183831911746949
"ring","multistart_eb","rbf","log_sigma_n",-6.42751457323926,"sigma_n",0.00161646344740325
"ring","multistart_eb","matern05","log_ell",-1.3972026943872,"ell",0.247287736713778
"ring","multistart_eb","matern05","log_sigma_f",-1.52561113677482,"sigma_f",0.217488101265573
"ring","multistart_eb","matern05","log_sigma_n",-6.45605085570339,"sigma_n",0.00157098753260174
"ring","multistart_eb","matern15","log_ell",-1.31412314983218,"ell",0.268709838235217
"ring","multistart_eb","matern15","log_sigma_f",-1.65308118856399,"sigma_f",0.191459077337326
"ring","multistart_eb","matern15","log_sigma_n",-6.43775704508177,"sigma_n",0.0015999913674707
"ring","multistart_eb","matern25","log_ell",-1.30715492869999,"ell",0.270588806739509
"ring","multistart_eb","matern25","log_sigma_f",-1.67495947541272,"sigma_f",0.187315770222429
"ring","multistart_eb","matern25","log_sigma_n",-6.43285262179608,"sigma_n",0.00160785767647715
"edge","multistart_eb","rbf","log_ell",-0.377112794558083,"ell",0.685838710658741
"edge","multistart_eb","rbf","log_sigma_f",-0.302424500133058,"sigma_f",0.73902428238768
"edge","multistart_eb","rbf","log_sigma_n",-5.46126494263032,"sigma_n",0.00424817864240308
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.342170193868318,"sigma_f",0.710227318087738
"edge","multistart_eb","matern05","log_sigma_n",-5.4898179667074,"sigma_n",0.00412859564771632
"edge","multistart_eb","matern15","log_ell",0.0288150373805286,"ell",1.02923420701341
"edge","multistart_eb","matern15","log_sigma_f",-0.233602021154994,"sigma_f",0.791676823836146
"edge","multistart_eb","matern15","log_sigma_n",-5.47130765743095,"sigma_n",0.00420572890793929
"edge","multistart_eb","matern25","log_ell",-0.131455230589857,"ell",0.876818528907448
"edge","multistart_eb","matern25","log_sigma_f",-0.256937630523747,"sigma_f",0.773416449840106
"edge","multistart_eb","matern25","log_sigma_n",-5.46633907651831,"sigma_n",0.00422667741138625
"sine","multistart_eb","rbf","log_ell",-1.575875419185,"ell",0.20682641359598
"sine","multistart_eb","rbf","log_sigma_f",-0.729722968857692,"sigma_f",0.482042512382278
"sine","multistart_eb","rbf","log_sigma_n",-5.71688893836371,"sigma_n",0.00328993017325838
"sine","multistart_eb","matern05","log_ell",-1.88880733870137,"ell",0.151252093824177
"sine","multistart_eb","matern05","log_sigma_f",-0.50452199266456,"sigma_f",0.603794124477861
"sine","multistart_eb","matern05","log_sigma_n",-5.76387569510083,"sigma_n",0.00313892248655852
"sine","multistart_eb","matern15","log_ell",-1.67153850002618,"ell",0.187957670197863
"sine","multistart_eb","matern15","log_sigma_f",-0.665577154566281,"sigma_f",0.51397679802948
"sine","multistart_eb","matern15","log_sigma_n",-5.73741437723091,"sigma_n",0.00322309120870302
"sine","multistart_eb","matern25","log_ell",-1.62257875976664,"ell",0.197389023328659
"sine","multistart_eb","matern25","log_sigma_f",-0.696440303023438,"sigma_f",0.498356146958527
"sine","multistart_eb","matern25","log_sigma_n",-5.72985644468035,"sigma_n",0.00324754340228049
