"iteration","batch","batch_acceptance","gain","log_scale","scale","min_eigenvalue","max_eigenvalue","source","chain"
1150,22,0.2,0.156511549654616,1.30268152244318,3.67914917293745,0.0504920803567248,0.740362027762009,"mixture",1
1200,23,0.22,0.152392396370317,1.30054802889399,3.67130809932473,0.0494719423269585,0.73098771742252,"mixture",1
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0492800377583007,0.574156497550131,"mixture",2
150,2,0.2,0.659753955386447,1.09915705221552,3.00163473587405,0.0689016183883245,0.839271349274815,"mixture",2
200,3,0.22,0.517281857971787,1.09191510620391,2.97997558104611,0.0683333674587114,0.829368852934526,"mixture",2
250,4,0.22,0.435275281648062,1.08582125226084,2.96187126365961,0.0650019955678532,0.795112346243174,"mixture",2
300,5,0.22,0.380730787743176,1.08049102123244,2.94612580628977,0.0592230766974325,0.802764173423598,"mixture",2
350,6,0.26,0.341278751846537,1.08936426878045,2.97238383458493,0.0555808313919418,0.802342588336215,"mixture",2
400,7,0.22,0.311129489211826,1.08500845593148,2.95946484366562,0.0597291702975299,0.766731443260901,"mixture",2
450,8,0.14,0.287174588749259,1.05801404458905,2.88064447336855,0.059896596258082,0.699851208372646,"mixture",2
500,9,0.18,0.267580520586744,1.04356469647737,2.83932031117101,0.0628045803206256,0.73261926502863,"mixture",2
550,10,0.16,0.251188643150958,1.02497673688419,2.78703062479553,0.0571034714572733,0.674931452288989,"mixture",2
600,11,0.28,0.237227148661716,1.03588918572263,2.81761050111003,0.0547155549027497,0.662373871715089,"mixture",2
650,12,0.26,0.225160006420102,1.04174334588956,2.83415362005953,0.0538129439545151,0.644607259567796,"mixture",2
700,13,0.2,0.214602110453007,1.03444687413415,2.81354955810902,0.0509397092625979,0.605851121651261,"mixture",2
750,14,0.22,0.205268911144867,1.03157310937813,2.80547568531166,0.050482762807441,0.600453738444051,"mixture",2
800,15,0.2,0.196945129270852,1.02487697498292,2.7867525991899,0.0516308996251517,0.590470708411394,"mixture",2
850,16,0.26,0.1894645708138,1.02980305382408,2.80051422981444,0.0516596272516996,0.591192863136516,"mixture",2
900,17,0.2,0.182696676564573,1.02359136682088,2.78317222927233,0.0496891343549653,0.577905063506699,"mixture",2
950,18,0.22,0.176537306841469,1.0211198445251,2.77630205045191,0.0494237303741515,0.601567204534373,"mixture",2
1000,19,0.22,0.170902273217667,1.01872721270005,2.76966732220618,0.0484149985438059,0.608814372357937,"mixture",2
1050,20,0.18,0.165722700866999,1.00977818685323,2.74499207215427,0.0466804471180516,0.595280003569563,"mixture",2
1100,21,0.3,0.160941640249306,1.02040033510969,2.77430519345144,0.0464455358712769,0.594392431992059,"mixture",2
1150,22,0.12,0.156511549654616,1.00255801844906,2.72524414459609,0.0444543626618348,0.562167454759765,"mixture",2
1200,23,0.32,0.152392396370317,1.01566376453691,2.76119557294322,0.0449973201376993,0.57266570983686,"mixture",2
100,1,0.64,1,1.04158868669866,2.83371532604774,0.047742348814545,0.165256308741897,"mixture",3
150,2,0.24,0.659753955386447,1.04554721043098,2.84495488677356,0.046548566942675,0.167267422273642,"mixture",3
200,3,0.24,0.517281857971787,1.04865090157881,2.85379846483999,0.0391287709805047,0.262736808217932,"mixture",3
250,4,0.3,0.435275281648062,1.07737907016758,2.9369718576572,0.0398993281300302,0.512547449219735,"mixture",3
300,5,0.36,0.380730787743176,1.12535114942322,3.08129865521463,0.0533084360290127,0.607054219517401,"mixture",3
350,6,0.24,0.341278751846537,1.1273988219343,3.08761461006602,0.0537067295554286,0.648772462805471,"mixture",3
400,7,0.26,0.311129489211826,1.13548818865381,3.11269275332927,0.0535793959542821,0.606782086152782,"mixture",3
450,8,0.22,0.287174588749259,1.13146774441132,3.10020346872972,0.0513007652924366,0.640566230034454,"mixture",3
500,9,0.26,0.267580520586744,1.13842483794657,3.12184707523957,0.0495992279759142,0.6372050098702,"mixture",3
550,10,0.28,0.251188643150958,1.14997951553152,3.15812821644925,0.0475868366280161,0.666928528551175,"mixture",3
600,11,0.2,0.237227148661716,1.14191379247702,3.13275808066888,0.0456425617985765,0.671434957371228,"mixture",3
650,12,0.3,0.225160006420102,1.15677435290074,3.17966025457572,0.0460243806817737,0.652022462706855,"mixture",3
700,13,0.34,0.214602110453007,1.17952217660876,3.25281955822406,0.0472676241131269,0.645577261238567,"mixture",3
750,14,0.24,0.205268911144867,1.18075379007563,3.25682824266542,0.0467870807106449,0.638825802206297,"mixture",3
800,15,0.22,0.196945129270852,1.17799655826584,3.24786078060267,0.0456841651016587,0.623484980017305,"mixture",3
850,16,0.28,0.1894645708138,1.18671192852327,3.27629079896215,0.0452550715562088,0.618180067559255,"mixture",3
900,17,0.2,0.182696676564573,1.18050024152008,3.25600258324561,0.0451413874138421,0.60430498060624,"mixture",3
950,18,0.24,0.176537306841469,1.18155946536113,3.2594532459978,0.0460065991593211,0.591762569947986,"mixture",3
1000,19,0.26,0.170902273217667,1.18600292446479,3.27396871876831,0.0470750922040892,0.618639762755501,"mixture",3
1050,20,0.22,0.165722700866999,1.18368280665265,3.26638153061615,0.0495642134259439,0.617358965382447,"mixture",3
1100,21,0.2,0.160941640249306,1.17821079088417,3.24855665285828,0.0484815566123655,0.610374012077954,"mixture",3
1150,22,0.26,0.156511549654616,1.18228009117519,3.26180293866952,0.0483653199216728,0.609563060989667,"mixture",3
1200,23,0.2,0.152392396370317,1.1770987496986,3.24494613196269,0.0495238360372608,0.650621121927139,"mixture",3
100,1,0.68,1,1.08158868669866,2.94936144234458,0.0298843392427327,0.170869463456281,"mixture",4
150,2,0.3,0.659753955386447,1.12513244775416,3.08062484374041,0.0409557400507237,0.579675222191805,"mixture",4
200,3,0.18,0.517281857971787,1.09719922742369,2.99576380996959,0.0360078673616214,0.543988275487387,"mixture",4
250,4,0.22,0.435275281648062,1.09110537348061,2.97756357397582,0.0369205536799116,0.533308500302798,"mixture",4
300,5,0.24,0.380730787743176,1.09338975820707,2.9843732497246,0.0378748709954641,0.509620063820258,"mixture",4
350,6,0.14,0.341278751846537,1.0613095555335,2.89015332841973,0.0359307477084558,0.49830800925239,"mixture",4
400,7,0.3,0.311129489211826,1.08184410182148,2.95011485007139,0.0333640922712361,0.55362032516752,"mixture",4
450,8,0.36,0.287174588749259,1.11802810000388,3.05881657206033,0.0350450942734916,0.563485896830038,"mixture",4
500,9,0.28,0.267580520586744,1.13033680395087,3.09669930506506,0.0404119232158006,0.636857829844743,"mixture",4
550,10,0.26,0.251188643150958,1.1368677086728,3.11698973850254,0.0384466384885244,0.618260925066402,"mixture",4
600,11,0.24,0.237227148661716,1.13829107156477,3.12142950498084,0.0397117477029511,0.609852371268768,"mixture",4
650,12,0.26,0.225160006420102,1.14414523173169,3.13975644533438,0.0398452036591055,0.595801278816234,"mixture",4
700,13,0.18,0.214602110453007,1.13255671776723,3.10358134658076,0.0376592167143275,0.589021662600727,"mixture",4
750,14,0.28,0.205268911144867,1.14199908767989,3.13302530130109,0.038356131894285,0.609399147185072,"mixture",4
800,15,0.16,0.196945129270852,1.12742514811385,3.08769589623261,0.0362957491782995,0.610046875416418,"mixture",4
850,16,0.34,0.1894645708138,1.14750839262011,3.15033372799233,0.0378046705052818,0.674918715513828,"mixture",4
900,17,0.26,0.182696676564573,1.15225850621079,3.16533376879313,0.0382651907871984,0.697002864816335,"mixture",4
950,18,0.28,0.176537306841469,1.1603792223255,3.19114319943181,0.038378374897839,0.690372160173463,"mixture",4
1000,19,0.26,0.170902273217667,1.16482268142916,3.20535446393608,0.0375567486510844,0.68361577209354,"mixture",4
1050,20,0.28,0.165722700866999,1.17244592566904,3.22988303876105,0.0388469434377726,0.682454574736052,"mixture",4
1100,21,0.18,0.160941640249306,1.16375507709558,3.2019342396677,0.0375325958294137,0.66018333981415,"mixture",4
1150,22,0.2,0.156511549654616,1.15843368440732,3.18494074484669,0.0379222881250381,0.659952934130943,"mixture",4
1200,23,0.28,0.152392396370317,1.16544373464036,3.20734577791089,0.0401954680067268,0.693497712819438,"mixture",4
