"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0446500681502678,0.0134343363894899,0.938726948245092,0.0918327624191384,0.126458581201666,0.0133120417998072,-0.593235901865063
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0457826041240995,0.012276913547474,0.9738251041047,0.160014318649824,0.157180621653777,0.0155910596027904,-1.63488376205661
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0447214738643923,0.0132237150179644,0.958953004164188,0.123611968030958,0.141263756692445,0.0143275158695262,-1.45006989519045
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0445680898032033,0.0134023868690727,0.952409280190363,0.112933451270743,0.134868753718025,0.0140011665822989,-1.28536427210554
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0674404268586382,0.0294378225744524,0.89708506841166,0.138960983218755,0.0705989738251041,0.0240102860401736,0.903911423124034
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0601655942768286,0.0325638700108178,0.991671624033314,0.343962315987556,0.1632499256395,0.0300755727583983,-1.24363705699904
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0630280675540026,0.0294627746184347,0.951219512195122,0.199423289020424,0.111222114812612,0.0243275483391318,-0.992793760632622
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0645057424011008,0.0289396620540438,0.932183224271267,0.171414116155394,0.0992426383105294,0.0237114533958065,-0.545140336824629
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.037986499878824,0.0230876666114104,0.965496728138013,0.21020915805909,0.109288741820345,0.0211563870493177,-1.45621558497108
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0422662329268222,0.0213551551686662,0.990481856038073,0.491365846408924,0.178568188578227,0.0343116955918716,-1.1006017880449
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0357203774715716,0.020172349003495,0.983938132064248,0.321068380525686,0.168037254610351,0.0245876775648075,-1.4752042635502
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0358480819644335,0.0207746920963766,0.978584176085663,0.276334416299017,0.157031900654372,0.0226983211688638,-1.55963374657024
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.162398712628997,0.109482749906968,0.694824509220702,0.292589653138721,0.182080234979179,0.0916740489633446,2.11448354966946
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.159819569313368,0.105137448175498,0.908387864366449,0.6014813186084,0.0630142028554432,0.0852782340228378,-0.369460427130286
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.159560503408367,0.106621781822715,0.785841760856633,0.40425966393026,0.10041753420583,0.0863671158101571,0.136258499454542
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.160382373906373,0.107438480250828,0.751933372992266,0.358155138751988,0.120435380725758,0.0879327032769438,0.586407937466095
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.215584209090058,0.154935519288496,0.713860797144557,0.394200663970648,0.218219437834622,0.122670593942372,1.88102075485005
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.194933015717692,0.136432624873583,0.92325996430696,0.784528366805251,0.0555037923854848,0.104792015523577,-0.220494908778551
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.204058195525164,0.143793820140686,0.817370612730518,0.497301896142402,0.106753048780488,0.110816657711917,0.286210243838736
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.208043384503005,0.147205429497124,0.778703152885187,0.445803352560236,0.148841091612136,0.114804317483737,0.744981764717688
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0603748181749395,0.0427815070370454,0.854848304580607,0.153843622912457,0.119914857227841,0.0307807862626389,-1.50295082345951
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.09103314520598,0.0682501431273945,0.994646044021416,0.542510778414097,0.117369497323022,0.0528697578580277,-0.867358760539225
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0840320035370326,0.0623566725268364,0.872694824509221,0.249683639449115,0.0706138459250446,0.0449217927205708,-1.08512000531376
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0775801837707531,0.0559421262678914,0.845330160618679,0.204271235461847,0.101176011302796,0.040579964524037,-1.17764364815236
