"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.528851873884593,0.0268145358482956
"spike","multistart_eb","rbf","RBF",0.6,0.639500297441999,0.0334588964943752
"spike","multistart_eb","rbf","RBF",0.7,0.734681737061273,0.0412037103141634
"spike","multistart_eb","rbf","RBF",0.8,0.808447352766211,0.0509484545699101
"spike","multistart_eb","rbf","RBF",0.9,0.860797144556811,0.0653916335011277
"spike","multistart_eb","rbf","RBF",0.95,0.882212968471148,0.0779189372552202
"spike","multistart_eb","rbf","RBF",0.975,0.900654372397383,0.0891076161978119
"spike","multistart_eb","rbf","RBF",0.99,0.914931588340274,0.102402841820833
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.812016656751933,0.0527220048059851
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.879833432480666,0.0657859644395647
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.907198096371208,0.0810136049155524
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.930398572278406,0.100173453752437
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.966091612135634,0.12857123596032
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.980368828078525,0.153202076951412
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.98691255205235,0.175200950559415
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.988102320047591,0.201341658463487
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.660916121356335,0.0372248973389723
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.760856632956573,0.0464488363373101
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.844140392623438,0.0572004637748364
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.88399762046401,0.0707284661451542
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.911362284354551,0.0907790035105867
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.930398572278406,0.108169854458688
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.950029744199881,0.123702378584895
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.969660916121356,0.142159286126216
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.607376561570494,0.0332341275469659
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.715050565139798,0.041469195661855
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.80785246876859,0.0510681733122813
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.861392028554432,0.0631458790514479
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.895300416418798,0.0810468583374364
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.917906008328376,0.0965732882237683
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.929803688280785,0.110440616942933
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.950029744199881,0.12691881468691
"mixture","multistart_eb","rbf","RBF",0.5,0.358120166567519,0.111909645680174
"mixture","multistart_eb","rbf","RBF",0.6,0.443188578227246,0.139639681727817
"mixture","multistart_eb","rbf","RBF",0.7,0.544913741820345,0.171962425456625
"mixture","multistart_eb","rbf","RBF",0.8,0.657346817370613,0.212631817724843
"mixture","multistart_eb","rbf","RBF",0.9,0.800118976799524,0.272909983486591
"mixture","multistart_eb","rbf","RBF",0.95,0.883402736466389,0.32519230276222
"mixture","multistart_eb","rbf","RBF",0.975,0.911957168352171,0.371887912306931
"mixture","multistart_eb","rbf","RBF",0.99,0.93634741225461,0.42737513002824
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.694824509220702,0.214853418940712
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.856632956573468,0.268091841920017
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.93634741225461,0.330147725999268
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.989292088042832,0.408228198169109
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.990481856038073,0.523955219934499
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.991671624033314,0.624331152484779
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.992266508030934,0.713981256362992
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.992861392028554,0.82051021874575
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.492563950029744,0.146058555623418
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.591909577632362,0.182250333265884
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.712076145151695,0.22443627026999
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.854848304580607,0.27751581186513
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.938132064247472,0.356187688389082
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.962522308149911,0.424423808623655
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.980963712076145,0.48536845054976
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.989886972040452,0.557787434871255
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.437834622248661,0.131184436344551
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.533016061867936,0.16369056328843
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.638905413444378,0.2015804242687
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.76977989292088,0.249254521248946
