"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"edge","multistart_eb","rbf","log_ell",-0.81595726750377,"ell",0.442215805861404
"edge","multistart_eb","rbf","log_sigma_f",-0.575310658624257,"sigma_f",0.562530086836718
"edge","multistart_eb","rbf","log_sigma_n",-5.04504824130435,"sigma_n",0.00644114962689599
"edge","multistart_eb","matern05","log_ell",-0.636160274516418,"ell",0.529320974246577
"edge","multistart_eb","matern05","log_sigma_f",-0.43723843119632,"sigma_f",0.645817430029541
"edge","multistart_eb","matern05","log_sigma_n",-5.09219589091776,"sigma_n",0.00614451238315763
"edge","multistart_eb","matern15","log_ell",-0.805450172261735,"ell",0.446886705271782
"edge","multistart_eb","matern15","log_sigma_f",-0.547097381914735,"sigma_f",0.578626908144048
"edge","multistart_eb","matern15","log_sigma_n",-5.07138109676332,"sigma_n",0.00627374949955437
"edge","multistart_eb","matern25","log_ell",-0.833714583535803,"ell",0.434432549432876
"edge","multistart_eb","matern25","log_sigma_f",-0.571018944166136,"sigma_f",0.564949493330891
"edge","multistart_eb","matern25","log_sigma_n",-5.06260290579569,"sigma_n",0.00632906409659664
"sine","multistart_eb","rbf","log_ell",-1.63981412854419,"ell",0.194016100994789
"sine","multistart_eb","rbf","log_sigma_f",-0.54355723127917,"sigma_f",0.580678964712207
"sine","multistart_eb","rbf","log_sigma_n",-5.86870228979355,"sigma_n",0.00282653898351335
"sine","multistart_eb","matern05","log_ell",-3.06733564772839,"ell",0.0465450020798771
"sine","multistart_eb","matern05","log_sigma_f",0.25703577712577,"sigma_f",1.29309138902504
"sine","multistart_eb","matern05","log_sigma_n",-7.59159234698165,"sigma_n",0.00050467679323465
"sine","multistart_eb","matern15","log_ell",-2.96987215155602,"ell",0.0513098697996162
"sine","multistart_eb","matern15","log_sigma_f",0.166907930407479,"sigma_f",1.18164546668329
"sine","multistart_eb","matern15","log_sigma_n",-7.08121994153747,"sigma_n",0.000840746860482612
"sine","multistart_eb","matern25","log_ell",-2.93462383802918,"ell",0.0531507088218961
"sine","multistart_eb","matern25","log_sigma_f",0.130989146397453,"sigma_f",1.13995540862192
"sine","multistart_eb","matern25","log_sigma_n",-6.98139087801979,"sigma_n",0.000929010164365975
