"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0559205699864283,0.0153487793596487,2.7767233327769e-05,1.05,0.00163824733883179,0.0016382473388318,1.04999999999999,"root located"
"mixture","Broad plus sharp source",0.102930694901644,0.0688114325637266,4.63764867173152e-05,1.05,0.0153838664133131,0.0153838664133935,1.04999999999452,"root located"
"dipole","Positive-negative dipole",0.117823287226054,0.0592541760169928,1.39046646352649e-05,1.05,0.0042726315303275,0.00427263153032749,1.05,"root located"
"ring","Ring-shaped source",0.219235544759254,0.135708071186748,5.48999501698522e-05,1.05,0.0125394842545055,0.0125394842545056,1.04999999999999,"root located"
"edge","Moving-edge source",0.425626236788313,0.319384136810507,2.41092232021255e-05,1.05,0.0361503228472621,0.0361503228473583,1.04999999999721,"root located"
"sine","Sine-cosine source",0.281464220017173,0.194388402449862,1.94378572649662e-05,1.05,0.0208242582953344,0.0208242582951895,1.05000000000731,"root located"
