"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0440285597648843,0.0105712387461922,0.932183224271267,0.0890914796885545,0.134192073170732,0.0127918461523367,-0.505569939789958
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0454355171090767,0.0101089148532109,0.969660916121356,0.156549287204168,0.155470330160619,0.0152639287039751,-1.63724227566233
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0442937861711605,0.0104596237477896,0.957168352171327,0.118802146605584,0.140520151695419,0.0138143319156262,-1.41561312344832
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0441351465074192,0.0105010388813078,0.949434860202261,0.107617305371873,0.136571609161214,0.0134172909259559,-1.21229623492822
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0634985805294465,0.024368373330651,0.886972040452112,0.102771013107051,0.0809350832837596,0.0211628329447328,2.92129734110313
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0487175366403698,0.0182850916132918,0.984533016061868,0.280416400275984,0.164811496133254,0.0233139749495039,-1.43696318482586
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0563047465124687,0.0197973643270602,0.939321832242713,0.151570519389727,0.11931997323022,0.0197060424612993,-0.779793473066551
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0592261330523586,0.0212701179418924,0.925639500297442,0.128165823847406,0.101993976799524,0.0199370821646193,0.138780141899859
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0345691379175413,0.0168347571021392,0.96133254015467,0.194815715867758,0.123937760261749,0.0188667968732779,-1.47336061372526
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0403046996544677,0.0164451571562901,0.991076740035693,0.477693380866173,0.177675862581797,0.0331451586659861,-1.13131968216324
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0327380019370405,0.0138909899208549,0.980963712076145,0.304026150022373,0.168260336109459,0.0228057793692147,-1.53557563646162
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0326489993899108,0.0143323559963421,0.979773944080904,0.259266691672407,0.156065214158239,0.0207188079735876,-1.62541394898221
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.160642893306856,0.10170384572603,0.694824509220702,0.281609186851603,0.168546624033313,0.088382771581299,2.35784689791658
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.158962265656105,0.0965213211914799,0.892920880428317,0.564818673440154,0.0639065288518739,0.0834459857715587,-0.35605094728298
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.158354764808005,0.0981737543406816,0.777513384889946,0.382883678454139,0.113728063652588,0.0840576711750045,0.250701536868116
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.159072355673898,0.0992516186743089,0.74360499702558,0.340884663611825,0.136110574063058,0.0853670295539049,0.749909349884868
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.186106134377053,0.122266550870008,0.735871505056514,0.270539434829114,0.202008848899465,0.100618829155034,4.17865192342695
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.166674428508456,0.0980810248854286,0.900654372397383,0.582601040408338,0.0970713117192148,0.082675214572346,-0.379095078159604
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.175508727225637,0.10733284491088,0.815585960737656,0.342548181641478,0.0889808893515764,0.087761326188612,0.791049000002213
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.179156737766628,0.112089780910405,0.796549672813801,0.303153773994168,0.125491894705532,0.0918218224863993,1.79674258827425
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0446440091284943,0.0318052175727939,0.303985722784057,0.0327653696038461,0.558121281975015,0.0283780426670613,16.3386402842805
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0577016075401217,0.0416112480715039,1,0.449559468115885,0.160944750148721,0.0364331345073481,-1.15953939222412
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0452792559829973,0.034446182159145,0.799524092801904,0.110199833606267,0.159400282569899,0.025294919304053,-1.01343790472795
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0437423528169688,0.0327414454121608,0.536585365853659,0.0643482341955308,0.384043352171327,0.0262732772099171,1.84485234194177
