"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.63593175473396,"ell",0.0716521760416801
"spike","multistart_eb","rbf","log_sigma_f",-3.10526387088143,"sigma_f",0.0448126922344251
"spike","multistart_eb","rbf","log_sigma_n",-17.3377721502849,"sigma_n",2.95325689531821e-08
"spike","multistart_eb","matern05","log_ell",-2.66231836281594,"ell",0.069786244222204
"spike","multistart_eb","matern05","log_sigma_f",-2.95799727330144,"sigma_f",0.0519228002916639
"spike","multistart_eb","matern05","log_sigma_n",-16.1500051323725,"sigma_n",9.68594253893274e-08
"spike","multistart_eb","matern15","log_ell",-2.6301966368246,"ell",0.0720642903522327
"spike","multistart_eb","matern15","log_sigma_f",-3.03679240100593,"sigma_f",0.0479885709801461
"spike","multistart_eb","matern15","log_sigma_n",-13.5863853894218,"sigma_n",1.25749942853018e-06
"spike","multistart_eb","matern25","log_ell",-2.62612795720378,"ell",0.0723580941532401
"spike","multistart_eb","matern25","log_sigma_f",-3.06151038540271,"sigma_f",0.0468169301842528
"spike","multistart_eb","matern25","log_sigma_n",-13.0133058143451,"sigma_n",2.23045308869088e-06
"mixture","multistart_eb","rbf","log_ell",-1.55674166279958,"ell",0.210821882073491
"mixture","multistart_eb","rbf","log_sigma_f",-1.68118763058502,"sigma_f",0.186152763990313
"mixture","multistart_eb","rbf","log_sigma_n",-8.74408785836204,"sigma_n",0.000159400945762238
"mixture","multistart_eb","matern05","log_ell",-0.910384145851996,"ell",0.402369625718697
"mixture","multistart_eb","matern05","log_sigma_f",-1.6256702000224,"sigma_f",0.196779749208402
"mixture","multistart_eb","matern05","log_sigma_n",-9.96530456684338,"sigma_n",4.70027443824301e-05
"mixture","multistart_eb","matern15","log_ell",-1.203971022564,"ell",0.300000534529056
"mixture","multistart_eb","matern15","log_sigma_f",-1.64150758753882,"sigma_f",0.193687820726497
"mixture","multistart_eb","matern15","log_sigma_n",-8.95187609265452,"sigma_n",0.000129493989289532
"mixture","multistart_eb","matern25","log_ell",-1.32224710420678,"ell",0.266535695046947
"mixture","multistart_eb","matern25","log_sigma_f",-1.65170524417597,"sigma_f",0.191722695700836
"mixture","multistart_eb","matern25","log_sigma_n",-8.85763524569159,"sigma_n",0.000142291150236469
"dipole","multistart_eb","rbf","log_ell",-2.30684844350775,"ell",0.0995745724663626
"dipole","multistart_eb","rbf","log_sigma_f",-1.79464790284678,"sigma_f",0.166185955648695
"dipole","multistart_eb","rbf","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"dipole","multistart_eb","matern05","log_ell",-2.17147819434883,"ell",0.114008964883702
"dipole","multistart_eb","matern05","log_sigma_f",-1.65844905052306,"sigma_f",0.190434104855888
"dipole","multistart_eb","matern05","log_sigma_n",-16.4800187129852,"sigma_n",6.96335940456715e-08
"dipole","multistart_eb","matern15","log_ell",-2.18441305402832,"ell",0.112543771385356
"dipole","multistart_eb","matern15","log_sigma_f",-1.73928245152534,"sigma_f",0.175646390209146
"dipole","multistart_eb","matern15","log_sigma_n",-16.4920469561345,"sigma_n",6.88010413559197e-08
"dipole","multistart_eb","matern25","log_ell",-2.21064708665414,"ell",0.109629685651944
"dipole","multistart_eb","matern25","log_sigma_f",-1.7595676430019,"sigma_f",0.172119264706624
"dipole","multistart_eb","matern25","log_sigma_n",-16.4326633646753,"sigma_n",7.30104420187043e-08
"ring","multistart_eb","rbf","log_ell",-2.11798644092191,"ell",0.120273562779433
"ring","multistart_eb","rbf","log_sigma_f",-1.55973326871633,"sigma_f",0.210192128540572
"ring","multistart_eb","rbf","log_sigma_n",-8.18130890420881,"sigma_n",0.000279835422550487
"ring","multistart_eb","matern05","log_ell",-1.91320035405304,"ell",0.147607234461067
"ring","multistart_eb","matern05","log_sigma_f",-1.41893218162735,"sigma_f",0.24197226141979
"ring","multistart_eb","matern05","log_sigma_n",-8.53593991035371,"sigma_n",0.000196285581573765
"ring","multistart_eb","matern15","log_ell",-2.0019447393567,"ell",0.135072347138911
"ring","multistart_eb","matern15","log_sigma_f",-1.51257688033818,"sigma_f",0.220341452206683
"ring","multistart_eb","matern15","log_sigma_n",-8.28719299762202,"sigma_n",0.000251720050767782
"ring","multistart_eb","matern25","log_ell",-2.03591199824655,"ell",0.130561356462751
"ring","multistart_eb","matern25","log_sigma_f",-1.53397063293964,"sigma_f",0.215677588348428
"ring","multistart_eb","matern25","log_sigma_n",-8.24175828685841,"sigma_n",0.000263420672916459
"edge","multistart_eb","rbf","log_ell",-1.69118386041801,"ell",0.184301207885581
"edge","multistart_eb","rbf","log_sigma_f",-0.692557786109695,"sigma_f",0.500294784088644
"edge","multistart_eb","rbf","log_sigma_n",-8.09656211611351,"sigma_n",0.000304584466219407
"edge","multistart_eb","matern05","log_ell",-0.047793446606083,"ell",0.953330680429878
"edge","multistart_eb","matern05","log_sigma_f",-0.467378402024973,"sigma_f",0.626642922591972
"edge","multistart_eb","matern05","log_sigma_n",-9.43822573141776,"sigma_n",7.96215533196887e-05
"edge","multistart_eb","matern15","log_ell",-1.10155540390297,"ell",0.332353737161023
"edge","multistart_eb","matern15","log_sigma_f",-0.617137227718147,"sigma_f",0.539486656477266
"edge","multistart_eb","matern15","log_sigma_n",-8.33748686048176,"sigma_n",0.000239373165807486
"edge","multistart_eb","matern25","log_ell",-1.33149143955783,"ell",0.264083103454539
"edge","multistart_eb","matern25","log_sigma_f",-0.652337332050624,"sigma_f",0.52082700732439
"edge","multistart_eb","matern25","log_sigma_n",-8.23841527320817,"sigma_n",0.000264302765423919
"sine","multistart_eb","rbf","log_ell",-1.10616591582305,"ell",0.330824943263508
"sine","multistart_eb","rbf","log_sigma_f",-0.5045643061102,"sigma_f",0.603768576408514
"sine","multistart_eb","rbf","log_sigma_n",-10.3253534090005,"sigma_n",3.27911003887995e-05
"sine","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"sine","multistart_eb","matern05","log_sigma_f",-0.60491111090326,"sigma_f",0.546122968859652
"sine","multistart_eb","matern05","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern15","log_ell",-0.0920298269351181,"ell",0.912077944649695
"sine","multistart_eb","matern15","log_sigma_f",-0.095521857920448,"sigma_f",0.908898494805553
"sine","multistart_eb","matern15","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern25","log_ell",-0.493133938848167,"ell",0.610709465865271
"sine","multistart_eb","matern25","log_sigma_f",-0.165047267754304,"sigma_f",0.84785362700382
"sine","multistart_eb","matern25","log_sigma_n",-10.6371289517775,"sigma_n",2.40078679095177e-05
