"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.876859012492564,0.0310125218864698
"spike","multistart_eb","rbf","RBF",0.6,0.882807852468769,0.0386970994276932
"spike","multistart_eb","rbf","RBF",0.7,0.894110648423557,0.0476544130821856
"spike","multistart_eb","rbf","RBF",0.8,0.908387864366449,0.0589247589952813
"spike","multistart_eb","rbf","RBF",0.9,0.92266508030934,0.0756291093986858
"spike","multistart_eb","rbf","RBF",0.95,0.933967876264128,0.0901176421874025
"spike","multistart_eb","rbf","RBF",0.975,0.941701368233195,0.103057979941183
"spike","multistart_eb","rbf","RBF",0.99,0.947650208209399,0.118434657648834
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.919690660321237,0.0543241943488602
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.933967876264128,0.0677851597410502
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.942891136228435,0.0834755589156699
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.957168352171327,0.10321766386293
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.964901844140393,0.132478437337206
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.969660916121356,0.157857794550573
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.976799524092802,0.180525200498716
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.983938132064248,0.207460308558878
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.888756692444973,0.0413250916040067
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.902439024390244,0.0515650157221319
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.917311124330755,0.0635008979007177
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.929803688280785,0.0785189631510229
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.947650208209399,0.100777998167046
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.957168352171327,0.120084391464993
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.96192742415229,0.137327769640409
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.969066032123736,0.157817641994556
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.881618084473528,0.0374627809927803
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.896490184414039,0.0467456650646651
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.907792980368828,0.0575660001844701
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.925639500297442,0.0711804525079809
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.937537180249851,0.0913591217268305
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.94883997620464,0.108861107948958
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.957168352171327,0.124492891814107
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.963117192147531,0.143067747205329
"mixture","multistart_eb","rbf","RBF",0.5,0.662700773349197,0.035793884357923
"mixture","multistart_eb","rbf","RBF",0.6,0.732302201070791,0.0446632333536926
"mixture","multistart_eb","rbf","RBF",0.7,0.773944080904224,0.0550015428365606
