"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.64111668673041,"ell",0.0712816258504185
"spike","multistart_eb","rbf","log_sigma_f",-3.10017575151462,"sigma_f",0.0450412856237173
"spike","multistart_eb","rbf","log_sigma_n",-17.4539262372531,"sigma_n",2.62939690629956e-08
"spike","multistart_eb","matern05","log_ell",-2.67143471544255,"ell",0.0691529393128711
"spike","multistart_eb","matern05","log_sigma_f",-2.95275577287321,"sigma_f",0.0521956681654507
"spike","multistart_eb","matern05","log_sigma_n",-13.1301899222867,"sigma_n",1.9844080055478e-06
"spike","multistart_eb","matern15","log_ell",-2.63803283807451,"ell",0.0715017868936763
"spike","multistart_eb","matern15","log_sigma_f",-3.03136375010402,"sigma_f",0.0482497925781892
"spike","multistart_eb","matern15","log_sigma_n",-13.1756734334367,"sigma_n",1.89617201423975e-06
"spike","multistart_eb","matern25","log_ell",-2.633485770725,"ell",0.0718276506350235
"spike","multistart_eb","matern25","log_sigma_f",-3.05601196367583,"sigma_f",0.0470750584089587
"spike","multistart_eb","matern25","log_sigma_n",-13.1478240946337,"sigma_n",1.94972134688369e-06
"mixture","multistart_eb","rbf","log_ell",-1.56754343754236,"ell",0.208556886600877
"mixture","multistart_eb","rbf","log_sigma_f",-1.68576535767997,"sigma_f",0.185302554936024
"mixture","multistart_eb","rbf","log_sigma_n",-8.7424040732966,"sigma_n",0.000159669568782379
"mixture","multistart_eb","matern05","log_ell",-0.935778955361395,"ell",0.392280177740783
"mixture","multistart_eb","matern05","log_sigma_f",-1.62217021688335,"sigma_f",0.197469681684456
"mixture","multistart_eb","matern05","log_sigma_n",-10.9919519588093,"sigma_n",1.68366591127824e-05
"mixture","multistart_eb","matern15","log_ell",-1.22195215262581,"ell",0.294654394758858
"mixture","multistart_eb","matern15","log_sigma_f",-1.64534233418407,"sigma_f",0.192946499304104
"mixture","multistart_eb","matern15","log_sigma_n",-8.97248404587057,"sigma_n",0.000126852692552817
"mixture","multistart_eb","matern25","log_ell",-1.3375302380437,"ell",0.262493164302029
"mixture","multistart_eb","matern25","log_sigma_f",-1.65669219100334,"sigma_f",0.190768964890772
"mixture","multistart_eb","matern25","log_sigma_n",-8.86715383475874,"sigma_n",0.000140943164886455
"dipole","multistart_eb","rbf","log_ell",-2.29734686165502,"ell",0.100525197485957
"dipole","multistart_eb","rbf","log_sigma_f",-1.79471596484788,"sigma_f",0.166174645084913
"dipole","multistart_eb","rbf","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"dipole","multistart_eb","matern05","log_ell",-2.16586572695265,"ell",0.114650635475248
"dipole","multistart_eb","matern05","log_sigma_f",-1.66002579056051,"sigma_f",0.190134076373885
"dipole","multistart_eb","matern05","log_sigma_n",-16.217369615426,"sigma_n",9.05494600692572e-08
"dipole","multistart_eb","matern15","log_ell",-2.17642758555661,"ell",0.113446084023139
"dipole","multistart_eb","matern15","log_sigma_f",-1.74052765855323,"sigma_f",0.175427810206555
"dipole","multistart_eb","matern15","log_sigma_n",-16.341161434677,"sigma_n",8.00062216495605e-08
"dipole","multistart_eb","matern25","log_ell",-2.20199452291421,"ell",0.110582379171781
"dipole","multistart_eb","matern25","log_sigma_f",-1.76039812986443,"sigma_f",0.171976381258122
"dipole","multistart_eb","matern25","log_sigma_n",-16.5632827202672,"sigma_n",6.40704408689981e-08
"ring","multistart_eb","rbf","log_ell",-2.11484697425576,"ell",0.120651750964571
"ring","multistart_eb","rbf","log_sigma_f",-1.55970448017833,"sigma_f",0.210198179751753
"ring","multistart_eb","rbf","log_sigma_n",-8.20040769521067,"sigma_n",0.000274541617849795
"ring","multistart_eb","matern05","log_ell",-1.91135606404909,"ell",0.147879716198531
"ring","multistart_eb","matern05","log_sigma_f",-1.4199530043298,"sigma_f",0.241725376676185
"ring","multistart_eb","matern05","log_sigma_n",-8.57327666855685,"sigma_n",0.000189092041656273
"ring","multistart_eb","matern15","log_ell",-1.99943707710031,"ell",0.135411488013377
"ring","multistart_eb","matern15","log_sigma_f",-1.51326520294361,"sigma_f",0.220189838389811
"ring","multistart_eb","matern15","log_sigma_n",-8.31007736336728,"sigma_n",0.000246025009302684
"ring","multistart_eb","matern25","log_ell",-2.03316172791841,"ell",0.130920929722615
"ring","multistart_eb","matern25","log_sigma_f",-1.53449588135479,"sigma_f",0.21556433378296
"ring","multistart_eb","matern25","log_sigma_n",-8.2627013739386,"sigma_n",0.000257961199486735
"edge","multistart_eb","rbf","log_ell",-1.66914349466206,"ell",0.18840836932419
"edge","multistart_eb","rbf","log_sigma_f",-0.700980937068445,"sigma_f",0.496098423697682
"edge","multistart_eb","rbf","log_sigma_n",-8.03954156669734,"sigma_n",0.000322456741149075
"edge","multistart_eb","matern05","log_ell",-0.000396443848600516,"ell",0.999603634724878
"edge","multistart_eb","matern05","log_sigma_f",-0.470829812101783,"sigma_f",0.624483848961899
"edge","multistart_eb","matern05","log_sigma_n",-8.81247315114092,"sigma_n",0.000148864635556437
"edge","multistart_eb","matern15","log_ell",-1.0685209813684,"ell",0.343516208756693
"edge","multistart_eb","matern15","log_sigma_f",-0.621024647848842,"sigma_f",0.537393516282267
"edge","multistart_eb","matern15","log_sigma_n",-8.23598824949451,"sigma_n",0.00026494501356366
"edge","multistart_eb","matern25","log_ell",-1.30309458594021,"ell",0.271689723579181
"edge","multistart_eb","matern25","log_sigma_f",-0.657808494913164,"sigma_f",0.51798525886707
"edge","multistart_eb","matern25","log_sigma_n",-8.15788365327093,"sigma_n",0.000286468019371349
"sine","multistart_eb","rbf","log_ell",-1.10186898730962,"ell",0.332249532883131
"sine","multistart_eb","rbf","log_sigma_f",-0.455446851874862,"sigma_f",0.63416452701702
"sine","multistart_eb","rbf","log_sigma_n",-10.3327347367423,"sigma_n",3.25499496311093e-05
"sine","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"sine","multistart_eb","matern05","log_sigma_f",-0.599264636808672,"sigma_f",0.549215360393984
"sine","multistart_eb","matern05","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern15","log_ell",-0.112110272927485,"ell",0.893945674058424
"sine","multistart_eb","matern15","log_sigma_f",-0.101260845013627,"sigma_f",0.903697277210766
"sine","multistart_eb","matern15","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern25","log_ell",-0.46766085134283,"ell",0.626465952719632
"sine","multistart_eb","matern25","log_sigma_f",-0.105244732125354,"sigma_f",0.90010421121208
"sine","multistart_eb","matern25","log_sigma_n",-10.4744033167534,"sigma_n",2.82503893899034e-05
