"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"ring","multistart_eb","matern05","log_sigma_n",-8.40566923897033,"sigma_n",0.000223596104410562
"ring","multistart_eb","matern15","log_ell",-2.0486042559328,"ell",0.128914710018418
"ring","multistart_eb","matern15","log_sigma_f",-1.50291699782589,"sigma_f",0.222480238327498
"ring","multistart_eb","matern15","log_sigma_n",-8.20111533271863,"sigma_n",0.000274347410625771
"ring","multistart_eb","matern25","log_ell",-2.08251015734801,"ell",0.124617010965087
"ring","multistart_eb","matern25","log_sigma_f",-1.52501869986352,"sigma_f",0.21761698741922
"ring","multistart_eb","matern25","log_sigma_n",-8.16257470796261,"sigma_n",0.000285127329308866
"edge","multistart_eb","rbf","log_ell",-1.55562721757681,"ell",0.211056962480611
"edge","multistart_eb","rbf","log_sigma_f",-0.665590672115806,"sigma_f",0.513969850369615
"edge","multistart_eb","rbf","log_sigma_n",-7.28156648347544,"sigma_n",0.00068810681104045
"edge","multistart_eb","matern05","log_ell",-0.335374042785458,"ell",0.71507056933672
"edge","multistart_eb","matern05","log_sigma_f",-0.45487683136204,"sigma_f",0.634526116852945
"edge","multistart_eb","matern05","log_sigma_n",-7.73113237555649,"sigma_n",0.00043894678296285
"edge","multistart_eb","matern15","log_ell",-1.11374466799383,"ell",0.328327179926684
"edge","multistart_eb","matern15","log_sigma_f",-0.591034562999382,"sigma_f",0.553754094787853
"edge","multistart_eb","matern15","log_sigma_n",-7.46172942676458,"sigma_n",0.000574661476670952
"edge","multistart_eb","matern25","log_ell",-1.29059674687886,"ell",0.275106565112259
"edge","multistart_eb","matern25","log_sigma_f",-0.624387153841155,"sigma_f",0.535589561966828
"edge","multistart_eb","matern25","log_sigma_n",-7.40046165655388,"sigma_n",0.000610970637413464
"sine","multistart_eb","rbf","log_ell",-1.18958022758471,"ell",0.3043489945685
"sine","multistart_eb","rbf","log_sigma_f",-0.620557752531666,"sigma_f",0.537644481381155
"sine","multistart_eb","rbf","log_sigma_n",-8.15135476290246,"sigma_n",0.000288344456524651
"sine","multistart_eb","matern05","log_ell",0.0113092644467285,"ell",1.01137345593584
"sine","multistart_eb","matern05","log_sigma_f",-0.453271323371638,"sigma_f",0.635545671836503
"sine","multistart_eb","matern05","log_sigma_n",-8.80804528613194,"sigma_n",0.000149525249542736
"sine","multistart_eb","matern15","log_ell",-0.523865910985696,"ell",0.592226621367546
"sine","multistart_eb","matern15","log_sigma_f",-0.351430467949299,"sigma_f",0.70368077662843
"sine","multistart_eb","matern15","log_sigma_n",-8.18210373349938,"sigma_n",0.000279613089530209
"sine","multistart_eb","matern25","log_ell",-0.766544361773522,"ell",0.464615841676948
"sine","multistart_eb","matern25","log_sigma_f",-0.409120260243349,"sigma_f",0.664234346534616
"sine","multistart_eb","matern25","log_sigma_n",-8.14412883199218,"sigma_n",0.000290435559630399
