"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0447182206039438,0.0138837773976592,0.941106484235574,0.0955946737504973,0.124673929208804,0.0135737348061852,-0.7417647727256
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0458921826298019,0.0124368125764289,0.9738251041047,0.163131277598715,0.158147308149911,0.0157681504801731,-1.63837801545778
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.044882626732999,0.0134937285837054,0.96133254015467,0.126359084041729,0.142676606186794,0.0145023841426645,-1.4731736533987
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0447438264669858,0.0137193339015178,0.955383700178465,0.115407085862022,0.136430324211779,0.0141710882845808,-1.31934281454225
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0680896209950462,0.0317207488110106,0.879833432480666,0.127543401582605,0.0456287180249851,0.0249977730234845,1.5650530439857
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0617784184266238,0.0318717681378094,0.989886972040452,0.327222990788598,0.154921549672814,0.0296334696132654,-1.24677676737816
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0645170525777696,0.0302582546480322,0.952409280190363,0.186166446523239,0.0808830309339679,0.0248035672473857,-0.838238419958899
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0658005356854248,0.0304139154433739,0.924449732302201,0.158638696861339,0.0581956424747174,0.0244769171394926,-0.244615192914606
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0381406300784599,0.0254292412909708,0.964306960142772,0.23161737444162,0.11204008030934,0.0226306361941735,-1.51217209494342
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0415134644710497,0.0222139584053362,0.992861392028554,0.508958734353287,0.180501561570494,0.0351967552033213,-1.0720391923451
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0356868677000116,0.0219541654633313,0.98750743604997,0.339451770403794,0.16585254312909,0.0257945666017682,-1.43605772763382
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.035923614030856,0.0228122431695581,0.979773944080904,0.295566506521295,0.152124107674004,0.0240315056937359,-1.52429885460358
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.161120458181066,0.101885041572127,0.710291493158834,0.306228095316217,0.152930919095776,0.087878981073512,1.70035636987863
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.162115182778458,0.101129412553246,0.898274836406901,0.585721822258448,0.0688886823319453,0.0852416644449372,-0.340523897662093
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.160521966143702,0.101164903779381,0.806067816775729,0.406631538701813,0.0984098007138608,0.0849770779895467,0.147494353338086
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.160692762555369,0.101407439824156,0.767995240928019,0.365152322455715,0.115587076145152,0.0858292668310127,0.53013545775786
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.21537262499468,0.148009263987472,0.721594289113623,0.364408575226183,0.203496058893516,0.120283351350368,2.54205375982267
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.187172920355775,0.123524831352031,0.915526472337894,0.742676682690235,0.0819761302795955,0.0980682590371945,-0.258863891866662
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.19507860769423,0.127966966530856,0.821534800713861,0.463274675221536,0.0822140838786437,0.102032903707495,0.307361905051157
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.200285386933322,0.132919730689349,0.79476502082094,0.41518278507363,0.120435380725758,0.106801813601495,0.852618011920126
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0602024349626669,0.0451104579737402,0.818560380725758,0.143772621064029,0.181039187983343,0.0322940447863218,-1.3350178661752
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0874529376162571,0.0656383196518097,0.998810232004759,0.583719976438129,0.139157123735872,0.0524577237107523,-0.842640615357758
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.067123390593159,0.0493852330543078,0.949434860202261,0.255101446373987,0.0302821980963712,0.0346846344404435,-1.4396045293542
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0626939080337018,0.0470010504649569,0.916121356335515,0.199305463883596,0.042951740035693,0.0326003399287627,-1.50555285271513
