"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0976541843796609,0.0594691837794435,0.961530834820543,0.485238580687902,0.130598725956772,0.0527276704149407,-0.899870396677924
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0946350852403118,0.0573705420099355,0.913047789014475,0.296164160211016,0.100053043823121,0.0477991890215506,-0.788703011992728
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0950233389509431,0.0580456189154853,0.889748165774341,0.2582088101096,0.104287378544517,0.0479851552465134,-0.535176040849597
"multistart_eb","Multi-start EB","rbf","RBF",0.0979406649693105,0.06100642183883,0.839282173309538,0.211527456896859,0.136634815585961,0.0502764202056742,0.369751406640463
