"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.728138013087448,0.0615399824073972
"spike","multistart_eb","rbf","RBF",0.6,0.817370612730518,0.0767889443727087
"spike","multistart_eb","rbf","RBF",0.7,0.895300416418798,0.0945634719242875
"spike","multistart_eb","rbf","RBF",0.8,0.935157644259369,0.116927886264928
"spike","multistart_eb","rbf","RBF",0.9,0.955383700178465,0.150075317283784
"spike","multistart_eb","rbf","RBF",0.95,0.972635336109459,0.178825770284371
"spike","multistart_eb","rbf","RBF",0.975,0.979179060083284,0.204504048259593
"spike","multistart_eb","rbf","RBF",0.99,0.984533016061868,0.235016899780575
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.933967876264128,0.102976793361456
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.963712076145152,0.12849336232768
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.975609756097561,0.15823603983869
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.984533016061868,0.195659119666046
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.989886972040452,0.251125761367288
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.991076740035693,0.299234801082155
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.991076740035693,0.34220307343926
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.991671624033314,0.39326119017943
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.848899464604402,0.0819296184103736
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.909577632361689,0.102230918249908
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.944675788221297,0.125894562644296
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.962522308149911,0.155668830709084
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.980963712076145,0.199798781164393
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.985722784057109,0.238074931909284
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.990481856038073,0.272261024164205
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.991076740035693,0.312883497293575
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.801308744794765,0.074822757852455
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.883402736466389,0.0933630522106583
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.930993456276026,0.114974029642035
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.954193932183224,0.142165573956168
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.975609756097561,0.182467538752581
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.982153480071386,0.217423482821111
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.98691255205235,0.248644154323565
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.991076740035693,0.28574289259795
"mixture","multistart_eb","rbf","RBF",0.5,0.4360499702558,0.136791390653118
"mixture","multistart_eb","rbf","RBF",0.6,0.528851873884593,0.170686862046699
"mixture","multistart_eb","rbf","RBF",0.7,0.662700773349197,0.21019617366604
"mixture","multistart_eb","rbf","RBF",0.8,0.816775728732897,0.259907909339709
"mixture","multistart_eb","rbf","RBF",0.9,0.913146936347412,0.333588190163165
"mixture","multistart_eb","rbf","RBF",0.95,0.947055324211779,0.397494845544084
"mixture","multistart_eb","rbf","RBF",0.975,0.969066032123736,0.454572654415635
"mixture","multistart_eb","rbf","RBF",0.99,0.983343248066627,0.522396778327726
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.710291493158834,0.253172747628518
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.826888756692445,0.315906298211669
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.928019036287924,0.389029913168879
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.967876264128495,0.481036118016965
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.991671624033314,0.617403173378063
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.993456276026175,0.735681256942289
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.994051160023795,0.841320549237155
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.994646044021416,0.966849061845559
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.531826293872695,0.178642640534364
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.659726353361095,0.222908412546738
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.792385484830458,0.27450557607929
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.902439024390244,0.339426589630577
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.953599048185604,0.435649311387926
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.982153480071386,0.519108172435091
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.990481856038073,0.593648905181836
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.991671624033314,0.682223782078225
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.489589530041642,0.162002126523512
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.600237953599048,0.20214455375566
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.747769185008923,0.248935455355925
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.87150505651398,0.30780909392234
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.938132064247472,0.39506869497807
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.967876264128495,0.470753385522432
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.984533016061868,0.538350669023571
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.990481856038073,0.618674819914147
"dipole","multistart_eb","rbf","RBF",0.5,0.748958953004164,0.366246724570843
"dipole","multistart_eb","rbf","RBF",0.6,0.823914336704343,0.456998820272277
"dipole","multistart_eb","rbf","RBF",0.7,0.8720999405116,0.562781471516218
"dipole","multistart_eb","rbf","RBF",0.8,0.922070196311719,0.695880201460284
"dipole","multistart_eb","rbf","RBF",0.9,0.960142772159429,0.893152569174427
"dipole","multistart_eb","rbf","RBF",0.95,0.9738251041047,1.06425692815337
"dipole","multistart_eb","rbf","RBF",0.975,0.986317668054729,1.21707766084039
"dipole","multistart_eb","rbf","RBF",0.99,0.995240928019036,1.39867069174013
"dipole","multistart_eb","matern05","Matern 0.5",0.5,0.921475312314099,0.475293476708457
"dipole","multistart_eb","matern05","Matern 0.5",0.6,0.94883997620464,0.593066213475062
"dipole","multistart_eb","matern05","Matern 0.5",0.7,0.981558596073766,0.730344721956154
"dipole","multistart_eb","matern05","Matern 0.5",0.8,0.995835812016657,0.903072432148573
"dipole","multistart_eb","matern05","Matern 0.5",0.9,0.998215348007139,1.15908091828379
"dipole","multistart_eb","matern05","Matern 0.5",0.95,1,1.38113010044198
"dipole","multistart_eb","matern05","Matern 0.5",0.975,1,1.57945186683337
"dipole","multistart_eb","matern05","Matern 0.5",0.99,1,1.81511263104498
"dipole","multistart_eb","matern15","Matern 1.5",0.5,0.848899464604402,0.424743278436315
"dipole","multistart_eb","matern15","Matern 1.5",0.6,0.901844140392623,0.529990206441913
"dipole","multistart_eb","matern15","Matern 1.5",0.7,0.946460440214158,0.652668355014258
"dipole","multistart_eb","matern15","Matern 1.5",0.8,0.964901844140393,0.807025478558219
"dipole","multistart_eb","matern15","Matern 1.5",0.9,0.991076740035693,1.03580598794293
"dipole","multistart_eb","matern15","Matern 1.5",0.95,0.995240928019036,1.23423896088656
"dipole","multistart_eb","matern15","Matern 1.5",0.975,0.997620464009518,1.41146806536684
"dipole","multistart_eb","matern15","Matern 1.5",0.99,0.997620464009518,1.62206495022887
"dipole","multistart_eb","matern25","Matern 2.5",0.5,0.817370612730518,0.406131664160466
"dipole","multistart_eb","matern25","Matern 2.5",0.6,0.875074360499703,0.506766829420883
"dipole","multistart_eb","matern25","Matern 2.5",0.7,0.928019036287924,0.624069405271491
"dipole","multistart_eb","matern25","Matern 2.5",0.8,0.958358120166568,0.77166283085958
"dipole","multistart_eb","matern25","Matern 2.5",0.9,0.978584176085663,0.990418520993056
"dipole","multistart_eb","matern25","Matern 2.5",0.95,0.991671624033314,1.18015645827742
"dipole","multistart_eb","matern25","Matern 2.5",0.975,0.995240928019036,1.34961964885511
"dipole","multistart_eb","matern25","Matern 2.5",0.99,0.997620464009518,1.55098849365685
