"source","hyper_method","kernel","convergence","runtime_seconds","log_marginal","log_prior","log_target","laplace_log_evidence","min_hessian_eigenvalue","regularised_hessian_eigenvalues"
"spike","multistart_eb","rbf",0,4.12,355.599728789,NA,355.599728789,NA,NA,NA
"spike","multistart_eb","matern05",0,3.84,354.968482669779,NA,354.968482669779,NA,NA,NA
"spike","multistart_eb","matern15",0,3.17,355.395586815947,NA,355.395586815947,NA,NA,NA
"spike","multistart_eb","matern25",0,3.03,355.488257852386,NA,355.488257852386,NA,NA,NA
"mixture","multistart_eb","rbf",0,3.74,309.170924494762,NA,309.170924494762,NA,NA,NA
"mixture","multistart_eb","matern05",0,3.48,307.009895042678,NA,307.009895042678,NA,NA,NA
"mixture","multistart_eb","matern15",0,3.75,308.644580016778,NA,308.644580016778,NA,NA,NA
"mixture","multistart_eb","matern25",0,3.66,308.998472763599,NA,308.998472763599,NA,NA,NA
"dipole","multistart_eb","rbf",0,4.53,296.231603947142,NA,296.231603947142,NA,NA,NA
"dipole","multistart_eb","matern05",0,3.91,291.840558858556,NA,291.840558858556,NA,NA,NA
"dipole","multistart_eb","matern15",0,4.47,294.207064255671,NA,294.207064255671,NA,NA,NA
"dipole","multistart_eb","matern25",0,3.85,294.911150594819,NA,294.911150594819,NA,NA,NA
"ring","multistart_eb","rbf",0,5.28,278.043306944181,NA,278.043306944181,NA,NA,NA
"ring","multistart_eb","matern05",0,4.58,278.062924674084,NA,278.062924674084,NA,NA,NA
"ring","multistart_eb","matern15",0,4.53,278.017895148924,NA,278.017895148924,NA,NA,NA
"ring","multistart_eb","matern25",0,4.19,277.997065023897,NA,277.997065023897,NA,NA,NA
"edge","multistart_eb","rbf",0,4.69,263.319328647201,NA,263.319328647201,NA,NA,NA
"edge","multistart_eb","matern05",0,4.33,268.401334759743,NA,268.401334759743,NA,NA,NA
"edge","multistart_eb","matern15",0,2.77,267.358010471403,NA,267.358010471403,NA,NA,NA
"edge","multistart_eb","matern25",0,3.08,266.357693498745,NA,266.357693498745,NA,NA,NA
"sine","multistart_eb","rbf",0,2.05999999999999,341.033824544405,NA,341.033824544405,NA,NA,NA
"sine","multistart_eb","matern05",0,4.34,281.435516435844,NA,281.435516435844,NA,NA,NA
"sine","multistart_eb","matern15",0,3.94999999999999,311.702952965789,NA,311.702952965789,NA,NA,NA
"sine","multistart_eb","matern25",0,2.71000000000001,323.877931476349,NA,323.877931476349,NA,NA,NA
