"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.63683687585302,"ell",0.071587351485381
"spike","multistart_eb","rbf","log_sigma_f",-3.10520929913799,"sigma_f",0.0448151378078974
"spike","multistart_eb","rbf","log_sigma_n",-17.6191689896438,"sigma_n",2.22890794398885e-08
"spike","multistart_eb","matern05","log_ell",-2.66318146666928,"ell",0.0697260374319997
"spike","multistart_eb","matern05","log_sigma_f",-2.95803043512188,"sigma_f",0.0519210784656335
"spike","multistart_eb","matern05","log_sigma_n",-16.7700213887366,"sigma_n",5.21041420860132e-08
"spike","multistart_eb","matern15","log_ell",-2.63108842108624,"ell",0.0720000531993679
"spike","multistart_eb","matern15","log_sigma_f",-3.03690121908556,"sigma_f",0.0479833492401232
"spike","multistart_eb","matern15","log_sigma_n",-15.1071493127737,"sigma_n",2.74820051190479e-07
"spike","multistart_eb","matern25","log_ell",-2.62727784864382,"ell",0.0722749380195815
"spike","multistart_eb","matern25","log_sigma_f",-3.06130719542543,"sigma_f",0.0468264438817443
"spike","multistart_eb","matern25","log_sigma_n",-16.5811896261879,"sigma_n",6.29333487970151e-08
"mixture","multistart_eb","rbf","log_ell",-1.55793730945606,"ell",0.210569964227452
"mixture","multistart_eb","rbf","log_sigma_f",-1.68752326959064,"sigma_f",0.184977095515934
"mixture","multistart_eb","rbf","log_sigma_n",-8.73387346369335,"sigma_n",0.000161037473775574
"mixture","multistart_eb","matern05","log_ell",-0.930200144295531,"ell",0.394474750599127
"mixture","multistart_eb","matern05","log_sigma_f",-1.62695067746183,"sigma_f",0.196527938432419
"mixture","multistart_eb","matern05","log_sigma_n",-10.2085643465038,"sigma_n",3.68533384968242e-05
"mixture","multistart_eb","matern15","log_ell",-1.21465814242684,"ell",0.296811464199184
"mixture","multistart_eb","matern15","log_sigma_f",-1.64762166606744,"sigma_f",0.192507211028529
"mixture","multistart_eb","matern15","log_sigma_n",-8.95405126437161,"sigma_n",0.00012921262374662
"mixture","multistart_eb","matern25","log_ell",-1.32950183204618,"ell",0.264609048219202
"mixture","multistart_eb","matern25","log_sigma_f",-1.65838506437808,"sigma_f",0.190446290389978
"mixture","multistart_eb","matern25","log_sigma_n",-8.85418340405575,"sigma_n",0.000142783165444017
"dipole","multistart_eb","rbf","log_ell",-2.30192211577151,"ell",0.100066319704051
"dipole","multistart_eb","rbf","log_sigma_f",-1.79470016939371,"sigma_f",0.166177269909634
"dipole","multistart_eb","rbf","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"dipole","multistart_eb","matern05","log_ell",-2.16963714340764,"ell",0.114219054529334
"dipole","multistart_eb","matern05","log_sigma_f",-1.65913155433729,"sigma_f",0.190304177196069
"dipole","multistart_eb","matern05","log_sigma_n",-16.2487454804021,"sigma_n",8.7752500401531e-08
"dipole","multistart_eb","matern15","log_ell",-2.18042222344236,"ell",0.112993811930941
"dipole","multistart_eb","matern15","log_sigma_f",-1.73981671605795,"sigma_f",0.175552573636241
"dipole","multistart_eb","matern15","log_sigma_n",-16.2359515973648,"sigma_n",8.8882408169586e-08
"dipole","multistart_eb","matern25","log_ell",-2.20596190610235,"ell",0.110144525640442
"dipole","multistart_eb","matern25","log_sigma_f",-1.75983746681271,"sigma_f",0.172072829095706
"dipole","multistart_eb","matern25","log_sigma_n",-16.1889770932159,"sigma_n",9.31572330693207e-08
"ring","multistart_eb","rbf","log_ell",-2.11103464954939,"ell",0.121112592496271
"ring","multistart_eb","rbf","log_sigma_f",-1.56027039714478,"sigma_f",0.210079258688413
"ring","multistart_eb","rbf","log_sigma_n",-8.18154135916071,"sigma_n",0.000279770380980709
"ring","multistart_eb","matern05","log_ell",-1.90515549431399,"ell",0.148799503346479
"ring","multistart_eb","matern05","log_sigma_f",-1.41984775153031,"sigma_f",0.24175082028777
"ring","multistart_eb","matern05","log_sigma_n",-8.53676267893435,"sigma_n",0.000196124150383777
"ring","multistart_eb","matern15","log_ell",-1.99395235878754,"ell",0.136156222343521
"ring","multistart_eb","matern15","log_sigma_f",-1.51339105895606,"sigma_f",0.220162127918571
"ring","multistart_eb","matern15","log_sigma_n",-8.28720916598423,"sigma_n",0.000251715980899727
"ring","multistart_eb","matern25","log_ell",-2.02816668335926,"ell",0.131576521592496
"ring","multistart_eb","matern25","log_sigma_f",-1.53468275970924,"sigma_f",0.215524053238882
"ring","multistart_eb","matern25","log_sigma_n",-8.24170945489798,"sigma_n",0.000263433536578413
"edge","multistart_eb","rbf","log_ell",-1.65966342086283,"ell",0.19020298768659
"edge","multistart_eb","rbf","log_sigma_f",-0.692100461103247,"sigma_f",0.500523633729347
"edge","multistart_eb","rbf","log_sigma_n",-8.0382755459715,"sigma_n",0.000322865236593846
"edge","multistart_eb","matern05","log_ell",0.0409641913775723,"ell",1.04181479892476
"edge","multistart_eb","matern05","log_sigma_f",-0.457908097788928,"sigma_f",0.63260561139037
"edge","multistart_eb","matern05","log_sigma_n",-8.71683862371529,"sigma_n",0.000163804220005915
