"source","source_label","budget","method","label","RMSE","MAE","Coverage95","CalibrationMAE","CRPS","NLPD","MeanSD","MeanVariance","LatentIntegratedVariance"
"ring","Ring-shaped source",16,"uniform","Uniform",0.222106934396942,0.128674372429332,0.841760856632957,0.118487135633551,0.113231907120559,-0.00501749080812614,0.178932958083307,0.0322661308164159,0.0311710613590243
"ring","Ring-shaped source",16,"random","Random",0.202067729794136,0.137517677722075,0.91017251635931,0.0581807703747769,0.107094249555026,-0.149117521493024,0.18619770445507,0.0351437299633918,0.0341345441381591
"ring","Ring-shaped source",16,"max_source_variance","Max source variance",0.211319769998183,0.143223726715369,0.906603212373587,0.0470266954193932,0.111214635028313,-0.104397813996182,0.180318214389796,0.0328423527432422,0.0317597400740363
"ring","Ring-shaped source",16,"variance_times_gradient","Variance x |gradient mean|",0.247357331134812,0.156183820695664,0.900059488399762,0.0804889202855443,0.122701988726048,0.0070694019226642,0.201076098569033,0.0411011087712397,0.0402305990385934
