"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.872694824509221,0.0297700600775825
"spike","multistart_eb","rbf","RBF",0.6,0.881618084473528,0.0371467686184275
"spike","multistart_eb","rbf","RBF",0.7,0.888756692444973,0.0457452233524272
"spike","multistart_eb","rbf","RBF",0.8,0.903033908387864,0.0565640428007861
"spike","multistart_eb","rbf","RBF",0.9,0.919095776323617,0.0725991629656929
"spike","multistart_eb","rbf","RBF",0.95,0.930398572278406,0.0865072383274808
"spike","multistart_eb","rbf","RBF",0.975,0.937537180249851,0.098929144348685
"spike","multistart_eb","rbf","RBF",0.99,0.946460440214158,0.113689782674912
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.919095776323617,0.0534367504449855
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.932778108268888,0.0666778165488243
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.940511600237954,0.082111896246206
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.954788816180845,0.10153149276246
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.964901844140393,0.130314260159451
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.969660916121356,0.15527901838772
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.976799524092802,0.177576127979581
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.983938132064248,0.204071222198126
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.88459250446163,0.0402066084898586
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.903033908387864,0.0501693842273819
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.917311124330755,0.0617822161197848
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.929208804283165,0.0763938103439493
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.946460440214158,0.0980503940686065
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.955978584176086,0.116834250717251
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.960142772159429,0.133610928721622
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.967281380130875,0.153546233007082
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.878643664485425,0.0362935494830883
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.889351576442594,0.0452867102544056
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.903628792385485,0.0557693374830121
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.921475312314099,0.0689588761663179
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.935157644259369,0.0885077593615704
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.947055324211779,0.105463500130722
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.955383700178465,0.120607408462783
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.959547888161808,0.138602533635483
"mixture","multistart_eb","rbf","RBF",0.5,0.680547293277811,0.0357702048628057
