"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.056550404942073,0.0129263183551604,3.86509224249254e-05,1.05,0.00163824733883182,0.0016382473388318,1.05000000000001,"root located"
"mixture","Broad plus sharp source",0.0878298070943865,0.0526279838365817,3.74188873634029e-05,1.05,0.0153838664133186,0.0153838664133935,1.04999999999489,"root located"
"dipole","Positive-negative dipole",0.105797546224445,0.0564182553330663,1.12338948239378e-05,1.05,0.00427263153032749,0.00427263153032749,1.05,"root located"
"ring","Ring-shaped source",0.221066833627629,0.145095759454819,5.79978435611852e-05,1.05,0.0125394842545056,0.0125394842545056,1.05,"root located"
"edge","Moving-edge source",0.409797109472914,0.315858200407189,3.84642430417191e-05,1.05,0.0361503228473775,0.0361503228473583,1.05000000000056,"root located"
"sine","Sine-cosine source",0.322254201672995,0.242292720311834,2.84675121184883e-05,1.05,0.0208242582951746,0.0208242582951895,1.04999999999925,"root located"
