"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0480073649079271,0.011108729400546,1.00361994989209e-06,1.05,0.000163824733883145,0.00016382473388318,1.04999999999977,"root located"
"mixture","Broad plus sharp source",0.0618518883870685,0.0288634929200343,4.8588022471755e-06,1.05,0.00153838664132264,0.00153838664133935,1.0499999999886,"root located"
"dipole","Positive-negative dipole",0.0625715693077741,0.030184502286888,7.20149401114446e-07,1.05,0.000427263153035645,0.000427263153032749,1.05000000000712,"root located"
"ring","Ring-shaped source",0.187925757589504,0.113962615684796,2.23096644580857e-06,1.05,0.00125394842545053,0.00125394842545056,1.04999999999997,"root located"
"edge","Moving-edge source",0.31483223535252,0.210399527430379,3.19146717757974e-06,1.05,0.00361503228470132,0.00361503228473583,1.04999999998998,"root located"
"sine","Sine-cosine source",0.19290017596402,0.108171723884364,1.79838638586033e-06,1.05,0.00208242582951891,0.00208242582951895,1.04999999999998,"root located"
