"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.85901249256395,0.0359295960290121
"spike","multistart_eb","rbf","RBF",0.6,0.879238548483046,0.0448325729529956
"spike","multistart_eb","rbf","RBF",0.7,0.898869720404521,0.0552100798932317
"spike","multistart_eb","rbf","RBF",0.8,0.919690660321237,0.068267353250334
"spike","multistart_eb","rbf","RBF",0.9,0.93575252825699,0.0876201993077596
"spike","multistart_eb","rbf","RBF",0.95,0.942891136228435,0.104405907095645
"spike","multistart_eb","rbf","RBF",0.975,0.952409280190363,0.119397951588975
"spike","multistart_eb","rbf","RBF",0.99,0.960737656157049,0.137212620783783
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.925044616299821,0.0577380975218329
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.938132064247472,0.0720449923017385
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.950029744199881,0.0887214254924994
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.959547888161808,0.109704186385576
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.970850684116597,0.140803798863445
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.975609756097561,0.167778074679053
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.982153480071386,0.191869971685314
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.985127900059488,0.220497766622348
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.889946460440214,0.0458728108900022
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.911957168352171,0.0572396121326929
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.927424152290303,0.0704890072273314
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.939916716240333,0.0871597716569055
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.957168352171327,0.111868355818519
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.963712076145152,0.133299367689255
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.968471148126115,0.152440334967086
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.975609756097561,0.175185064698573
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.879238548483046,0.0422465862191523
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.900654372397383,0.0527148470346229
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.915526472337894,0.0649168835211041
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.935157644259369,0.0802698316650922
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.946460440214158,0.103025213576173
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.959547888161808,0.122762113783394
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.964306960142772,0.140389996372929
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.969066032123736,0.161336765646272
"mixture","multistart_eb","rbf","RBF",0.5,0.546698393813206,0.0396772779560475
"mixture","multistart_eb","rbf","RBF",0.6,0.643664485425342,0.0495088911410089
"mixture","multistart_eb","rbf","RBF",0.7,0.716835217132659,0.060968837059301
"mixture","multistart_eb","rbf","RBF",0.8,0.774538964901844,0.0753880658176625
"mixture","multistart_eb","rbf","RBF",0.9,0.824509220701963,0.0967595349441465
"mixture","multistart_eb","rbf","RBF",0.95,0.853063652587745,0.11529609719915
"mixture","multistart_eb","rbf","RBF",0.975,0.867935752528257,0.131851905842558
"mixture","multistart_eb","rbf","RBF",0.99,0.885782272456871,0.15152475662459
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.85841760856633,0.106617098443131
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.914336704342653,0.133035696814646
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.951219512195122,0.16382979976387
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.967876264128495,0.202575812877654
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.982153480071386,0.260003240995499
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.992266508030934,0.309812970506889
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.992266508030934,0.354300202768517
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.992266508030934,0.407163261338421
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.723973825104105,0.0586683474094484
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.784651992861392,0.0732057483513573
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.847709696609161,0.090150864626033
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.888756692444973,0.111471690190452
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.920285544318858,0.143072365437171
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.941106484235574,0.170481238479272
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.956573468173706,0.194961293139568
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.963117192147531,0.224050326048857
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.665675193337299,0.0497406517868208
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.732897085068412,0.0620658634224982
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.80785246876859,0.076432402882413
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.851873884592504,0.0945087900150857
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.889351576442594,0.121300718765107
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.907792980368828,0.14453872136882
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.926829268292683,0.165293590533314
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.945865556216538,0.189956079262684
"dipole","multistart_eb","rbf","RBF",0.5,0.748364069006544,0.0677542438699385
"dipole","multistart_eb","rbf","RBF",0.6,0.80725758477097,0.084543034625864
