"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0441554192498626,0.0134273104156464,0.942891136228435,0.104405907095645,0.131440734681737,0.0136984869303453,-1.07516583070431
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0457425383672081,0.0120635339907108,0.975609756097561,0.167778074679053,0.16015504164188,0.0158390664941695,-1.64995435594062
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0445411739206478,0.0129782252084648,0.963712076145152,0.133299367689255,0.145130502676978,0.014607729950574,-1.54996644810263
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0443450863455728,0.0131858073615468,0.959547888161808,0.122762113783394,0.139776546698394,0.0142686688548279,-1.44507654892096
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.067159705978869,0.0287301664733595,0.853063652587745,0.11529609719915,0.0645460291493159,0.0236728170898612,2.50983809387583
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0578520973318347,0.030815689417098,0.992266508030934,0.309812970506889,0.154475386674598,0.0280935760231721,-1.30740370297826
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0623139279595346,0.0283021312486855,0.941106484235574,0.170481238479272,0.0899475758477097,0.0232192298447049,-0.767661580284497
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0642423454708072,0.0281831994953862,0.907792980368828,0.14453872136882,0.0754324063057704,0.0230095495421018,0.0100250045367529
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0382880894470169,0.0241114383599192,0.947055324211779,0.196883463012178,0.0948553688280785,0.0212213544171667,-1.3728149210609
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0415042827347529,0.0212010169566606,0.991671624033314,0.491259743356878,0.179460514574658,0.0342241274406904,-1.10291809760441
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0356226797277861,0.0205665185281847,0.983343248066627,0.314244249028598,0.161790972635336,0.0244147352330576,-1.49037723182334
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0358755665791456,0.0213469684948672,0.979179060083284,0.267582840223346,0.147290675193337,0.0225508795323932,-1.57344627420807
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.16587722620646,0.113005205923021,0.691255205234979,0.304458856961627,0.182377676977989,0.0939785816321088,1.96334472052081
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.162863589269334,0.107531379514986,0.914931588340274,0.615755650606323,0.0593705383700179,0.0872346938186784,-0.348654916179478
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.162755405739714,0.109452913448047,0.796549672813801,0.419210859628048,0.0965507882212968,0.088394042998793,0.119567328800631
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.163637734978373,0.110436794261694,0.754907792980369,0.372444640584359,0.117163518738846,0.089998583619703,0.535025388959187
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.220391153599684,0.151840833931938,0.701963117192148,0.346332064145368,0.234876189767995,0.12392667300911,3.6176530086607
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.190082562003218,0.128387594677084,0.907198096371208,0.707789376569321,0.0723092653182629,0.0998399010350828,-0.240498754585448
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.199724064452005,0.134176399346214,0.812611540749554,0.441309101588324,0.101696534800714,0.105596180848936,0.561589457090926
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.204688981385584,0.138535533219723,0.785841760856633,0.397413128794369,0.145048706127305,0.11011076961745,1.24297524443617
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0559427004477466,0.0429240741041921,0.825698988697204,0.15404740856092,0.150105220107079,0.0303867774652958,-1.47572425774218
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0803429478571763,0.064723215997518,1,0.596019851525619,0.151203524687686,0.051240512946442,-0.837370623140615
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0641216212912741,0.0514195024311239,0.968471148126115,0.254899772422227,0.0227531975014872,0.0351756824788718,-1.40722063468502
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.059988079080579,0.0475931639157894,0.916716240333135,0.20178809670047,0.0703164039262344,0.0329154242140201,-1.46228835074608
