"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.096398002927254,0.0607870717590096,0.963612928812215,0.481402611207347,0.12949571187785,0.0527453129597058,-0.914466741738137
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0948464788484937,0.05948261503512,0.910965695022804,0.288907431472621,0.102978261947254,0.0485679335591561,-0.755678184833988
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0954629656400103,0.0598802444581676,0.88399762046401,0.251088256909126,0.115838042831648,0.0488089792300827,-0.448797589323833
"multistart_eb","Multi-start EB","rbf","RBF",0.0986357158216065,0.062339838201346,0.826987904025382,0.203570632829148,0.143033536585366,0.0511474484239813,0.694521802258326
