"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","matern15","log_sigma_n",-12.05539585733,"sigma_n",5.81310412289455e-06
"dipole","multistart_eb","matern25","log_ell",-2.81508940119689,"ell",0.0598993634259465
"dipole","multistart_eb","matern25","log_sigma_f",-1.22709299255871,"sigma_f",0.29314351061415
"dipole","multistart_eb","matern25","log_sigma_n",-12.05539585733,"sigma_n",5.81310412289455e-06
"ring","multistart_eb","rbf","log_ell",-1.21415078009231,"ell",0.296962093365128
"ring","multistart_eb","rbf","log_sigma_f",-1.6315560048432,"sigma_f",0.195624943825216
"ring","multistart_eb","rbf","log_sigma_n",-6.28938895890589,"sigma_n",0.00185589362773027
"ring","multistart_eb","matern05","log_ell",-1.29259306245633,"ell",0.274557913414036
"ring","multistart_eb","matern05","log_sigma_f",-1.53298926407191,"sigma_f",0.215889351510993
"ring","multistart_eb","matern05","log_sigma_n",-6.29203772106103,"sigma_n",0.00185098431160084
"ring","multistart_eb","matern15","log_ell",-1.18976045538196,"ell",0.304294147362257
"ring","multistart_eb","matern15","log_sigma_f",-1.63185711677581,"sigma_f",0.195566047687926
"ring","multistart_eb","matern15","log_sigma_n",-6.28597332630517,"sigma_n",0.00186224351677919
"ring","multistart_eb","matern25","log_ell",-1.17957785146552,"ell",0.30740848325414
"ring","multistart_eb","matern25","log_sigma_f",-1.63867047539443,"sigma_f",0.194238115049134
"ring","multistart_eb","matern25","log_sigma_n",-6.28579120225994,"sigma_n",0.00186258270698809
"edge","multistart_eb","rbf","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","rbf","log_sigma_f",0.0517592084300114,"sigma_f",1.05312212904975
"edge","multistart_eb","rbf","log_sigma_n",-5.36025762317797,"sigma_n",0.00469969520119798
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.440276807132532,"sigma_f",0.643858171879639
"edge","multistart_eb","matern05","log_sigma_n",-5.3570435363617,"sigma_n",0.00471482473037031
"edge","multistart_eb","matern15","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern15","log_sigma_f",-0.266456244166311,"sigma_f",0.766089523878635
"edge","multistart_eb","matern15","log_sigma_n",-5.35404209266125,"sigma_n",0.0047289972697559
"edge","multistart_eb","matern25","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern25","log_sigma_f",-0.154725642395185,"sigma_f",0.856650173735465
"edge","multistart_eb","matern25","log_sigma_n",-5.3559297599344,"sigma_n",0.00472007891646498
"sine","multistart_eb","rbf","log_ell",-1.50416430883095,"ell",0.22220290927157
"sine","multistart_eb","rbf","log_sigma_f",-0.909614323452476,"sigma_f",0.40267949812752
"sine","multistart_eb","rbf","log_sigma_n",-6.0024824659947,"sigma_n",0.00247260639018766
"sine","multistart_eb","matern05","log_ell",-1.70863938956717,"ell",0.181112047992326
"sine","multistart_eb","matern05","log_sigma_f",-0.755182511095066,"sigma_f",0.469924840406172
"sine","multistart_eb","matern05","log_sigma_n",-6.03121659379016,"sigma_n",0.00240256924904752
"sine","multistart_eb","matern15","log_ell",-1.51854669045372,"ell",0.219029974108971
"sine","multistart_eb","matern15","log_sigma_f",-0.877942112729867,"sigma_f",0.415637367040258
"sine","multistart_eb","matern15","log_sigma_n",-6.01097313312299,"sigma_n",0.00245170118753812
"sine","multistart_eb","matern25","log_ell",-1.48744071179423,"ell",0.225950187839232
"sine","multistart_eb","matern25","log_sigma_f",-0.892905903395704,"sigma_f",0.409464158972674
"sine","multistart_eb","matern25","log_sigma_n",-6.00680611322074,"sigma_n",0.00246193879051478
