"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0440200830869477,0.0130251445140791,0.944080904223676,0.102361721008071,0.130920211183819,0.0136491715692145,-1.0205625188019
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0454800450173403,0.0118885203477834,0.975609756097561,0.168832590476873,0.159411436644854,0.0159348874751327,-1.6571740898801
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0443448129610661,0.0127233184306704,0.962522308149911,0.132133453721781,0.144535618679358,0.0146080194344447,-1.54717661517369
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.044171722228112,0.0128690141155605,0.957763236168947,0.121134820818855,0.138884220701963,0.0142448239066363,-1.43078377692357
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0658905790063873,0.0301413720877723,0.925639500297442,0.14817312682767,0.0684573914336704,0.0240145485853588,0.229643397644933
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0579536077893881,0.0337193441179728,0.989886972040452,0.351830880465279,0.167860276621059,0.0303019880510056,-1.25708140136053
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0614499013891118,0.0318581199278418,0.96133254015467,0.207793254660413,0.108991299821535,0.0250947987356021,-1.12349652163126
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0630210071478863,0.0312199519841616,0.945865556216538,0.180105400482124,0.0893526918500892,0.0244313237052755,-0.798156203514143
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0374410554446038,0.0231446358487747,0.957168352171327,0.202900054570602,0.103116820345033,0.0209051338305431,-1.43913194562272
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0417574645556785,0.0215174533962977,0.992266508030934,0.48752939415986,0.178568188578227,0.0340514247874938,-1.1090841083258
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0351790807831088,0.0202555173209222,0.982748364069007,0.31477542331987,0.166401323616895,0.0242417338965766,-1.49337002034787
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0352816530919596,0.0207982954052956,0.980368828078525,0.269644542568866,0.153090794170137,0.0223583123677976,-1.57804689846948
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.165890903630823,0.107567732321198,0.678762641284949,0.274015980913905,0.174198022010708,0.0918804509810638,2.84084921111085
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.165109508737898,0.105612828493526,0.88518738845925,0.541381602336424,0.0661075996430696,0.0865566377604877,-0.278225415335953
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.164424852402776,0.106252615934752,0.766805472932778,0.368332226129865,0.117520449137418,0.0878917836977931,0.495112559505696
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.164930878233786,0.106679534941361,0.724568709101725,0.328912543860324,0.13471259666865,0.0891989894309465,1.07543056262147
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.22133490974083,0.153372363775879,0.655562165377751,0.337165081137714,0.255697129684711,0.12662092988131,3.91699397689786
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.194548860867077,0.133720831993384,0.895895300416419,0.700167436288155,0.0632372843545509,0.103008342661017,-0.212107141232315
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.204596266060622,0.141167433158997,0.78227245687091,0.432434534438459,0.13181253718025,0.110920171099016,0.729343721189885
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.209556028096932,0.144920762289242,0.746579417013682,0.38572330701337,0.179626338488995,0.11587397894953,1.55795639960011
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0583296054376987,0.0443875504957261,0.848304580606782,0.161725949287624,0.12920991969066,0.031336918504313,-1.52702401770267
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0951485672870446,0.0735453882918457,0.995835812016657,0.597067224803706,0.12458246579417,0.0566529418564341,-0.784444314084829
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0729982444606565,0.0556144710997056,0.964901844140393,0.281331407399562,0.0108109012492564,0.0390350859622526,-1.31675839448572
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.065130699802429,0.0493716477389882,0.952409280190363,0.22345973926854,0.0263061421772754,0.0344716216534613,-1.46999527165323
