"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0470912732582271,0.00965104200060417,8.94238723951914e-08,1.05,1.63824733883151e-05,1.6382473388318e-05,1.04999999999981,"root located"
"mixture","Broad plus sharp source",0.0479871701578099,0.0189685315533384,3.95240079499555e-07,1.05,0.00015383866413394,0.000153838664133935,1.05000000000004,"root located"
"dipole","Positive-negative dipole",0.0561210770247037,0.025467898420189,6.62642278053599e-08,1.05,4.27263153031787e-05,4.27263153032749e-05,1.04999999999763,"root located"
"ring","Ring-shaped source",0.172931076902099,0.101410037394017,1.54775770885326e-07,1.05,0.000125394842544859,0.000125394842545056,1.04999999999835,"root located"
"edge","Moving-edge source",0.276499305560546,0.164684606037343,2.45467939050855e-07,1.05,0.000361503228473588,0.000361503228473583,1.05000000000002,"root located"
"sine","Sine-cosine source",0.177674238308938,0.0879928515606334,1.71632364389861e-07,1.05,0.000208242582951909,0.000208242582951895,1.05000000000007,"root located"
