"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0470748051104638,0.0096438804115807,8.91056926557757e-08,1.05,1.63824733882041e-05,1.6382473388318e-05,1.0499999999927,"root located"
"mixture","Broad plus sharp source",0.048320543338301,0.0187826840608796,4.01085093838979e-07,1.05,0.000153838664133943,0.000153838664133935,1.05000000000005,"root located"
"dipole","Positive-negative dipole",0.0561384579883289,0.0254444330025073,6.62509033360935e-08,1.05,4.27263153031591e-05,4.27263153032749e-05,1.04999999999715,"root located"
"ring","Ring-shaped source",0.173094918688771,0.100895264533003,1.55458157724079e-07,1.05,0.000125394842544903,0.000125394842545056,1.04999999999872,"root located"
"edge","Moving-edge source",0.277041222203575,0.164418480896862,2.46250406455309e-07,1.05,0.000361503228473576,0.000361503228473583,1.04999999999998,"root located"
"sine","Sine-cosine source",0.177631558377341,0.0879576871537155,1.71537582081944e-07,1.05,0.000208242582951904,0.000208242582951895,1.05000000000005,"root located"
