"iteration","batch","batch_acceptance","gain","log_scale","scale","min_eigenvalue","max_eigenvalue","source","chain"
750,14,0.3,0.205268911144867,1.06338847392224,2.8961679711299,0.0503124650801888,0.467557456262485,"edge",2
800,15,0.16,0.196945129270852,1.0488145343562,2.8542654780172,0.0487024325462819,0.460750315802369,"edge",2
850,16,0.28,0.1894645708138,1.05752990461363,2.87925017576887,0.0478780956764009,0.451418304255763,"edge",2
900,17,0.22,0.182696676564573,1.05497215114173,2.87189517378601,0.049720750030868,0.448164924779568,"edge",2
950,18,0.2,0.176537306841469,1.04896988270912,2.85470891790094,0.0495721353658153,0.436330147286888,"edge",2
1000,19,0.16,0.170902273217667,1.03632311449101,2.81883340867274,0.0490707585866625,0.428404609196812,"edge",2
1050,20,0.22,0.165722700866999,1.03400299667887,2.81230096402274,0.0485689625929975,0.427457764142797,"edge",2
1100,21,0.24,0.160941640249306,1.03496864652037,2.81501797363171,0.048231151502295,0.428399303990034,"edge",2
1150,22,0.22,0.156511549654616,1.0327774848252,2.80885656686111,0.0478055700427324,0.426596088943782,"edge",2
1200,23,0.28,0.152392396370317,1.03978753505824,2.82861596877619,0.0482862683631554,0.423443421649297,"edge",2
100,1,0.64,1,1.04158868669866,2.83371532604774,0.0308071960148652,0.14629497379182,"edge",3
150,2,0.28,0.659753955386447,1.07193736864643,2.92103313963645,0.0392050790535934,0.282039709144136,"edge",3
200,3,0.16,0.517281857971787,1.03365851115652,2.81133233390525,0.0315327479442761,0.331687967192494,"edge",3
250,4,0.28,0.435275281648062,1.05368117411233,2.8681900152377,0.0278511421072284,0.424834166522379,"edge",3
300,5,0.32,0.380730787743176,1.08642402185825,2.963657127787,0.0387072936318773,0.402977198074745,"edge",3
350,6,0.18,0.341278751846537,1.06799496925853,2.90953993067081,0.0460467150703094,0.392385075403833,"edge",3
400,7,0.24,0.311129489211826,1.0698617461938,2.91497646552578,0.0476877760331019,0.39152669341038,"edge",3
450,8,0.3,0.287174588749259,1.08881526905125,2.97075244452202,0.0524848366875958,0.402045277656979,"edge",3
500,9,0.28,0.267580520586744,1.10112397299824,3.0075445237552,0.0595704583020554,0.387316309041776,"edge",3
550,10,0.16,0.251188643150958,1.08253601340507,2.9521567750434,0.0545668040245307,0.386506489090121,"edge",3
600,11,0.2,0.237227148661716,1.07447029035058,2.92844126601571,0.0544303018246055,0.406860786852944,"edge",3
650,12,0.28,0.225160006420102,1.0848276506459,2.95892980514975,0.0551808093017224,0.436569458730369,"edge",3
700,13,0.26,0.214602110453007,1.09040730551768,2.97548575755015,0.0536052949549952,0.483872959061261,"edge",3
750,14,0.14,0.205268911144867,1.07111202787006,2.918623286489,0.052570575841185,0.453977128849032,"edge",3
800,15,0.28,0.196945129270852,1.08017150381652,2.94518461815619,0.0543240920619938,0.460342774197769,"edge",3
850,16,0.2,0.1894645708138,1.07372970840885,2.9262733181673,0.0534993029556408,0.445555689922253,"edge",3
900,17,0.24,0.182696676564573,1.07482588846824,2.92948279939027,0.0530647528312605,0.468407641766354,"edge",3
950,18,0.16,0.176537306841469,1.06176212776197,2.8914616275798,0.0519362334997212,0.460813025534381,"edge",3
1000,19,0.34,0.170902273217667,1.07987776872304,2.94431964112034,0.0563946675421446,0.488089893238272,"edge",3
1050,20,0.26,0.165722700866999,1.08418655894558,2.95703346773789,0.0579004193004926,0.480241390706411,"edge",3
1100,21,0.2,0.160941640249306,1.07871454317711,2.94089672449638,0.056296569636925,0.473573920184645,"edge",3
1150,22,0.24,0.156511549654616,1.07965361247504,2.9436597274413,0.0551953027645706,0.47207236827535,"edge",3
1200,23,0.36,0.152392396370317,1.0988550544177,3.00072838565873,0.0562520800804028,0.485004395910232,"edge",3
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0343845266516637,0.496095425204505,"edge",4
150,2,0.12,0.659753955386447,1.0463767357846,2.84731582807702,0.0473171114845268,0.622246886261623,"edge",4
200,3,0.28,0.517281857971787,1.0701717012513,2.91588011726225,0.0485057405399521,0.605768151094072,"edge",4
250,4,0.18,0.435275281648062,1.04666683604231,2.84814195495653,0.0431334064403636,0.645730536221386,"edge",4
300,5,0.28,0.380730787743176,1.0641804522785,2.89846258200025,0.0410938099583262,0.628508053272704,"edge",4
350,6,0.16,0.341278751846537,1.03892582464185,2.82617957081745,0.0363141586979965,0.542572819677734,"edge",4
400,7,0.24,0.311129489211826,1.04079260157712,2.83146034513547,0.0368263767975542,0.53274058624673,"edge",4
450,8,0.26,0.287174588749259,1.0482591408846,2.85268067773911,0.0388901261260946,0.527756950319923,"edge",4
500,9,0.26,0.267580520586744,1.05521623441986,2.87259624093037,0.043013019449795,0.493724712559435,"edge",4
550,10,0.24,0.251188643150958,1.05672336627876,2.87692888635672,0.0405825004396747,0.497209247959714,"edge",4
600,11,0.22,0.237227148661716,1.0534021861975,2.86738993649734,0.0404820844136713,0.498180926558216,"edge",4
650,12,0.2,0.225160006420102,1.04574674597922,2.84552261304552,0.0402268118870985,0.50299715788618,"edge",4
700,13,0.22,0.214602110453007,1.04274231643287,2.8369862706729,0.0385842458988544,0.483414967588485,"edge",4
750,14,0.2,0.205268911144867,1.03576317345395,2.81725546998813,0.0381407930051379,0.483436438623613,"edge",4
800,15,0.2,0.196945129270852,1.02906703905874,2.79845376834881,0.0363894179641326,0.464258451276631,"edge",4
850,16,0.26,0.1894645708138,1.0339931178999,2.81227318206034,0.0374307013907609,0.457978989991254,"edge",4
900,17,0.22,0.182696676564573,1.03143536442799,2.80508927181715,0.0371474803862685,0.442280972741018,"edge",4
950,18,0.3,0.176537306841469,1.04308682667953,2.83796380988924,0.0386910929634409,0.469906156755764,"edge",4
1000,19,0.34,0.170902273217667,1.0612024676406,2.88984384456093,0.0424784716583265,0.496040123279259,"edge",4
1050,20,0.32,0.165722700866999,1.07545461991517,2.93132523648786,0.0421636764320771,0.511244422956262,"edge",4
1100,21,0.28,0.160941640249306,1.08285793536663,2.95310729213121,0.0466793440432751,0.527590138917529,"edge",4
1150,22,0.16,0.156511549654616,1.07127608069219,2.91910213415297,0.0456182646457771,0.507910857957602,"edge",4
1200,23,0.08,0.152392396370317,1.04780765165116,2.85139301383174,0.0441517249964156,0.477009061959701,"edge",4
