"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.6326261871074,"ell",0.0718894190505556
"spike","multistart_eb","rbf","log_sigma_f",-3.10470932488387,"sigma_f",0.0448375498252454
"spike","multistart_eb","rbf","log_sigma_n",-17.6191689896438,"sigma_n",2.22890794398885e-08
"spike","multistart_eb","matern05","log_ell",-2.66293929393891,"ell",0.069742925221661
"spike","multistart_eb","matern05","log_sigma_f",-2.95676655211931,"sigma_f",0.0519867421210295
"spike","multistart_eb","matern05","log_sigma_n",-17.0094372360254,"sigma_n",4.10105192520998e-08
"spike","multistart_eb","matern15","log_ell",-2.62951918113613,"ell",0.0721131272562182
"spike","multistart_eb","matern15","log_sigma_f",-3.035868797664,"sigma_f",0.0480329138591412
"spike","multistart_eb","matern15","log_sigma_n",-16.1989042779187,"sigma_n",9.2237019134256e-08
"spike","multistart_eb","matern25","log_ell",-2.62445285651132,"ell",0.0724794028206123
"spike","multistart_eb","matern25","log_sigma_f",-3.06074745393967,"sigma_f",0.0468526619219936
"spike","multistart_eb","matern25","log_sigma_n",-13.1758315703353,"sigma_n",1.89587218318599e-06
"mixture","multistart_eb","rbf","log_ell",-1.57288283135397,"ell",0.207446286854417
"mixture","multistart_eb","rbf","log_sigma_f",-1.68919389276305,"sigma_f",0.184668326483964
"mixture","multistart_eb","rbf","log_sigma_n",-8.74435683846491,"sigma_n",0.000159358075845284
"mixture","multistart_eb","matern05","log_ell",-0.93924341451579,"ell",0.390923490538587
"mixture","multistart_eb","matern05","log_sigma_f",-1.62380771940007,"sigma_f",0.197146589188304
"mixture","multistart_eb","matern05","log_sigma_n",-11.8022168023734,"sigma_n",7.48794021915834e-06
"mixture","multistart_eb","matern15","log_ell",-1.22655008994859,"ell",0.293302702200053
"mixture","multistart_eb","matern15","log_sigma_f",-1.64750588373559,"sigma_f",0.192529501252701
"mixture","multistart_eb","matern15","log_sigma_n",-8.98071733146314,"sigma_n",0.000125812565812678
"mixture","multistart_eb","matern25","log_ell",-1.34312790975948,"ell",0.261027918548975
"mixture","multistart_eb","matern25","log_sigma_f",-1.65921724939422,"sigma_f",0.190287869767513
