"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0862778207090998,0.0470060613210844,0.956077731509022,0.41930459198112,0.136894581598255,0.0458997247609492,-1.0142296781386
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0854439022656179,0.0476903572284563,0.878048780487805,0.235144205361901,0.134267053341265,0.0425173446371411,-0.610985463724728
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0864700660345399,0.048754043449123,0.815685108070593,0.200180590751789,0.181744993059687,0.0433141807609256,0.548561967006606
"multistart_eb","Multi-start EB","rbf","RBF",0.0891412285395985,0.0515789244958796,0.740729724370414,0.161474379393261,0.218924623240135,0.0454121371936005,5.12010425660287
