"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.047092167689569,0.00966931462422422,8.93869173888636e-08,1.05,1.63824733883138e-05,1.6382473388318e-05,1.04999999999973,"root located"
"mixture","Broad plus sharp source",0.0480136639661539,0.0189183356958321,3.95882420120332e-07,1.05,0.000153838664133927,0.000153838664133935,1.04999999999995,"root located"
"dipole","Positive-negative dipole",0.0560866681082949,0.0254098258524384,6.61786145147329e-08,1.05,4.27263153031694e-05,4.27263153032749e-05,1.04999999999741,"root located"
"ring","Ring-shaped source",0.172803710042045,0.100912179879743,1.53849541193302e-07,1.05,0.000125394842544796,0.000125394842545056,1.04999999999782,"root located"
"edge","Moving-edge source",0.275891946587591,0.163152279678113,2.42933020037412e-07,1.05,0.000361503228473558,0.000361503228473583,1.04999999999993,"root located"
"sine","Sine-cosine source",0.177497687152828,0.0877022777301179,1.71613538576983e-07,1.05,0.000208242582951902,0.000208242582951895,1.05000000000004,"root located"
