"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.63516428628694,"ell",0.0717071879331977
"spike","multistart_eb","rbf","log_sigma_f",-3.10609000977624,"sigma_f",0.0447756860146325
"spike","multistart_eb","rbf","log_sigma_n",-17.6191689896438,"sigma_n",2.22890794398885e-08
"spike","multistart_eb","matern05","log_ell",-2.66113462291265,"ell",0.0698689018971323
"spike","multistart_eb","matern05","log_sigma_f",-2.95889305067867,"sigma_f",0.0518763098474532
"spike","multistart_eb","matern05","log_sigma_n",-16.1935789703114,"sigma_n",9.27295198288802e-08
"spike","multistart_eb","matern15","log_ell",-2.62872169305596,"ell",0.0721706595532409
"spike","multistart_eb","matern15","log_sigma_f",-3.03788207146837,"sigma_f",0.0479363077318449
"spike","multistart_eb","matern15","log_sigma_n",-13.0074427963642,"sigma_n",2.24356868617676e-06
"spike","multistart_eb","matern25","log_ell",-2.62530590884013,"ell",0.0724176004613164
"spike","multistart_eb","matern25","log_sigma_f",-3.06223925649165,"sigma_f",0.0467828191101664
"spike","multistart_eb","matern25","log_sigma_n",-16.6539226790249,"sigma_n",5.85185125440622e-08
"mixture","multistart_eb","rbf","log_ell",-1.56940301525101,"ell",0.20816941923806
"mixture","multistart_eb","rbf","log_sigma_f",-1.69028674534529,"sigma_f",0.184466621463509
"mixture","multistart_eb","rbf","log_sigma_n",-8.72315929526462,"sigma_n",0.000162772132511959
"mixture","multistart_eb","matern05","log_ell",-0.937316584232343,"ell",0.391677459910907
"mixture","multistart_eb","matern05","log_sigma_f",-1.62542035694312,"sigma_f",0.196828919409047
"mixture","multistart_eb","matern05","log_sigma_n",-10.0581916094804,"sigma_n",4.28334332557657e-05
"mixture","multistart_eb","matern15","log_ell",-1.22253368316045,"ell",0.294483094044266
"mixture","multistart_eb","matern15","log_sigma_f",-1.64895401996601,"sigma_f",0.192250894085769
"mixture","multistart_eb","matern15","log_sigma_n",-8.93413866898295,"sigma_n",0.000131811370469563
"mixture","multistart_eb","matern25","log_ell",-1.3383517756823,"ell",0.262277604844907
"mixture","multistart_eb","matern25","log_sigma_f",-1.66075239587626,"sigma_f",0.189995974122277
"mixture","multistart_eb","matern25","log_sigma_n",-8.83785975526982,"sigma_n",0.000145133034730822
"dipole","multistart_eb","rbf","log_ell",-2.30306123034949,"ell",0.0999523975979958
"dipole","multistart_eb","rbf","log_sigma_f",-1.79591585387283,"sigma_f",0.165975373527836
"dipole","multistart_eb","rbf","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"dipole","multistart_eb","matern05","log_ell",-2.17024030088074,"ell",0.114150183225234
"dipole","multistart_eb","matern05","log_sigma_f",-1.66048708358997,"sigma_f",0.190046389076115
"dipole","multistart_eb","matern05","log_sigma_n",-16.3541260584842,"sigma_n",7.89756659021661e-08
"dipole","multistart_eb","matern15","log_ell",-2.18208798763965,"ell",0.112805747563442
"dipole","multistart_eb","matern15","log_sigma_f",-1.74121028541633,"sigma_f",0.17530809933435
"dipole","multistart_eb","matern15","log_sigma_n",-16.3425092900501,"sigma_n",7.98984574754022e-08
"dipole","multistart_eb","matern25","log_ell",-2.20776356900499,"ell",0.109946260991329
"dipole","multistart_eb","matern25","log_sigma_f",-1.76127467327142,"sigma_f",0.171825702542837
"dipole","multistart_eb","matern25","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"ring","multistart_eb","rbf","log_ell",-2.11394812211215,"ell",0.120760247803559
"ring","multistart_eb","rbf","log_sigma_f",-1.55630065943335,"sigma_f",0.210914875736912
"ring","multistart_eb","rbf","log_sigma_n",-8.18550461601945,"sigma_n",0.000278663773432886
"ring","multistart_eb","matern05","log_ell",-1.91449470542592,"ell",0.147416302427721
"ring","multistart_eb","matern05","log_sigma_f",-1.41538674479,"sigma_f",0.242831681398419
"ring","multistart_eb","matern05","log_sigma_n",-8.55277250485648,"sigma_n",0.000193009238012244
"ring","multistart_eb","matern15","log_ell",-2.00012631744642,"ell",0.13531818910889
"ring","multistart_eb","matern15","log_sigma_f",-1.50923672741615,"sigma_f",0.221078656854853
"ring","multistart_eb","matern15","log_sigma_n",-8.29455060930332,"sigma_n",0.000249874789065706
"ring","multistart_eb","matern25","log_ell",-2.03323137629726,"ell",0.130911811609637
"ring","multistart_eb","matern25","log_sigma_f",-1.53064007392814,"sigma_f",0.216397112828133
"ring","multistart_eb","matern25","log_sigma_n",-8.24767171982847,"sigma_n",0.000261867549096929
"edge","multistart_eb","rbf","log_ell",-1.65555366213537,"ell",0.190986284553294
"edge","multistart_eb","rbf","log_sigma_f",-0.691076521153878,"sigma_f",0.501036402350863
"edge","multistart_eb","rbf","log_sigma_n",-8.00165701328379,"sigma_n",0.000334907222156292
"edge","multistart_eb","matern05","log_ell",-0.024841507878634,"ell",0.975464503215698
"edge","multistart_eb","matern05","log_sigma_f",-0.470973154652012,"sigma_f",0.624394340269768
"edge","multistart_eb","matern05","log_sigma_n",-8.64354751278382,"sigma_n",0.00017626050542785
"edge","multistart_eb","matern15","log_ell",-1.06244648491101,"ell",0.345609247391723
"edge","multistart_eb","matern15","log_sigma_f",-0.614893518528752,"sigma_f",0.54069846661235
"edge","multistart_eb","matern15","log_sigma_n",-8.16451819523422,"sigma_n",0.000284573726108206
"edge","multistart_eb","matern25","log_ell",-1.29250331021853,"ell",0.274582556707051
"edge","multistart_eb","matern25","log_sigma_f",-0.64992697069548,"sigma_f",0.522083902793162
"edge","multistart_eb","matern25","log_sigma_n",-8.09658583799192,"sigma_n",0.000304577240989433
"sine","multistart_eb","rbf","log_ell",-1.10994225775514,"ell",0.329577991098829
"sine","multistart_eb","rbf","log_sigma_f",-0.471441362303082,"sigma_f",0.624102062491054
"sine","multistart_eb","rbf","log_sigma_n",-10.5951661218162,"sigma_n",2.50367422554376e-05
"sine","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"sine","multistart_eb","matern05","log_sigma_f",-0.604043959234735,"sigma_f",0.546596745691815
"sine","multistart_eb","matern05","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern15","log_ell",-0.0648347200742987,"ell",0.937222354617981
"sine","multistart_eb","matern15","log_sigma_f",-0.076596151207241,"sigma_f",0.926263848619736
"sine","multistart_eb","matern15","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern25","log_ell",-0.436841851379293,"ell",0.646073598980135
"sine","multistart_eb","matern25","log_sigma_f",-0.0781019011880632,"sigma_f",0.924870176371742
"sine","multistart_eb","matern25","log_sigma_n",-11.5077904020378,"sigma_n",1.00514826996473e-05
