"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0482539376576157,0.0109524454961818,1.05405570910485e-06,1.05,0.000163824733883176,0.00016382473388318,1.04999999999997,"root located"
"mixture","Broad plus sharp source",0.0638985816804605,0.03069607389736,5.17871248981073e-06,1.05,0.00153838664133933,0.00153838664133935,1.04999999999999,"root located"
"dipole","Positive-negative dipole",0.0632973600608502,0.0315667837034253,7.1884696108655e-07,1.05,0.000427263153038119,0.000427263153032749,1.0500000000132,"root located"
"ring","Ring-shaped source",0.186421142345863,0.113231843232791,2.06935391906104e-06,1.05,0.00125394842545057,0.00125394842545056,1.05000000000001,"root located"
"edge","Moving-edge source",0.307617811490754,0.207792394105976,2.78761406293128e-06,1.05,0.00361503228473581,0.00361503228473583,1.04999999999999,"root located"
"sine","Sine-cosine source",0.195770450105031,0.108704601461403,1.90373159266313e-06,1.05,0.00208242582951744,0.00208242582951895,1.04999999999924,"root located"
