"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.848304580606782,0.032642140776013
"spike","multistart_eb","rbf","RBF",0.6,0.873884592504462,0.0407305207801635
"spike","multistart_eb","rbf","RBF",0.7,0.891731112433076,0.0501585155222617
"spike","multistart_eb","rbf","RBF",0.8,0.906603212373587,0.0620210857200803
"spike","multistart_eb","rbf","RBF",0.9,0.925639500297442,0.0796032017258629
"spike","multistart_eb","rbf","RBF",0.95,0.937537180249851,0.0948530652699658
"spike","multistart_eb","rbf","RBF",0.975,0.944675788221297,0.108473380579839
"spike","multistart_eb","rbf","RBF",0.99,0.951814396192742,0.124658058505677
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.919095776323617,0.0565157635665196
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.934562760261749,0.0705197768169817
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.944675788221297,0.0868431645937528
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.957763236168947,0.107381713740744
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.967281380130875,0.137822937495043
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.97441998810232,0.164226159281083
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.979773944080904,0.187808023137264
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.984533016061868,0.215829758517105
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.885782272456871,0.0435581136658953
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.906008328375967,0.0543513572221709
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.921475312314099,0.0669322007837412
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.934562760261749,0.082761774725961
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.951814396192742,0.106223587868732
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.960142772159429,0.126573211816544
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.965496728138013,0.144748344584453
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.970850684116597,0.166345397473141
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.873884592504462,0.0396000212474966
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.892920880428317,0.0494124910306536
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.91017251635931,0.0608501229761273
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.926829268292683,0.075241275661454
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.942296252230815,0.0965711318183326
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.952409280190363,0.115071601028112
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.960737656157049,0.131595173405599
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.965496728138013,0.151229718644067
"mixture","multistart_eb","rbf","RBF",0.5,0.480071386079714,0.0414957846694517
"mixture","multistart_eb","rbf","RBF",0.6,0.581201665675193,0.0517780047382888
"mixture","multistart_eb","rbf","RBF",0.7,0.66686496133254,0.0637631880131039
"mixture","multistart_eb","rbf","RBF",0.8,0.739440809042237,0.0788432853000031
"mixture","multistart_eb","rbf","RBF",0.9,0.80725758477097,0.101194261138739
"mixture","multistart_eb","rbf","RBF",0.95,0.838786436644854,0.120580399388888
"mixture","multistart_eb","rbf","RBF",0.975,0.864961332540155,0.137895001243796
"mixture","multistart_eb","rbf","RBF",0.99,0.886377156454491,0.158469506903931
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.826888756692445,0.110912211244296
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.88399762046401,0.138395093503774
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.920880428316478,0.170429749307175
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.951814396192742,0.210736661182501
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.975014872099941,0.270477576398089
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.983343248066627,0.322293910947235
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.989886972040452,0.368573329298764
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.993456276026175,0.423565997498717
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.662700773349197,0.0629063578733761
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.737656157049375,0.0784938933431959
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.808447352766211,0.0966630696648225
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.867935752528257,0.119524042273285
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.912552052349792,0.153407447446384
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.930993456276026,0.182796248267022
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.947055324211779,0.209044662398633
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.96192742415229,0.240234992366705
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.603212373587151,0.0532763566998415
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.678762641284949,0.066477678916479
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.762046400951814,0.0818654322593406
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.831647828673409,0.101226739643332
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.886972040452112,0.129923113765656
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.904818560380726,0.154812938712327
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.92266508030934,0.177043122136643
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.939321832242713,0.2034586896745
"dipole","multistart_eb","rbf","RBF",0.5,0.75609756097561,0.0737080907932971
"dipole","multistart_eb","rbf","RBF",0.6,0.812016656751933,0.091972182349287
"dipole","multistart_eb","rbf","RBF",0.7,0.856632956573468,0.113261211681578
"dipole","multistart_eb","rbf","RBF",0.8,0.893515764425937,0.140047671772614
"dipole","multistart_eb","rbf","RBF",0.9,0.932778108268888,0.17974924072868
"dipole","multistart_eb","rbf","RBF",0.95,0.952409280190363,0.21418443094513
"dipole","multistart_eb","rbf","RBF",0.975,0.966686496133254,0.244939994570148
"dipole","multistart_eb","rbf","RBF",0.99,0.9738251041047,0.281486056858274
"dipole","multistart_eb","matern05","Matern 0.5",0.5,0.960142772159429,0.16842174311094
"dipole","multistart_eb","matern05","Matern 0.5",0.6,0.966091612135634,0.210154883979071
"dipole","multistart_eb","matern05","Matern 0.5",0.7,0.971445568114218,0.258799956598567
"dipole","multistart_eb","matern05","Matern 0.5",0.8,0.978584176085663,0.320006565693295
"dipole","multistart_eb","matern05","Matern 0.5",0.9,0.982748364069007,0.410723980509687
"dipole","multistart_eb","matern05","Matern 0.5",0.95,0.992266508030934,0.489407808813902
"dipole","multistart_eb","matern05","Matern 0.5",0.975,0.993456276026175,0.559683752476739
"dipole","multistart_eb","matern05","Matern 0.5",0.99,0.998810232004759,0.643190887828655
"dipole","multistart_eb","matern15","Matern 1.5",0.5,0.892325996430696,0.109443715324401
