"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"ring","multistart_eb","matern05","log_ell",-1.6901863441122,"ell",0.184485143069549
"ring","multistart_eb","matern05","log_sigma_f",-1.51918178571395,"sigma_f",0.218890913373649
"ring","multistart_eb","matern05","log_sigma_n",-7.90727056462526,"sigma_n",0.000368057800841434
"ring","multistart_eb","matern15","log_ell",-1.83720618481048,"ell",0.159261753038992
"ring","multistart_eb","matern15","log_sigma_f",-1.60380550118067,"sigma_f",0.201129660620832
"ring","multistart_eb","matern15","log_sigma_n",-7.84193823165973,"sigma_n",0.000392906757836014
"ring","multistart_eb","matern25","log_ell",-1.89731236711762,"ell",0.149971145440881
"ring","multistart_eb","matern25","log_sigma_f",-1.61945005591575,"sigma_f",0.198007562234036
"ring","multistart_eb","matern25","log_sigma_n",-7.83345593483661,"sigma_n",0.000396253684324338
"edge","multistart_eb","rbf","log_ell",-1.61427719022525,"ell",0.199034482529651
"edge","multistart_eb","rbf","log_sigma_f",-0.610624280146005,"sigma_f",0.543011771771492
"edge","multistart_eb","rbf","log_sigma_n",-7.28225701413205,"sigma_n",0.000687631816210527
"edge","multistart_eb","matern05","log_ell",-0.327654421683481,"ell",0.72061200456434
"edge","multistart_eb","matern05","log_sigma_f",-0.451450303170203,"sigma_f",0.636704067754921
"edge","multistart_eb","matern05","log_sigma_n",-7.4864979448355,"sigma_n",0.000560602788654505
"edge","multistart_eb","matern15","log_ell",-1.13071554257771,"ell",0.32280219505025
"edge","multistart_eb","matern15","log_sigma_f",-0.57838957981486,"sigma_f",0.560800764621541
"edge","multistart_eb","matern15","log_sigma_n",-7.33497335576995,"sigma_n",0.000652321280585898
"edge","multistart_eb","matern25","log_ell",-1.31527573917272,"ell",0.268400304556843
"edge","multistart_eb","matern25","log_sigma_f",-0.59997934942406,"sigma_f",0.548822969487414
"edge","multistart_eb","matern25","log_sigma_n",-7.30981102236288,"sigma_n",0.000668943455481282
"sine","multistart_eb","rbf","log_ell",-1.22400912245647,"ell",0.294048922490948
"sine","multistart_eb","rbf","log_sigma_f",-0.615046058453677,"sigma_f",0.540615994799128
"sine","multistart_eb","rbf","log_sigma_n",-8.41502264450294,"sigma_n",0.000221514469733322
"sine","multistart_eb","matern05","log_ell",-0.0163987266307964,"ell",0.983735000504009
"sine","multistart_eb","matern05","log_sigma_f",-0.525109175825372,"sigma_f",0.59149078434701
"sine","multistart_eb","matern05","log_sigma_n",-12.7740922998477,"sigma_n",2.83323242111421e-06
"sine","multistart_eb","matern15","log_ell",-0.596824988633832,"ell",0.550556888408364
"sine","multistart_eb","matern15","log_sigma_f",-0.398556361297076,"sigma_f",0.671288444838251
"sine","multistart_eb","matern15","log_sigma_n",-8.65226757595731,"sigma_n",0.000174730184629604
"sine","multistart_eb","matern25","log_ell",-0.848525019513794,"ell",0.428045825796542
"sine","multistart_eb","matern25","log_sigma_f",-0.45061127854172,"sigma_f",0.637238502319352
"sine","multistart_eb","matern25","log_sigma_n",-8.55840999860157,"sigma_n",0.000191924210930531
