"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0864523149320999,0.0470073618400141,0.955581994844339,0.418839422490533,0.136572352766211,0.0459162958879661,-1.01369020361794
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0856471142540248,0.0475336971538058,0.878346222486615,0.235480251964358,0.130747323022011,0.0424628975633472,-0.62926847305023
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0869745879954788,0.0486418441010905,0.817568907396391,0.200445830482558,0.178349196906603,0.0433370571120477,0.689723735297361
"multistart_eb","Multi-start EB","rbf","RBF",0.0896684752101247,0.0516689545544716,0.75183422565933,0.162513491122865,0.213793748760658,0.0454664488307577,3.63814177783429
