"source","hyper_method","kernel","convergence","runtime_seconds","log_marginal","log_prior","log_target","laplace_log_evidence","min_hessian_eigenvalue","regularised_hessian_eigenvalues"
"spike","multistart_eb","rbf",0,3.81,355.433191916026,NA,355.433191916026,NA,NA,NA
"spike","multistart_eb","matern05",0,3.48,354.814913729336,NA,354.814913729336,NA,NA,NA
"spike","multistart_eb","matern15",0,3.05,355.232486516851,NA,355.232486516851,NA,NA,NA
"spike","multistart_eb","matern25",0,2.95,355.323059894146,NA,355.323059894146,NA,NA,NA
"mixture","multistart_eb","rbf",0,3.9,308.134838441345,NA,308.134838441345,NA,NA,NA
"mixture","multistart_eb","matern05",0,3.11,306.52953638087,NA,306.52953638087,NA,NA,NA
"mixture","multistart_eb","matern15",0,3.75,307.938008294294,NA,307.938008294294,NA,NA,NA
"mixture","multistart_eb","matern25",0,3.82,308.179584681416,NA,308.179584681416,NA,NA,NA
"dipole","multistart_eb","rbf",0,7.61,296.271573099352,NA,296.271573099352,NA,NA,NA
"dipole","multistart_eb","matern05",0,10.25,291.897422311842,NA,291.897422311842,NA,NA,NA
"dipole","multistart_eb","matern15",0,11.73,294.256606486809,NA,294.256606486809,NA,NA,NA
"dipole","multistart_eb","matern25",0,8.91999999999999,294.957088638729,NA,294.957088638729,NA,NA,NA
"ring","multistart_eb","rbf",0,17.45,278.221842331174,NA,278.221842331174,NA,NA,NA
"ring","multistart_eb","matern05",0,12.52,278.254939719779,NA,278.254939719779,NA,NA,NA
"ring","multistart_eb","matern15",0,11.69,278.201785546845,NA,278.201785546845,NA,NA,NA
"ring","multistart_eb","matern25",0,10.83,278.178576815277,NA,278.178576815277,NA,NA,NA
"edge","multistart_eb","rbf",0,13.67,262.576513288101,NA,262.576513288101,NA,NA,NA
"edge","multistart_eb","matern05",0,9.38,268.038830545995,NA,268.038830545995,NA,NA,NA
"edge","multistart_eb","matern15",0,7.70000000000002,266.82900056878,NA,266.82900056878,NA,NA,NA
"edge","multistart_eb","matern25",0,7.84999999999999,265.766323263644,NA,265.766323263644,NA,NA,NA
"sine","multistart_eb","rbf",0,5.29999999999998,337.229432213204,NA,337.229432213204,NA,NA,NA
"sine","multistart_eb","matern05",0,10.72,281.36368667187,NA,281.36368667187,NA,NA,NA
"sine","multistart_eb","matern15",0,10.58,310.761217170358,NA,310.761217170358,NA,NA,NA
"sine","multistart_eb","matern25",0,12.03,323.149880636574,NA,323.149880636574,NA,NA,NA
