"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0444428249862031,0.0136908525732047,0.933967876264128,0.0904843082399467,0.125194452706722,0.0133537773780813,-0.520316475041767
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0458035796297349,0.0122141502351936,0.971445568114218,0.154435254956887,0.153834399167162,0.0153445651467841,-1.61878169906565
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0446970530036114,0.0132460540376192,0.955978584176086,0.118837425205777,0.138958581201666,0.0141605477794019,-1.38627132758336
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0445297172995921,0.013475427296937,0.947055324211779,0.108467764920027,0.133002305175491,0.0138636368319968,-1.19176090207627
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0667272759749629,0.024342812759459,0.88518738845925,0.131486168233876,0.0955841017251636,0.0217336585532715,1.38128937295364
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.059181440964976,0.0267732111237617,0.988102320047591,0.324890390623242,0.169496207614515,0.0276625984584988,-1.2745862689738
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0623308131523495,0.0227542581063848,0.954193932183224,0.189270928446442,0.124309562760262,0.0218361736058608,-0.912569724993951
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0638838116131414,0.0222735379912277,0.939321832242713,0.162613487645371,0.109653108268888,0.0212726662798559,-0.366045127919402
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0390650434892463,0.0251881694324464,0.958358120166568,0.217521179296979,0.0970936198691255,0.022410912155879,-1.45767026661858
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0424318530529874,0.0229179978750443,0.992266508030934,0.498982139588421,0.179311793575253,0.0348613090825364,-1.08670320071897
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0367927939614116,0.0225438515979091,0.982748364069007,0.325434987103243,0.162060157644259,0.0254054581083002,-1.45798722397978
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0370279574540017,0.0231073598633606,0.979773944080904,0.280387981991569,0.145952186198691,0.0236578043870143,-1.53986374410761
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.165626758852353,0.107447998920087,0.701963117192148,0.314915998076895,0.152336035098156,0.091193788417588,1.70829498532788
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.163963292594042,0.102134687519525,0.898274836406901,0.59306848503969,0.0635347263533611,0.0863931836968906,-0.327544762751053
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.163483512867319,0.103748750768105,0.795954788816181,0.414487319249184,0.104804803688281,0.0869916335761781,0.164814603232034
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.164100271464082,0.104790900869967,0.759071980963712,0.373394894740939,0.122205160618679,0.0882093007868303,0.54537885305719
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.190860021523043,0.136690942070225,0.701368233194527,0.318540941549956,0.227886302795955,0.109382918939228,3.09280363584489
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.186418912449598,0.131121200211846,0.886377156454491,0.638902536376842,0.0547601873884592,0.100098849640609,-0.203815740127537
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.186134992885981,0.130914815058857,0.785841760856633,0.389264315601144,0.136199806662701,0.102004994118856,0.7940272311716
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.187336628955946,0.132243517934842,0.751933372992266,0.349909890430765,0.172933893515764,0.104244191302002,1.53445932343206
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0653622621591122,0.0490421047676177,0.771564544913742,0.156073419585393,0.194126635930993,0.0355163242491566,-1.19262057675572
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.100907840211196,0.0781692246074342,0.991076740035693,0.596336223342186,0.122649092801904,0.0583653376055817,-0.772332995485531
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0794366257697567,0.0593899158060159,0.933967876264128,0.26108883989397,0.0393080755502677,0.0416632733461578,-1.25605900409366
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0739079012614775,0.0547672731965539,0.860202260559191,0.20759369837387,0.112107004759072,0.0392505204309319,-1.26533074145066
