"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.66105227330421,"ell",0.0698746558107586
"spike","multistart_eb","rbf","log_sigma_f",-3.01982190068009,"sigma_f",0.0488099105998319
"spike","multistart_eb","rbf","log_sigma_n",-8.46973440532565,"sigma_n",0.000209720596640468
"spike","multistart_eb","matern05","log_ell",-3.04223780680475,"ell",0.047727963936975
"spike","multistart_eb","matern05","log_sigma_f",-2.67061194219749,"sigma_f",0.0692098599143175
"spike","multistart_eb","matern05","log_sigma_n",-8.54711781716661,"sigma_n",0.000194103736581831
"spike","multistart_eb","matern15","log_ell",-2.84704384364399,"ell",0.0580155707276113
"spike","multistart_eb","matern15","log_sigma_f",-2.83264745838795,"sigma_f",0.0588568262242215
"spike","multistart_eb","matern15","log_sigma_n",-8.5057094357452,"sigma_n",0.000202309989425207
"spike","multistart_eb","matern25","log_ell",-2.78483250649825,"ell",0.0617394291181652
"spike","multistart_eb","matern25","log_sigma_f",-2.89231319692925,"sigma_f",0.0554478024633702
"spike","multistart_eb","matern25","log_sigma_n",-8.49380263576585,"sigma_n",0.000204733252025516
"mixture","multistart_eb","rbf","log_ell",-1.40212025779253,"ell",0.246074668703135
"mixture","multistart_eb","rbf","log_sigma_f",-1.5239295644959,"sigma_f",0.217854130894043
"mixture","multistart_eb","rbf","log_sigma_n",-6.14065002233202,"sigma_n",0.00215352332498218
"mixture","multistart_eb","matern05","log_ell",-1.60961456063394,"ell",0.199964673480307
"mixture","multistart_eb","matern05","log_sigma_f",-1.24795471680794,"sigma_f",0.287091379965453
"mixture","multistart_eb","matern05","log_sigma_n",-6.20388752317148,"sigma_n",0.00202155649304612
"mixture","multistart_eb","matern15","log_ell",-1.479126012561,"ell",0.227836727830421
"mixture","multistart_eb","matern15","log_sigma_f",-1.42259634935264,"sigma_f",0.241087256861832
"mixture","multistart_eb","matern15","log_sigma_n",-6.1727344010481,"sigma_n",0.00208552553351503
"mixture","multistart_eb","matern25","log_ell",-1.44998036823371,"ell",0.234574893168074
"mixture","multistart_eb","matern25","log_sigma_f",-1.4647668078154,"sigma_f",0.231131883342312
"mixture","multistart_eb","matern25","log_sigma_n",-6.16202551329906,"sigma_n",0.00210797920469093
"dipole","multistart_eb","rbf","log_ell",-2.9023315570015,"ell",0.0548950797237337
"dipole","multistart_eb","rbf","log_sigma_f",-1.38350228652117,"sigma_f",0.250698994017307
"dipole","multistart_eb","rbf","log_sigma_n",-7.64984029712537,"sigma_n",0.000476120160709202
"dipole","multistart_eb","matern05","log_ell",-3.21198524741346,"ell",0.0402765748842052
"dipole","multistart_eb","matern05","log_sigma_f",-1.1240978505818,"sigma_f",0.324945484545664
"dipole","multistart_eb","matern05","log_sigma_n",-7.88667925942718,"sigma_n",0.000375715158281893
"dipole","multistart_eb","matern15","log_ell",-2.99739920351616,"ell",0.0499167229296966
"dipole","multistart_eb","matern15","log_sigma_f",-1.27916862776466,"sigma_f",0.278268549058696
"dipole","multistart_eb","matern15","log_sigma_n",-7.68826170558245,"sigma_n",0.000458173921080646
"dipole","multistart_eb","matern25","log_ell",-2.93444512392423,"ell",0.0531602084520845
"dipole","multistart_eb","matern25","log_sigma_f",-1.33534889461876,"sigma_f",0.263066376999655
"dipole","multistart_eb","matern25","log_sigma_n",-7.64446605929662,"sigma_n",0.000478685831775939
"ring","multistart_eb","rbf","log_ell",-2.47110383948484,"ell",0.0844915424071251
"ring","multistart_eb","rbf","log_sigma_f",-0.899174849225552,"sigma_f",0.406905279459594
"ring","multistart_eb","rbf","log_sigma_n",-6.87724108048938,"sigma_n",0.00103098452837121
"ring","multistart_eb","matern05","log_ell",-2.73308916552202,"ell",0.0650181273589226
"ring","multistart_eb","matern05","log_sigma_f",-0.602031825148278,"sigma_f",0.547697678876518
"ring","multistart_eb","matern05","log_sigma_n",-7.09886506693244,"sigma_n",0.000826041893726327
"ring","multistart_eb","matern15","log_ell",-2.59781142921261,"ell",0.0744363092070824
"ring","multistart_eb","matern15","log_sigma_f",-0.751053674511308,"sigma_f",0.471869094270077
"ring","multistart_eb","matern15","log_sigma_n",-6.97679830758437,"sigma_n",0.000933286521199731
"ring","multistart_eb","matern25","log_ell",-2.55435785547277,"ell",0.077742137730542
"ring","multistart_eb","matern25","log_sigma_f",-0.801298065549826,"sigma_f",0.448746084058469
"ring","multistart_eb","matern25","log_sigma_n",-6.94404734324138,"sigma_n",0.000964358597669018
"edge","multistart_eb","rbf","log_ell",-0.0710477128244799,"ell",0.931417450510049
"edge","multistart_eb","rbf","log_sigma_f",-0.289169823577172,"sigma_f",0.748885016270765
"edge","multistart_eb","rbf","log_sigma_n",-5.2992947232088,"sigma_n",0.00499511560398348
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.559677563335807,"sigma_f",0.571393272290101
"edge","multistart_eb","matern05","log_sigma_n",-5.30877230115017,"sigma_n",0.0049479976412975
"edge","multistart_eb","matern15","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern15","log_sigma_f",-0.38160379988658,"sigma_f",0.682765511397124
"edge","multistart_eb","matern15","log_sigma_n",-5.30149191810216,"sigma_n",0.00498415241003411
"edge","multistart_eb","matern25","log_ell",0.146723421322179,"ell",1.15803363132281
"edge","multistart_eb","matern25","log_sigma_f",-0.299002345534148,"sigma_f",0.741557670084133
"edge","multistart_eb","matern25","log_sigma_n",-5.299871578981,"sigma_n",0.00499223497364849
"sine","multistart_eb","rbf","log_ell",-1.40579255643132,"ell",0.245172666257076
"sine","multistart_eb","rbf","log_sigma_f",-0.476009247442862,"sigma_f",0.621257737175471
"sine","multistart_eb","rbf","log_sigma_n",-6.07572028794005,"sigma_n",0.00229799037511263
"sine","multistart_eb","matern05","log_ell",-1.50247410274804,"ell",0.222578795553616
"sine","multistart_eb","matern05","log_sigma_f",-0.395007104278121,"sigma_f",0.673675253255505
"sine","multistart_eb","matern05","log_sigma_n",-6.15109247577643,"sigma_n",0.00213115226557977
"sine","multistart_eb","matern15","log_ell",-1.32026123571092,"ell",0.267065525799739
"sine","multistart_eb","matern15","log_sigma_f",-0.451316518144855,"sigma_f",0.636789254923022
"sine","multistart_eb","matern15","log_sigma_n",-6.1035448036911,"sigma_n",0.00223493126860586
"sine","multistart_eb","matern25","log_ell",-1.31619598394631,"ell",0.268153424191951
"sine","multistart_eb","matern25","log_sigma_f",-0.449388216002712,"sigma_f",0.638018361671117
"sine","multistart_eb","matern25","log_sigma_n",-6.09284404139581,"sigma_n",0.00225897515136361
