"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0470925936119928,0.00962509597195135,8.94344495065595e-08,1.05,1.63824733883158e-05,1.6382473388318e-05,1.04999999999986,"root located"
"mixture","Broad plus sharp source",0.0482009698800453,0.0190700214846712,3.99889626545342e-07,1.05,0.000153838664133936,0.000153838664133935,1.05000000000001,"root located"
"dipole","Positive-negative dipole",0.0560393489959732,0.0255189091307393,6.61784289287043e-08,1.05,4.27263153031633e-05,4.27263153032749e-05,1.04999999999726,"root located"
"ring","Ring-shaped source",0.172685766012251,0.100662498348369,1.52876420862747e-07,1.05,0.000125394842544727,0.000125394842545056,1.04999999999725,"root located"
"edge","Moving-edge source",0.275686623714027,0.163355473612639,2.43494317380281e-07,1.05,0.000361503228473553,0.000361503228473583,1.04999999999991,"root located"
"sine","Sine-cosine source",0.177527052629178,0.0882165625377632,1.71276201523838e-07,1.05,0.000208242582951899,0.000208242582951895,1.05000000000002,"root located"
